Species,RA,TAX_ID
Streptococcus,0.12587146171196106,1301
Escherichia,0.12238216441274435,561
Staphylococcus,0.11827965872735625,1279
Lachnoclostridium,0.08713799054848473,1506553
Bacillus,0.07420109820253515,1386
Akkermansia,0.06975536170174577,239934
Cutibacterium,0.05284267461235961,1912216
Clostridium,0.045129085273677656,1485
Shigella,0.043006749892849715,620
Bacteroides,0.035988078220728255,816
Anaerostipes,0.03522914091180105,207244
Bifidobacterium,0.027353202166287328,1678
Blautia,0.025628527256314138,572511
Parabacteroides,0.024839167657820974,375288
Collinsella,0.020642706019566748,102106
Megasphaera,0.01224816281283647,906
Flavonifractor,0.010749306175786339,946234
Megamonas,0.009940442617422343,158846
Lactobacillus,0.009692658090691275,1578
Pseudomonas,0.008280435321904596,286
Prevotella,0.0028832490046257755,838
Ruminococcus,0.002528354691627329,1263
Eubacterium,0.001969673156722709,1730
Tyzzerella,0.0016701804573108375,1506577
Roseburia,0.0016512920709243033,841
Coprococcus,0.0013679338765218555,33042
Fusicatenibacter,0.0010347790271003634,1407607
Dorea,0.00099343840783927,189330
Alistipes,0.0009535233271733866,239759
Erysipelatoclostridium,0.0008773542081429551,1505663
Prevotellamassilia,0.0007631815261083992,1926672
Holdemania,0.0007365498732615193,61170
Emergencia,0.0006876603791666994,1926556
Clostridioides,0.0006561041384454573,1870884
Citrobacter,0.0006479396901274357,544
Klebsiella,0.0005851511947293173,570
Kluyvera,0.0005572883949138468,579
Ruthenibacterium,0.0005443289531392093,1905344
Anaerotruncus,0.0005380760224829468,244127
Propionibacterium,0.0005206455732960594,1743
Corynebacterium,0.0005041222850333966,1716
Treponema,0.0004936899344048135,157
Hungatella,0.0004811192758834152,1649459
Coprobacillus,0.00047917535961721955,100883
Enterobacter,0.0004099719405406556,547
Barnesiella,0.0003847010290801126,397864
Salmonella,0.0003730051328785023,590
Obesumbacterium,0.0003720007761409679,82982
Odoribacter,0.0003688257129061817,283168
Faecalitalea,0.0003546999213718269,1573534
Solobacterium,0.000337949842878108,123375
Lactonifactor,0.00032443962482804845,420345
Ruminiclostridium,0.0003231436806505847,1508657
Oscillibacter,0.00031128579142679146,459786
Anaerosporobacter,0.00028381177486456007,653683
Cronobacter,0.00028028032698097137,413496
Angelakisella,0.00026100315734119817,1935176
Phascolarctobacterium,0.00026090596152788837,33024
Fournierella,0.0002541346532006403,1940255
Pseudoflavonifractor,0.00023819453981783627,1017280
Subdoligranulum,0.00023615342773833085,292632
