Species,RA
Streptococcus mutans,0.12381693138456085
Escherichia coli,0.12063190184190131
Staphylococcus epidermidis,0.09719697075944603
Clostridium clostridioforme,0.08006684947808619
Bacillus subtilis,0.06540461338649534
Cutibacterium acnes,0.05218126425891137
Akkermansia muciniphila,0.02765203968388814
Parabacteroides distasonis,0.023474751998690417
Bifidobacterium longum,0.023152138201570627
Shigella flexneri,0.02265331914923946
Bacteroides uniformis,0.02217031810520493
Ruminococcus gnavus,0.021452713926491784
Clostridium clostridioforme CAG:132,0.021449035319911172
Clostridium clostridioforme CAG:511,0.02020814935510578
Shigella dysenteriae,0.01965235788335736
Anaerostipes sp. CAG:276,0.019249090636957625
Anaerostipes caccae,0.01679513816961273
Collinsella aerofaciens,0.015620007297435805
Megasphaera massiliensis,0.011475321263058766
Flavonifractor plautii,0.011358801399617839
Akkermansia sp. 54_46,0.010872489609660757
Staphylococcus sp. HMSC062B11,0.0106217465886097
Akkermansia muciniphila CAG:154,0.010491156054997928
Akkermansia sp. UNK.MGS-1,0.010158701985274998
Megamonas funiformis,0.01015355193606214
Akkermansia sp. Phil8,0.009369732838897953
Lactobacillus delbrueckii,0.008212994999624093
Staphylococcus sp. DORA_6_22,0.006052457389665368
Pseudomonas putida,0.0045553104939380015
Collinsella sp. CAG:166,0.004188139574610533
Clostridium bolteae,0.0033528659679000193
Bacteroides coprocola,0.0032586936394363177
Bacillus sp. BSC154,0.003257452109715361
Bifidobacterium breve,0.002280782062562522
Clostridium bolteae CAG:59,0.0020801140735900647
Bacteroides fragilis,0.0020257166787792454
Bacillus amyloliquefaciens,0.001907403494630269
Blautia producta,0.0016910554451079476
Bacteroides plebeius,0.0013706947945187843
Tyzzerella nexilis,0.0013617741735607969
Bacteroides stercoris,0.0012960650635145913
Bacteroides coprophilus,0.001268245601248703
Parabacteroides johnsonii,0.0012308157792909624
Prevotella stercorea,0.0011957310690283627
Bacillus velezensis,0.0010379648293023086
Bacteroides thetaiotaomicron,0.0010361715085942596
Parabacteroides gordonii,0.001033504518823315
Eubacterium ramulus,0.0009875219365656483
Fusicatenibacter saccharivorans,0.000975842360672201
Pseudomonas entomophila,0.0009378607477273683
Bacteroides oleiciplenus,0.0009138118572066087
Megasphaera elsdenii,0.0008831414748407451
Bacteroides fluxus,0.0008665417626457275
Ruminococcus gauvreauii,0.0007939812478431295
Blautia obeum,0.0007728292600046029
Prevotellamassilia timonensis,0.0007561835652273275
Blautia hansenii,0.0007196274123324825
Staphylococcus capitis,0.000683577067842472
Emergencia timonensis,0.000662884905826522
Clostridium citroniae,0.0006566312746394793
Bacteroides sp. 43_46,0.000630053342094548
Clostridioides difficile,0.000616534462910794
Bacteroides salyersiae,0.0006061423993205614
Ruminococcaceae bacterium D16,0.000602049949499629
Propionibacterium namnetense,0.0006000726984625494
Coprococcus comes,0.0005963021267174207
Clostridium innocuum,0.0005924855723900344
Staphylococcus haemolyticus,0.0005549178026855207
Dorea formicigenerans,0.000551561074180711
Clostridium scindens,0.0005359729787953622
Clostridiales bacterium 1_7_47FAA,0.0005293055043680005
Ruthenibacterium lactatiformans,0.0005176259284745532
Lachnospiraceae bacterium M18-1,0.0004988190523311675
Blautia sp. KLE 1732,0.0004955083064086155
Bifidobacterium saguini,0.0004869555461086895
Holdemania filiformis,0.00048497829507160984
Roseburia intestinalis,0.00046492988920726717
Ruminococcus faecis,0.00046327451624599117
Coprobacillus sp. D6,0.0004556873901734762
Bacillus licheniformis,0.00044511139625421286
Hungatella hathewayi,0.0004447435355961515
Treponema endosymbiont of Eucomonympha sp.,0.00044267431939455654
Propionibacterium humerusii,0.0004362367578784832
Anaerotruncus colihominis,0.00043550103656236054
Roseburia hominis,0.00042524692071890086
Coprococcus sp. HPP0048,0.0004171080036592939
Pseudomonas cremoricolorata,0.0004134753796609382
Blautia schinkii,0.00041333743191416524
Eubacterium contortum,0.0004028993857416749
Ruminococcus lactaris,0.0004015658908562026
Clostridium glycyrrhizinilyticum,0.00039581806807399423
Roseburia inulinivorans,0.0003881389768369639
Obesumbacterium proteus,0.0003818853456499213
Bifidobacterium reuteri,0.00036482580763232695
Lactobacillus fermentum,0.0003640900863162043
Ruminococcus torques,0.0003630784695065356
Solobacterium moorei,0.00034551312308410696
Bacillus glycinifermentans,0.00034280015073090463
Clostridia bacterium UC5.1-1D1,0.00033714429311321165
Eubacterium sp. 3_1_31,0.0003363625892148313
Clostridium symbiosum,0.000334891146582586
Ruminococcus sp. AT10,0.0003338795297729173
Faecalitalea cylindroides,0.00033314380845679467
Salmonella enterica,0.0003293272541294083
Ruminococcus sp. Zagget7,0.0003145668452246973
Clostridium sp. M62/1,0.00031369317616180165
bacterium LF-3,0.00031254361160536003
