Species,RA
Streptococcus mutans,0.12188018204121343
Escherichia coli,0.1215591290945959
Staphylococcus epidermidis,0.09742065759386562
Clostridium clostridioforme,0.07993067611395516
Bacillus subtilis,0.06550162538072071
Cutibacterium acnes,0.05265277245142703
Akkermansia muciniphila,0.027937627771088804
Parabacteroides distasonis,0.023354126395663723
Bifidobacterium longum,0.02332178916500275
Shigella flexneri,0.02274235059463484
Bacteroides uniformis,0.0221252224243931
Clostridium clostridioforme CAG:132,0.02142477570673798
Ruminococcus gnavus,0.02130448120867915
Clostridium clostridioforme CAG:511,0.020193596978551897
Shigella dysenteriae,0.019773123773805665
Anaerostipes sp. CAG:276,0.019192034889597125
Anaerostipes caccae,0.016772585593081313
Collinsella aerofaciens,0.015865938851501102
Flavonifractor plautii,0.011440332367855133
Megasphaera massiliensis,0.011437254755557744
Akkermansia sp. 54_46,0.010973516566340966
Staphylococcus sp. HMSC062B11,0.010625032727507583
Akkermansia muciniphila CAG:154,0.010623070192129538
Akkermansia sp. UNK.MGS-1,0.010250946722606062
Megamonas funiformis,0.00996727115432495
Akkermansia sp. Phil8,0.009462408928322766
Lactobacillus delbrueckii,0.008226190052461247
Staphylococcus sp. DORA_6_22,0.0060397472290115535
Pseudomonas putida,0.004594250716927555
Collinsella sp. CAG:166,0.004232742779676234
Clostridium bolteae,0.0033863101917405987
Bacillus sp. BSC154,0.0032804670905564673
Bacteroides coprocola,0.0032173983399983713
Bifidobacterium breve,0.002309770330729138
Clostridium bolteae CAG:59,0.0020862197099390553
Bacteroides fragilis,0.001987780719499368
Bacillus amyloliquefaciens,0.0018385388246143686
Blautia producta,0.0016863085235855272
Tyzzerella nexilis,0.0013665936692712187
Bacteroides plebeius,0.0013631146292828655
Bacteroides stercoris,0.0012501350358149325
Bacteroides coprophilus,0.0012385828389305288
Parabacteroides johnsonii,0.0012235962051345456
Prevotella stercorea,0.001165299983791242
Bacillus velezensis,0.0010617316395225723
Bacteroides thetaiotaomicron,0.0010338101134621989
Parabacteroides gordonii,0.0010108395289237127
Eubacterium ramulus,0.0009672623229157496
Fusicatenibacter saccharivorans,0.0009652997875377041
Pseudomonas entomophila,0.0009431320583811456
Bacteroides oleiciplenus,0.000894291689313879
Megasphaera elsdenii,0.0008843006001165568
Bacteroides fluxus,0.0008433103725614717
Ruminococcus gauvreauii,0.000795941905027739
Blautia obeum,0.0007590997636126137
Prevotellamassilia timonensis,0.0007203842929729904
Staphylococcus capitis,0.0007168606499078635
Blautia hansenii,0.000701918619188654
Clostridium citroniae,0.0006656117146948137
Bacteroides sp. 43_46,0.0006457633455304907
Emergencia timonensis,0.0006405893886247346
Clostridioides difficile,0.0006117311979521122
Coprococcus comes,0.0006088766010385916
Ruminococcaceae bacterium D16,0.0006062450195089398
Bacteroides salyersiae,0.0006022307425993014
Propionibacterium namnetense,0.0005947374257013098
Clostridium innocuum,0.0005867534749588068
Staphylococcus haemolyticus,0.0005753350873047244
