Species,RA,TAX_ID
Bifidobacterium longum,0.1839023275402644,216816
Prevotella melaninogenica,0.06811513350272753,28132
unclassified,0.06558420043073766,12908
Bacteroides thetaiotaomicron,0.060280817802758874,818
Alistipes finegoldii,0.05388063097678448,214856
Akkermansia muciniphila,0.05203831928479185,239935
Collinsella aerofaciens,0.04814211947680743,74426
Roseburia hominis,0.044044323264823826,301301
Prevotella copri,0.04221548459983114,165179
Roseburia intestinalis,0.03621699357885513,166486
Parabacteroides distasonis,0.03322248857786711,823
Bacteroides uniformis,0.03175742164187297,820
Anaerobutyricum hallii,0.02896002203588416,39488
Anaerostipes hadrus,0.02644555599689422,649756
Lactobacillus paragasseri,0.010025429090959898,2107999
Clostridium butyricum,0.007673637377969306,1492
Escherichia coli,0.00604240310897583,562
Lactobacillus phage phiadh,0.0036501923149853993,12417
Blautia obeum,0.0030114710349879543,40520
Eggerthella lenta,0.0027869205849888525,84112
Limosilactobacillus fermentum,0.0019406148889922375,1613
Blautia sp. SC05B48,0.0014735499529941057,2479767
Blautia massiliensis,0.0014321328699942715,1737424
Ruminococcus gnavus,0.001129239262995483,33038
Lactobacillus gasseri,0.0010548881139957804,1596
Dorea longicatena,0.0009535909109961856,88431
Faecalibacterium prausnitzii,0.0009046888129963812,853
Blautia sp. NBRC 113351,0.0009011958059963952,2877527
Faecalicatena sp. Marseille-Q4148,0.0007265454559970938,2823316
Enterococcus faecium,0.0006856273739972575,1352
Blautia pseudococcoides,0.0006077832179975689,1796616
Blautia producta,0.0005199590419979202,33035
Coprococcus catus,0.0004715559449981138,116085
Ruminococcus torques,0.00046007892199815967,33039
Coprococcus comes,0.0004131728279983473,410072
Blautia argi,0.000372753746998509,1912897
Wansuia hejianensis,0.0003502987019985988,2763667
Clostridium scindens,0.0003238516489987046,29347
Blautia hansenii,0.00031836263799872653,1322
Clostridioides difficile,0.0003148696309987405,1496
Lactobacillus helveticus,0.0002834325679988663,1587
Clostridium hylemonae,0.0002669655349989321,89153
Simiaoa sunii,0.0002639715289989441,2763672
Enterocloster bolteae,0.00024650649399901396,208479
Novisyntrophococcus fermenticellae,0.00024401148899902395,2068655
Lactiplantibacillus plantarum,0.0002225544459991098,1590
Massilistercora timonensis,0.00022005944099911975,2086584
Lactobacillus phage phi jlb1,0.00021906143899912375,1416334
Faecalibacterium duncaniae,0.0002145704299991417,411483
Flavonifractor plautii,0.0002100794209991597,292800
Eubacterium limosum,0.0002100794209991597,1736
Lactobacillus johnsonii,0.00019261438599922954,33959
Sellimonas intestinalis,0.00019061838199923754,1653434
