Genus,RA,TAX_ID
Bifidobacterium,0.18958487218763978,1678
Prevotella,0.11341866567100882,838
Bacteroides,0.10494927918220809,816
Roseburia,0.08220490012577014,841
unclassified,0.06772757463252294,12908
Alistipes,0.05547537176651752,239759
Parabacteroides,0.05117404354528292,375288
Akkermansia,0.050809844279184904,239934
Collinsella,0.04600133485775456,102106
Faecalibacterium,0.035572286540112366,216851
Anaerobutyricum,0.030315407355530243,2569097
Anaerostipes,0.026888696927399168,207244
Lactobacillus,0.022174609537920158,1578
Escherichia,0.01151732968018988,561
Blautia,0.010614655054735102,572511
Clostridium,0.00904131422519169,1485
Eggerthella,0.002737159817652172,84111
Limosilactobacillus,0.0020686518314367093,2742598
Mediterraneibacter,0.0016245985040312812,2316020
Coprococcus,0.0011373808191623847,33042
Dorea,0.0009350478935523781,189330
Lachnoclostridium,0.0008665244760791224,1506553
Enterococcus,0.0007828935334936529,1350
Faecalicatena,0.0007203052151716242,2005359
Eubacterium,0.0004521466444298285,1730
Citrobacter,0.00038955832610779975,544
Enterocloster,0.0003814650090833995,2719313
Clostridioides,0.0003598828303516654,1870884
Shigella,0.00035502684013702526,620
Wansuia,0.00031617891841990395,2944198
Paenibacillus,0.000287042977132063,44249
Enterobacter,0.00028164743244912945,547
Simiaoa,0.00026600035286862225,2944193
Novisyntrophococcus,0.0002492741643515284,2888809
Lactiplantibacillus,0.0002244546588100342,2767842
Lacrimispora,0.00021204490603928713,2719231
Massilistercora,0.0002034120345465935,2717089
Klebsiella,0.0002023329256100068,570
Flavonifractor,0.00019693738092707328,946234
Butyrivibrio,0.00017805297453680599,830
Sellimonas,0.00017049921198069906,1769710
Salmonella,0.00016834099410752566,590
Anaerocolumna,0.0001591685681465387,1843210
Bacillus,0.00014190282516115144,1386
Gordonibacter,0.00014136327069285808,644652
Hungatella,0.0001332699536684578,1649459
Streptococcus,0.00011870198302453731,1301
Erysipelatoclostridium,0.00011168777493672375,1505663
Qiania,0.00010467356684891018,2944195
Berryella,9.280336854645645e-05,2815775
Pseudomonas,8.417049705376283e-05,286
Ligilactobacillus,8.309138811717613e-05,2767887
Homo,8.039361577570937e-05,9605
Lacticaseibacillus,7.499807109277585e-05,2759736
Kosakonia,7.283985321960244e-05,1330547
Vibrio,6.312787279032212e-05,662
Leclercia,5.8811437043975306e-05,83654
Streptomyces,5.8271882575681956e-05,1883
Pusillibacter,5.6653219170801904e-05,2892397
Wujia,5.55741102342152e-05,2944152
Cutibacterium,5.017856555128168e-05,1912216
Brevibacillus,4.909945661469498e-05,55080
Ruminococcus,4.909945661469498e-05,1263
Phocaeicola,4.694123874152158e-05,909656
Lachnospira,4.478302086834817e-05,28050
Cronobacter,4.424346640005482e-05,413496
Pseudobutyrivibrio,4.3164357463468116e-05,46205
Aminipila,4.2624802995174765e-05,2060094
Raoultella,4.0466585122001356e-05,160674
Parolsenella,3.9927030653708005e-05,2082587
Flintibacter,3.722925831224125e-05,1918454
Herbinix,3.66897038439479e-05,1663717
Cedecea,3.561059490736119e-05,158483
Emergencia,3.453148597077449e-05,1926556
Kluyvera,3.291282256589444e-05,579
Dysosmobacter,3.291282256589444e-05,2591381
Corynebacterium,3.183371362930774e-05,1716
Treponema,3.129415916101438e-05,157
Lelliottia,3.0215050224427683e-05,1330545
Chryseobacterium,3.0215050224427683e-05,59732
Aeromonas,3.0215050224427683e-05,642
Faecalitalea,2.967549575613433e-05,1573534
Christensenella,2.6977723414667572e-05,990721
Amedibacterium,2.643816894637422e-05,2749267
Latilactobacillus,2.643816894637422e-05,2767885
Liquorilactobacillus,2.589861447808087e-05,2767888
Vescimonas,2.589861447808087e-05,2892396
Lactococcus,2.589861447808087e-05,1357
Erwinia,2.4279951073200815e-05,551
Selenomonas,2.3740396604907464e-05,970
Intestinimonas,2.3740396604907464e-05,1392389
Rhizobium,2.212173320002741e-05,379
Weissella,2.212173320002741e-05,46255
Microbacterium,2.1042624263440707e-05,33882
Pluralibacter,2.1042624263440707e-05,1330546
Mycolicibacterium,2.1042624263440707e-05,1866885
Lachnoanaerobaculum,2.0503069795147357e-05,1164882
Acinetobacter,1.9963515326854003e-05,469
Pedobacter,1.9963515326854003e-05,84567
Adlercreutzia,1.9963515326854003e-05,447020
Virgibacillus,1.9963515326854003e-05,84406
Flavobacterium,1.9963515326854003e-05,237
Pediococcus,1.88844063902673e-05,1253
Planococcus,1.834485192197395e-05,1372
Serratia,1.7805297453680596e-05,613
Paraburkholderia,1.7805297453680596e-05,1822464
Pantoea,1.7805297453680596e-05,53335
Metabacillus,1.6726188517093895e-05,2675233
Yersinia,1.6726188517093895e-05,629
Buttiauxella,1.6186634048800544e-05,82976
Phascolarctobacterium,1.6186634048800544e-05,33024
Staphylococcus,1.6186634048800544e-05,1279
Petrocella,1.564707958050719e-05,2603323
Candidatus Formimonas,1.564707958050719e-05,2840454
Halomonas,1.5107525112213841e-05,2745
Acutalibacter,1.5107525112213841e-05,1918385
Sporosarcina,1.5107525112213841e-05,1569
Cytobacillus,1.5107525112213841e-05,2675230
