Genus,RA,TAX_ID
Bifidobacterium,0.19493678145683183,1678
Prevotella,0.11222975418648024,838
Bacteroides,0.10365633611088418,816
Roseburia,0.08299215861743219,841
unclassified,0.06636743204865521,12908
Alistipes,0.055930650862346484,239759
Akkermansia,0.051315526781516345,239934
Parabacteroides,0.04997156802222185,375288
Collinsella,0.04722251228310134,102106
Faecalibacterium,0.03660393957379627,216851
Anaerobutyricum,0.03028181473387831,2569097
Anaerostipes,0.0265540064200542,207244
Lactobacillus,0.021225242402223482,1578
Escherichia,0.011143928568916571,561
Blautia,0.010236053046333573,572511
Clostridium,0.00847440662110697,1485
Eggerthella,0.0027312012145405086,84111
Limosilactobacillus,0.0021560691045847714,2742598
Mediterraneibacter,0.0016025788426047912,2316020
Coprococcus,0.0011286223719357172,33042
Dorea,0.0008689201962266355,189330
Lachnoclostridium,0.0008559350874411815,1506553
Faecalicatena,0.0007677445569399725,2005359
Enterococcus,0.0007260839995866407,1350
Eubacterium,0.0004350011443127117,1730
Citrobacter,0.000379273385775138,544
Clostridioides,0.0003527621220048359,1870884
Enterocloster,0.00034735166001089666,2719313
Shigella,0.00032733295063332163,620
Wansuia,0.0003267919044339277,2944198
Paenibacillus,0.00031975830384180676,44249
Enterobacter,0.0002824261160836263,547
Simiaoa,0.00024942229792059717,2944193
Lactiplantibacillus,0.0002402245125309005,2767842
Klebsiella,0.00022291103415029507,570
Novisyntrophococcus,0.00021966475695393153,2888809
Massilistercora,0.00019585872418059907,2717089
Lacrimispora,0.0001947766317818112,2719231
Flavonifractor,0.0001915303545854477,946234
Sellimonas,0.00016556013701453953,1769710
Anaerocolumna,0.0001590675826218125,1843210
Butyrivibrio,0.00015528025922605505,830
Salmonella,0.0001541981668272672,590
Bacillus,0.00014337724283938882,1386
Gordonibacter,0.00013417945744969217,644652
Streptococcus,0.00013147422645272256,1301
Hungatella,0.00011740702526848065,1649459
Qiania,9.468308489393601e-05,2944195
Erysipelatoclostridium,9.414203869454209e-05,1505663
Homo,8.602634570363329e-05,9605
Pseudomonas,8.494425330484545e-05,286
Ligilactobacillus,8.223902230787585e-05,2767887
Berryella,7.682856031393665e-05,2815775
Kosakonia,7.195914451939136e-05,1330547
Lacticaseibacillus,6.979495972181568e-05,2759736
Streptomyces,6.600763632605824e-05,1883
Pusillibacter,5.951508193333121e-05,2892397
Lachnospira,5.789194333514945e-05,28050
Leclercia,5.626880473696769e-05,83654
Vibrio,5.626880473696769e-05,662
Cutibacterium,4.86941579454528e-05,1912216
Wujia,4.815311174605888e-05,2944152
Ruminococcus,4.59889269484832e-05,1263
Flintibacter,4.1119511153937926e-05,1918454
Pseudobutyrivibrio,4.1119511153937926e-05,46205
Brevibacillus,4.0037418755150086e-05,55080
Raoultella,3.8955326356362245e-05,160674
Aminipila,3.8955326356362245e-05,2060094
Phocaeicola,3.7873233957574405e-05,909656
Emergencia,3.7332187758180485e-05,1926556
Latilactobacillus,3.6791141558786564e-05,2767885
Herbinix,3.6250095359392644e-05,1663717
Christensenella,3.5709049159998724e-05,990721
Treponema,3.408591056181696e-05,157
Cronobacter,3.300381816302912e-05,413496
Kluyvera,3.300381816302912e-05,579
Lelliottia,3.24627719636352e-05,1330545
Parolsenella,3.192172576424128e-05,2082587
Faecalitalea,3.192172576424128e-05,1573534
Virgibacillus,2.9216494767271684e-05,84406
Aeromonas,2.8134402368483843e-05,642
Weissella,2.8134402368483843e-05,46255
Cedecea,2.7052309969696003e-05,158483
Chryseobacterium,2.7052309969696003e-05,59732
Dysosmobacter,2.7052309969696003e-05,2591381
Staphylococcus,2.5429171371514242e-05,1279
Pluralibacter,2.5429171371514242e-05,1330546
Mycolicibacterium,2.43470789727264e-05,1866885
Corynebacterium,2.380603277333248e-05,1716
Flavobacterium,2.326498657393856e-05,237
Lachnoanaerobaculum,2.218289417515072e-05,1164882
Vescimonas,2.16418479757568e-05,2892396
Rhizobium,2.16418479757568e-05,379
Erwinia,2.0559755576968963e-05,551
