genus,SRR540381,tax_id
RUMINOCOCCUS,0.203349,1263
PHOCAEICOLA,0.108587,909656
BACTEROIDES,0.10781099999999999,816
ALISTIPES,0.07708899999999999,239759
CRASSPHAGE,0.075125,1211417
CRASSPHAGE,0.075125,1211417
CRASSPHAGE,0.045234,1211417
CRASSPHAGE,0.045234,1211417
OSCILLIBACTER,0.042731000000000005,459786
PREVOTELLA,0.040197000000000004,838
UNCLASSIFIED,0.025811,12908
FAECALIBACTERIUM,0.022318,216851
PSEUDOMONAS,0.017566,286
PHASCOLARCTOBACTERIUM,0.016247,33024
DIALISTER,0.004705,39948
VESCIMONAS,0.004407,2892396
PARABACTEROIDES,0.0029560000000000003,375288
CYCLOSPORA,0.002251,44417
CLOSTRIDIUM,0.002042,1485
FLAVONIFRACTOR,0.0019649999999999997,946234
DYSOSMOBACTER,0.001096,2591381
INTESTINIMONAS,0.001083,1392389
SUBDOLIGRANULUM,0.000983,292632
AGATHOBACULUM,0.000785,2048137
ANAEROTRUNCUS,0.000758,244127
GEMMIGER,0.000745,204475
PSEUDOFLAVONIFRACTOR,0.000701,1017280
ANAEROMASSILIBACILLUS,0.000659,1924093
CLOSTRIDIOIDES,0.000614,1870884
BUTYRICICOCCUS,0.000588,580596
COLIDEXTRIBACTER,0.000578,1980681
COPROCOCCUS,0.000559,33042
BLAUTIA,0.0005,572511
DOREA,0.000467,189330
PUSILLIMONAS,0.000415,305976
FUSICATENIBACTER,0.000396,1407607
RUTHENIBACTERIUM,0.000391,1905344
ROSEBURIA,0.00033600000000000004,841
RHIZOBIUM,0.000278,379
FAECALIMONAS,0.00025,2005355
DESULFOTOMACULUM,0.000216,1562
FLINTIBACTER,0.000213,1918454
ACUTALIBACTER,0.00020999999999999998,1918385
NEGLECTA,0.00020999999999999998,1924105
DEINOCOCCUS,0.000209,1298
STREPTOMYCES,0.000202,1883
BIFIDOBACTERIUM,0.00018999999999999998,1678
EVTEPIA,0.000187,2211178
ANAEROSTIPES,0.000179,207244
DRANCOURTELLA,0.000169,1903506
ENTEROCLOSTER,0.000127,2719313
HYDROGENIICLOSTIDIUM,0.000127,2764317
STREPTOCOCCUS,0.000125,1301
ZHIHENGLIUELLA,0.000125,370735
HUNGATELLA,0.000116,1649459
LACHNOTALEA,0.000114,1763508
KLEBSIELLA,0.000102,570
ANAEROTIGNUM,9.8e-05,2039240
PHOCEA,9.7e-05,1926663
PAENIBACILLUS,9.1e-05,44249
PONTIBACTER,8.7e-05,323449
COLLINSELLA,8.6e-05,102106
ENTEROCOCCUS,8.5e-05,1350
ROSEOVARIUS,7.9e-05,74030
BARIATRICUS,7.4e-05,1924081
HYDROGENOANAEROBACTERIUM,6.2e-05,596767
LAWSONIBACTER,5.9e-05,2172004
ANAEROFILUM,5.8e-05,52784
AQUASPIRILLUM,5.7e-05,187
GEODERMATOPHILUS,5.6e-05,1860
OLSENELLA,5e-05,133925
FUSOBACTERIUM,4.9e-05,848
CAPROICIPRODUCENS,4.7000000000000004e-05,1738645
MEDITERRANEIBACTER,4.7e-05,2316020
AKKERMANSIA,4.4999999999999996e-05,239934
CAMPYLOBACTER,4.4e-05,194
EUBACTERIUM,4.4e-05,1730
MURIBACULUM,4.1e-05,1918540
BURKHOLDERIA,4.1e-05,32008
TERRISPOROBACTER,4e-05,1505652
ETHANOLIGENENS,3.8e-05,253238
ABSIELLA,3.8e-05,2057233
CATENIBACILLUS,3.8e-05,2316203
INTESTINIBACILLUS,3.7e-05,1928820
ODORIBACTER,3.6e-05,283168
AUSTROPUCCINIA,3.4e-05,2234120
CHRISTENSENELLA,3.3e-05,990721
SPHINGOMONAS,3.1e-05,13687
PONTIBACILLUS,3.1e-05,289201
COHNELLA,3e-05,329857
PAPILLIBACTER,2.9e-05,100175
EGGERTHELLA,2.8e-05,84111
LEPTOSPIRA,2.7e-05,171
STREPTACIDIPHILUS,2.6e-05,228398
MICROBACTERIUM,2.5e-05,33882
PROTEUS,2.4e-05,583
SCHAEDLERELLA,2.4e-05,2676048
ANAEROCOLUMNA,2.4e-05,1843210
MEGASPHAERA,2.4e-05,906
ORIBACTERIUM,2.3e-05,265975
PIEDRAIA,2.2e-05,147572
NONOMURAEA,2.2e-05,83681
NIGROGRANA,2.2e-05,1234310
LACHNOCLOSTRIDIUM,2.1000000000000002e-05,1506553
CLAVIBACTER,2.1e-05,1573
FUSARIUM,2.1e-05,5506
ROSEOMONAS,2e-05,125216
CABALLERONIA,2e-05,1827195
SYNERGISTES,2e-05,2753
COPROBACILLUS,1.9e-05,100883
EMERGENCIA,1.8e-05,1926556
MICROMONOSPORA,1.8e-05,1873
LIGILACTOBACILLUS,1.8e-05,2767887
BILIFRACTOR,1.7e-05,2815776
MERDIMONAS,1.7e-05,2023266
LINNEMANNIA,1.6e-05,2779861
NITRATIREDUCTOR,1.6e-05,245876
TRICHODERMA,1.5e-05,5543
GORDONIBACTER,1.5e-05,644652
FAECALICATENA,1.5e-05,2005359
PYGMAIOBACTER,1.4e-05,1929305
THERMOANAEROBACTERIUM,1.4e-05,28895
MASSILIOCLOSTRIDIUM,1.4e-05,1935927
JEOTGALICOCCUS,1.4e-05,227979
MOGIBACTERIUM,1.4e-05,86331
NOVOSPHINGOBIUM,1.4e-05,165696
MASSILIIMALIA,1.4e-05,2895461
EISENBERGIELLA,1.4e-05,1432051
MARVINBRYANTIA,1.3e-05,248744
RHYNCHOSPORIUM,1.3e-05,38037
ROBINSONIELLA,1.3e-05,588605
PLANTACTINOSPORA,1.3e-05,673534
PSEUDORUMINOCOCCUS,1.3e-05,2696673
LACRIMISPORA,1.2e-05,2719231
BACILLICULTUROMICA,1.2e-05,2005387
SALINISPHAERA,1.2e-05,180541
HALOARCULA,1.2e-05,2237
NEISSERIA,1.1e-05,482
PHOENICIBACTER,1.1e-05,1981050
MAGEEIBACILLUS,1.1e-05,1637257
RHODOCOCCUS,1.1e-05,1827
PUCCINIA,1.1e-05,5296
LONGICATENA,1.1e-05,1918536
BRENNERIA,1.1e-05,71655
BITTARELLA,1.1e-05,1929297
RHODOCYCLUS,1e-05,1064
CHONDROMYCES,1e-05,50
RALSTONIA,1e-05,48736
SEGETIBACTER,1e-05,460073
POLARELLA,1e-05,89956
SOLIRUBROBACTER,1e-05,207599
SUTTERELLA,1e-05,40544
PARVIBACTER,1e-05,1427376
FONTIMONAS,1e-05,1434005
PHOTOBACTERIUM,9e-06,657
ACETOBACTERIUM,9e-06,33951
PEPTOCLOSTRIDIUM,9e-06,1481960
PSEUDOFLAVITALEA,9e-06,1884792
ILYOMONAS,9e-06,2675671
OTTOWIA,9e-06,219181
EDAPHOBACTER,8e-06,388463
SALMONELLA,8e-06,590
CLADOCOPIUM,8e-06,2486696
TERMITOMYCES,8e-06,71927
NEOBACILLUS,8e-06,2675232
CELLULOMONAS,8e-06,1707
PECTOBACTERIUM,8e-06,122277
WALTERA,8e-06,2815781
LACHNOANAEROBACULUM,8e-06,1164882
LEPTOMONAS,8e-06,5683
SPHINGOBACTERIUM,7e-06,28453
SULFURITORTUS,7e-06,1938335
MAGNETOSPIRILLUM,7e-06,13134
DUBOSIELLA,7e-06,1937008
BARNESIELLA,7e-06,397864
BUTYRIVIBRIO,7e-06,830
TERFEZIA,7e-06,74855
HALOFERAX,7e-06,2251
SALAQUIMONAS,7e-06,2712688
SYMBIODINIUM,7e-06,2949
DESULFACINUM,6e-06,35836
ALKALIHALOBACILLUS,6e-06,2675234
CRYPTOSPORANGIUM,6e-06,65502
GYNURINCOLA,6e-06,2590666
LACTICASEIBACILLUS,6e-06,2759736
HALLELLA,6e-06,52228
FOURNIERELLA,6e-06,1940255
EIMERIA,6e-06,5800
GRAMELLA,6e-06,292691
ACETANAEROBACTERIUM,6e-06,258514
PARAPREVOTELLA,5e-06,577309
EXTIBACTER,4e-06,1918452
METSCHNIKOWIA,4e-06,27320
POLYMORPHOSPORA,0.0,338583
PLASMOPARA,0.0,4780
PLECTOSPHAERELLA,0.0,40657
PLEOCHAETA,0.0,57461
PLEOMORPHOMONAS,0.0,261933
PLEUROTUS,0.0,5320
XANTHOMARINA,0.0,1868329
POLARIBACTER,0.0,52959
THIOMONAS,0.0,32012
ALBOPHOMA,0.0,1635094
WOLFIPORIA,0.0,81055
POLYPORUS,0.0,5637
AGROMYCES,0.0,33877
AGROBACTERIUM,0.0,357
PORCINCOLA,0.0,2815778
PORPHYROMONAS,0.0,836
WICKERHAMIELLA,0.0,45787
PLASMODIUM,0.0,5820
PLANOCOCCUS,0.0,1372
AGGREGATIBACTER,0.0,416916
PHREATOBACTER,0.0,1632780
ALIIKANGIELLA,0.0,1920241
ALIARCOBACTER,0.0,2321111
ALGIBACTER,0.0,261827
PHOLIOTA,0.0,13205
PHORMIDIUM,0.0,1198
XENORHABDUS,0.0,626
PHOTORHABDUS,0.0,29487
PHYTOACTINOPOLYSPORA,0.0,1783488
PISTRICOCCUS,0.0,1897649
PHYTOHABITANS,0.0,907364
PHYTOPHTHORA,0.0,4783
PICHIA,0.0,4919
ALCANIVORAX,0.0,59753
PIROMYCES,0.0,4821
XANTHOMONAS,0.0,338
PISOLITHUS,0.0,37467
POTERIOOCHROMONAS,0.0,88166
PRIESTIA,0.0,2800373
PREVOTELLAMASSILIA,0.0,1926672
ALIIRUEGERIA,0.0,2854181
VIRGIBACILLUS,0.0,84406
PSEUDORAMIBACTER,0.0,113286
PSEUDORHODOBACTER,0.0,238783
PSEUDORHODOFERAX,0.0,747294
PSEUDORUEGERIA,0.0,311411
AEQUORIVITA,0.0,153265
PSEUDOXANTHOMONAS,0.0,83618
PSEUDOZYMA,0.0,63298
PSYCHRILYOBACTER,0.0,623282
PSYCHROBACILLUS,0.0,1221880
PSYCHROBACTER,0.0,497
PSYCHROFLEXUS,0.0,83612
PSYCHROMONAS,0.0,67572
ADLERCREUTZIA,0.0,447020
PUNICEIBACTERIUM,0.0,1608404
ADHAERIBACTER,0.0,299566
ACUTICOCCUS,0.0,1904377
PSEUDOPREVOTELLA,0.0,2884814
PSEUDOOCEANICOLA,0.0,1679449
PSEUDONOCARDIA,0.0,1847
PSEUDOALTEROMONAS,0.0,53246
PROCHLOROCOCCUS,0.0,1218
PROLIFERODISCUS,0.0,47811
PROPIONISPIRA,0.0,84034
PROTEINIBORUS,0.0,415014
AGATHOBACTER,0.0,1766253
PROTOMYCES,0.0,27331
PROVENCIBACTERIUM,0.0,1987016
PSEUDOBACTERIOVORAX,0.0,1769746
AEROMICROBIUM,0.0,2040
PSEUDOBACTEROIDES,0.0,1486726
PSEUDOBUTYRIVIBRIO,0.0,46205
PSEUDODESULFOVIBRIO,0.0,2035811
VITRELLA,0.0,1169538
AEROMONAS,0.0,642
PSEUDOGRACILIBACILLUS,0.0,1494958
PSEUDOMARIMONAS,0.0,2905128
PHIALOCEPHALA,0.0,150173
PHAFFOMYCES,0.0,83172
PYRENOPHORA,0.0,5027
PHAEOBACTER,0.0,302485
OCEANISPHAERA,0.0,225143
OCEANIVIRGA,0.0,1824856
OCEANOBACILLUS,0.0,182709
ALTERNARIA,0.0,5598
OLIVIBACTER,0.0,376469
ALTERINIOELLA,0.0,2840314
OPHIOCORDYCEPS,0.0,474995
OPITUTUS,0.0,178440
ORBILIA,0.0,47022
ALTERIBACILLUS,0.0,1433300
ORIENTIA,0.0,69474
ORNITHINIMICROBIUM,0.0,125287
ORYZOMONAS,0.0,2855184
ALLOPREVOTELLA,0.0,1283313
ZOOGLOEA,0.0,349
OXALOBACTER,0.0,846
OXYTRICHA,0.0,5943
OCEANIDESULFOVIBRIO,0.0,2905722
AMINIPILA,0.0,2060094
NOVISYNTROPHOCOCCUS,0.0,2888809
AMYCOLATOPSIS,0.0,1813
NEOBITTARELLA,0.0,2126544
NEOMICROCOCCUS,0.0,1868332
NEORHIZOBIUM,0.0,1525371
NEOVAHLKAMPFIA,0.0,166955
NEPTUNOMONAS,0.0,75687
NEUROSPORA,0.0,5140
NIABELLA,0.0,379899
AMPHIDINIUM,0.0,2960
NOVIHERBASPIRILLUM,0.0,1344552
NITROSOMONAS,0.0,914
NITROSOSPIRA,0.0,35798
NOCARDIA,0.0,1817
NOCARDIOIDES,0.0,1839
NOCARDIOPSIS,0.0,2013
NODULARIA,0.0,159191
AMORPHOTHECA,0.0,5100
PAECILOMYCES,0.0,33202
ALLONOCARDIOPSIS,0.0,1647181
PAENISPOROSARCINA,0.0,651660
PENICILLIUM,0.0,5073
PECTINATUS,0.0,864
YERSINIA,0.0,629
PEDOBACTER,0.0,84567
PELAGIBIUS,0.0,643951
PELOBACTER,0.0,18
PELOLINEA,0.0,1649478
PELOSINUS,0.0,365348
PEPTOANAEROBACTER,0.0,1913599
PAULINELLA,0.0,39716
YARROWIA,0.0,4951
XYLOGONE,0.0,756023
PEPTONIPHILUS,0.0,162289
PERIBACILLUS,0.0,2675229
PERLABENTIMONAS,0.0,2866216
PETROCELLA,0.0,2603323
PETROTOGA,0.0,28236
PBUNAVIRUS,0.0,1198980
PARVIMONAS,0.0,543311
PALUDIBACTER,0.0,346096
PARAFANNYHESSEA,0.0,2847312
PALUDIBACTERIUM,0.0,400060
PANTOEA,0.0,53335
PAPILIOTREMA,0.0,189450
ACAULOSPORA,0.0,27372
ALKALICELLA,0.0,2838170
PARABURKHOLDERIA,0.0,1822464
PARACOCCUS,0.0,265
PARAFILIMONAS,0.0,1649476
PARVIBACULUM,0.0,256616
PARAMECIUM,0.0,5884
PARAMIKROCYTOS,0.0,1483956
PARAMURIBACULUM,0.0,2518497
PARAPHAEOSPHAERIA,0.0,125369
PARAPHOMA,0.0,798070
PARARHIZOBIUM,0.0,1612611
YUEOMYCES,0.0,1723649
PYRENOCHAETA,0.0,285810
PYRICULARIA,0.0,48558
THIOMICRORHABDUS,0.0,2039723
SMITTIUM,0.0,4888
SPOROLACTOBACILLUS,0.0,2077
SPOROMUSA,0.0,2375
SPOROSARCINA,0.0,1569
SPOROTHRIX,0.0,29907
STAPHYLOCOCCUS,0.0,1279
TRITRICHOMONAS,0.0,5723
TRICHOSPORON,0.0,5552
STENOTROPHOMONAS,0.0,40323
STOMATOBACULUM,0.0,1213720
STRAMENOPILES,0.0,33634
ACIDOBACTERIUM,0.0,33973
STREPTOBACILLUS,0.0,34104
ACIDIANUS,0.0,12914
ACIDAMINOCOCCUS,0.0,904
STROBILURUS,0.0,41250
ACHROMOBACTER,0.0,222
SUBTERCOLA,0.0,120212
SPOROFACIENS,0.0,2811390
TRYPANOSOMA,0.0,5690
SPOROBACTER,0.0,44748
SPHAEROCHAETA,0.0,399320
SODALIPHILUS,0.0,2815786
SOLIMONAS,0.0,413435
TUWONGELLA,0.0,2051044
SOLOBACTERIUM,0.0,123375
SORANGIUM,0.0,39643
SPATHASPORA,0.0,412764
SPELEOSTELIUM,0.0,2058950
TURICIBACTER,0.0,191303
SPORISORIUM,0.0,63265
SPHINGOBIUM,0.0,165695
ACIDOVORAX,0.0,12916
SPIRIBACTER,0.0,1335745
SPIROSOMA,0.0,107
SPONGIACTINOSPORA,0.0,2871671
SPORIDIOBOLUS,0.0,5001
TSUNEONELLA,0.0,2800686
SUILLUS,0.0,5379
SULFITOBACTER,0.0,60136
TRICHOLOMA,0.0,40144
THERMOCLOSTRIDIUM,0.0,2304691
THALASSIOSIRA,0.0,35127
THALASSOBACULUM,0.0,526215
THALASSOCOCCUS,0.0,436357
THAUERA,0.0,33057
THERMOACTINOMYCES,0.0,2023
TINDALLIA,0.0,69894
