genus,SRR540385,tax_id
ALISTIPES,0.2494997545022095,239759
BACTEROIDES,0.2191330278027498,816
PREVOTELLA,0.14240171838453453,838
PARABACTEROIDES,0.08880720073519338,375288
CYCLOSPORA,0.03273570537865159,44417
UNCLASSIFIED,0.032728705441651025,12908
DIALISTER,0.02151680634874286,39948
VESCIMONAS,0.0209778111996992,2892396
OSCILLIBACTER,0.020115818957629383,459786
PHOCAEICOLA,0.0169938470553765,909656
ANAEROTRUNCUS,0.007580931771614056,244127
BLAUTIA,0.0047589571693854756,572511
FAECALIBACTERIUM,0.004573958834370491,216851
ODORIBACTER,0.0045219593023662795,283168
CLOSTRIDIUM,0.0044209602113580975,1485
FLAVONIFRACTOR,0.004215962056341493,946234
PSEUDOFLAVONIFRACTOR,0.003981964162322539,1017280
BUTYRICIMONAS,0.0036849668352984823,574697
AKKERMANSIA,0.0036379672582946753,239934
DYSOSMOBACTER,0.0034509689412795283,2591381
INTESTINIMONAS,0.003106972037251665,1392389
COLIDEXTRIBACTER,0.002816974647228175,1980681
PHASCOLARCTOBACTERIUM,0.002722975493220561,33024
SUBDOLIGRANULUM,0.0019789821891602975,292632
RUMINOCOCCUS,0.001305988246105785,1263
BARNESIELLA,0.0008639922240699834,397864
BUTYRICICOCCUS,0.0008239925840667434,580596
INTESTINIBACILLUS,0.0008049927550652044,1928820
SUTTERELLA,0.0006949937450562945,40544
STAPHYLOCOCCUS,0.0006519941320528115,1279
ANAEROTIGNUM,0.0005509950410446306,2039240
COPROCOCCUS,0.0005389951490436586,33042
NOVISYNTROPHOCOCCUS,0.0005299952300429296,2888809
ROSEBURIA,0.0005219953020422816,841
SPHINGOMONAS,0.00048799560803952766,13687
STREPTOMYCES,0.0004379960580354777,1883
FLINTIBACTER,0.00043699606703539664,1918454
PHOCEA,0.0004219962020341817,1926663
ANAEROMASSILIBACILLUS,0.0003959964360320757,1924093
PUSILLIMONAS,0.0003499968500283497,305976
LACTOCOCCUS,0.00034399690402786375,1357
PSEUDOMONAS,0.00032999703002672975,286
ACETIVIBRIO,0.00031499716502551476,35829
CRASSPHAGE,0.00029999730002429976,1211417
CRASSPHAGE,0.00029999730002429976,1211417
CAPROICIBACTER,0.0002649976150214648,2576755
BACILLUS,0.0002609976510211408,1386
AGATHOBACULUM,0.00025399771402057384,2048137
CLOSTRIDIOIDES,0.0002499977500202498,1870884
STREPTOCOCCUS,0.0002409978310195208,1301
COMPANILACTOBACILLUS,0.00023999784001943984,2767879
RUTHENIBACTERIUM,0.00023299790301887282,1905344
PISTRICOCCUS,0.00023199791201879182,1897649
AUREOBASIDIUM,0.00022299799301806286,5579
LAWSONIBACTER,0.00020299817301644286,2172004
DOREA,0.00019799821801603785,189330
DESULFOSPIRA,0.00018799830801522786,53328
EVTEPIA,0.00018499833501498488,2211178
PSEUDOGRACILIBACILLUS,0.00018399834401490385,1494958
FLAVOBACTERIUM,0.0001689984790136889,237
GALLALISTIPES,0.00015899856901287887,2884610
FUSIBACTER,0.00015699858701271688,76008
EIMERIA,0.0001549986050125549,5800
GEMELLA,0.0001529986230123929,1378
LACRIMISPORA,0.0001439987040116639,2719231
ENTODINIUM,0.00014299871301158288,40635
COPROBACILLUS,0.0001419987220115019,100883
ANAEROCOCCUS,0.0001349987850109349,165779
ENTEROCOCCUS,0.0001319988120106919,1350
JANIBACTER,0.0001289988390104489,53457
PLANOCOCCUS,0.00012799884801036792,1372
MESORHIZOBIUM,0.0001259988660102059,68287
BARIATRICUS,0.0001239988840100439,1924081
EUBACTERIUM,0.00012199890200988191,1730
GEMMIGER,0.00011999892000971991,204475
TETRAPYRGOS,0.00011999892000971991,182061
BOSEA,0.00011599895600939591,85413
XANTHOMONAS,0.00011499896500931492,338
LEUCOCOPRINUS,0.00011499896500931492,34431
STENOTROPHOMONAS,0.00010999901000890992,40323
MARIBACTER,0.00010799902800874792,252356
MODICELLA,0.00010799902800874792,1440132
ARTHROBACTER,0.00010399906400842392,1663
MICROMONOSPORA,0.00010399906400842392,1873
ENTEROCLOSTER,0.00010299907300834294,2719313
PSYCHROFLEXUS,0.00010199908200826193,83612
DEVOSIA,0.00010199908200826193,46913
MYCOPLASMOPSIS,0.00010099909100818093,2767358
TISSIERELLA,0.00010099909100818093,41273
ANAEROSTIPES,9.999910000809992e-05,207244
NITROSOMONAS,9.699912700785693e-05,914
PARAFILIMONAS,9.599913600777592e-05,1649476
AUSTROPUCCINIA,9.499914500769493e-05,2234120
RHODOPIRELLULA,9.299916300753294e-05,265488
MASSOSPORA,9.199917200745193e-05,348616
LACHNOANAEROBACULUM,8.899919900720894e-05,1164882
VAGOCOCCUS,8.899919900720894e-05,2737
HUNGATELLA,8.799920800712793e-05,1649459
MACROCYSTIS,8.699921700704693e-05,35121
CHITINOPHAGA,8.499923500688494e-05,79328
RUDAEA,8.499923500688494e-05,886360
PANTOEA,8.399924400680395e-05,53335
RACOCETRA,8.299925300672294e-05,940663
NIABELLA,8.099927100656094e-05,379899
MASSILIIMALIA,7.999928000647995e-05,2895461
GARCIELLA,7.999928000647995e-05,218204
