genus,SRR540397,tax_id
ALISTIPES,0.27253309013236054,239759
BACTEROIDES,0.1932877731510926,816
PREVOTELLA,0.13427153708614833,838
PARABACTEROIDES,0.08842435369741479,375288
CYCLOSPORA,0.03725814903259613,44417
UNCLASSIFIED,0.03271413085652343,12908
DIALISTER,0.02464309857239429,39948
VESCIMONAS,0.02181108724434898,2892396
PHOCAEICOLA,0.021342085368341472,909656
OSCILLIBACTER,0.02017108068432274,459786
ANAEROTRUNCUS,0.007727030908123633,244127
BUTYRICIMONAS,0.006043024172096689,574697
FLAVONIFRACTOR,0.005762023048092192,946234
AKKERMANSIA,0.005552022208088833,239934
FAECALIBACTERIUM,0.00544002176008704,216851
PSEUDOFLAVONIFRACTOR,0.004831019324077296,1017280
PHASCOLARCTOBACTERIUM,0.004742018968075873,33024
ODORIBACTER,0.004386017544070176,283168
BLAUTIA,0.00403001612006448,572511
INTESTINIMONAS,0.003176012704050816,1392389
COLIDEXTRIBACTER,0.00254501018004072,1980681
RUTHENIBACTERIUM,0.0025170100680402723,1905344
CLOSTRIDIUM,0.0023120092480369923,1485
RUMINOCOCCUS,0.0014130056520226082,1263
DYSOSMOBACTER,0.001298005192020768,2591381
BUTYRICICOCCUS,0.0012250049000196,580596
SUBDOLIGRANULUM,0.000846003384013536,292632
INTESTINIBACILLUS,0.000806003224012896,1928820
NOVISYNTROPHOCOCCUS,0.000707002828011312,2888809
STREPTOMYCES,0.0006100024400097601,1883
STAPHYLOCOCCUS,0.000592002368009472,1279
ACANTHAMOEBA,0.000559002236008944,5754
ANAEROMASSILIBACILLUS,0.00045600182400729603,1924093
PHOLIOTA,0.00043500174000696,13205
PHOCEA,0.0004000016000064,1926663
PLANOCOCCUS,0.000375001500006,1372
ANAEROTIGNUM,0.00037000148000592,2039240
ENTEROCLOSTER,0.00036700146800587206,2719313
AGATHOBACULUM,0.00034500138000552005,2048137
ROSEBURIA,0.00031000124000496004,841
EISENBERGIELLA,0.00031000124000496004,1432051
DOREA,0.00028800115200460803,189330
GEMMIGER,0.00028300113200452803,204475
LACTOCOCCUS,0.00027800111200444803,1357
EIMERIA,0.00026700106800427203,5800
BACILLUS,0.00024400097600390402,1386
BARNESIELLA,0.00023300093200372802,397864
COPROBACILLUS,0.00021500086000344,100883
CRASSPHAGE,0.00021000084000336,1211417
CRASSPHAGE,0.00021000084000336,1211417
PSEUDOMONAS,0.00019500078000312,286
RUDAEICOCCUS,0.000194000776003104,1434038
ENTODINIUM,0.000191000764003056,40635
STENOTROPHOMONAS,0.000189000756003024,40323
ANGELAKISELLA,0.000187000748002992,1935176
PSEUDOGRACILIBACILLUS,0.000184000736002944,1494958
OCEANISPHAERA,0.00018000072000288,225143
FUSIBACTER,0.000179000716002864,76008
