genus,SRR540693,tax_id
BACTEROIDES,0.4385870701094908,816
PHOCAEICOLA,0.2746979228854602,909656
ALISTIPES,0.1305689139823979,239759
SUBDOLIGRANULUM,0.034450241151688064,292632
PARABACTEROIDES,0.015009105063735446,375288
CRASSPHAGE,0.01420509943569605,1211417
CRASSPHAGE,0.01420509943569605,1211417
GEMMIGER,0.005579039053273373,204475
AKKERMANSIA,0.005409037863265043,239934
FLAVONIFRACTOR,0.004719033033231232,946234
UNCLASSIFIED,0.004415030905216336,12908
FAECALIBACTERIUM,0.0038550269851888963,216851
ROSEBURIA,0.002753019271134898,841
COPROBACTER,0.0022040154281079967,1348911
DECHLOROMONAS,0.0021220148541039787,73029
PHASCOLARCTOBACTERIUM,0.0016890118230827615,33024
ACIDAMINOCOCCUS,0.0013860097020679143,904
BLAUTIA,0.0012280085960601724,572511
AGATHOBACULUM,0.0010710074970524794,2048137
CYCLOSPORA,0.0010640074480521365,44417
ODORIBACTER,0.0010040070280491963,283168
RUMINOCOCCUS,0.0009290065030455213,1263
INTESTINIMONAS,0.0004820033740236181,1392389
PREVOTELLA,0.00047400331802322616,838
ANAEROMASSILIBACILLUS,0.00045200316402214816,1924093
CLOSTRIDIUM,0.0004000028000196001,1485
OSCILLIBACTER,0.0003750026250183751,459786
PORPHYROMONAS,0.00029600207201450413,836
BUTYRICICOCCUS,0.0002840019880139161,580596
BIFIDOBACTERIUM,0.00026500185501298506,1678
ANAEROTIGNUM,0.0002560017920125441,2039240
EUBACTERIUM,0.0002530017710123971,1730
PSEUDOFLAVONIFRACTOR,0.00024000168001176006,1017280
COPROCOCCUS,0.00022200155401087807,33042
DEHALOBACTERIUM,0.00018100126700886906,51514
DYSOSMOBACTER,0.00018000126000882006,2591381
PSEUDOMONAS,0.00017700123900867308,286
LACRIMISPORA,0.00016700116900818305,2719231
MICROBACTERIUM,0.00010900076300534103,33882
MASSILIA,7.100049700347903e-05,149698
EISENBERGIELLA,6.500045500318503e-05,1432051
PAENIBACILLUS,6.400044800313602e-05,44249
ANAEROTRUNCUS,5.4000378002646014e-05,244127
INTESTINIBACILLUS,5.200036400254802e-05,1928820
NEOBITTARELLA,4.700032900230302e-05,2126544
BUTYRICIMONAS,4.700032900230302e-05,574697
MEDITERRANEIBACTER,4.100028700200902e-05,2316020
FUSICATENIBACTER,4.0000280001960016e-05,1407607
DOREA,3.9000273001911014e-05,189330
STREPTOMYCES,3.500024500171501e-05,1883
CAMPYLOBACTER,3.400023800166601e-05,194
RUTHENIBACTERIUM,3.200022400156801e-05,1905344
CITROBACTER,3.100021700151901e-05,544
CRONOBACTER,3.000021000147001e-05,413496
INOVIRIDAE,3.000021000147001e-05,10860
ANAEROBUTYRICUM,2.800019600137201e-05,2569097
COLIDEXTRIBACTER,2.700018900132301e-05,1980681
TYZZERELLA,2.600018200127401e-05,1506577
