genus,SRR540392,tax_id
RUMINOCOCCUS,0.189750102498975,1263
BACTEROIDES,0.12541774582254178,816
PHOCAEICOLA,0.11206387936120639,909656
ALISTIPES,0.07334226657733423,239759
CRASSPHAGE,0.06959730402695972,1211417
CRASSPHAGE,0.06959730402695972,1211417
PREVOTELLA,0.04644453555464446,838
OSCILLIBACTER,0.04314656853431466,459786
CRASSPHAGE,0.042229577704222955,1211417
CRASSPHAGE,0.042229577704222955,1211417
UNCLASSIFIED,0.026989730102698974,12908
FAECALIBACTERIUM,0.025507744922550774,216851
PHASCOLARCTOBACTERIUM,0.02086179138208618,33024
PSEUDOMONAS,0.015243847561524386,286
VESCIMONAS,0.007050929490705093,2892396
DIALISTER,0.006971930280697193,39948
CYCLOSPORA,0.003873961260387396,44417
CLOSTRIDIUM,0.003214967850321497,1485
PARABACTEROIDES,0.003007969920300797,375288
FLAVONIFRACTOR,0.0026609733902660973,946234
INTESTINIMONAS,0.0012709872901270987,1392389
GEMMIGER,0.001142988570114299,204475
RHIZOBIUM,0.001085989140108599,379
BLAUTIA,0.0010159898401015989,572511
DYSOSMOBACTER,0.000986990130098699,2591381
SUBDOLIGRANULUM,0.000968990310096899,292632
AGATHOBACULUM,0.000914990850091499,2048137
ANAEROMASSILIBACILLUS,0.0007589924100758992,1924093
BUTYRICICOCCUS,0.0006779932200677993,580596
ANAEROTRUNCUS,0.0006739932600673993,244127
PSEUDOFLAVONIFRACTOR,0.0006499935000649994,1017280
ROSEBURIA,0.0006399936000639994,841
RUTHENIBACTERIUM,0.0006139938600613993,1905344
PLANTACTINOSPORA,0.0005939940600593994,673534
DOREA,0.0005019949800501995,189330
ENTEROCLOSTER,0.0004119958800411996,2719313
LACHNOCLOSTRIDIUM,0.0004089959100408996,1506553
PUSILLIMONAS,0.0003899961000389996,305976
EVTEPIA,0.00035099649003509964,2211178
FAECALIMONAS,0.00032199678003219965,2005355
COLIDEXTRIBACTER,0.00030699693003069967,1980681
FLINTIBACTER,0.0002619973800261997,1918454
AKKERMANSIA,0.00025299747002529975,239934
LAWSONIBACTER,0.00024999750002499977,2172004
ACUTALIBACTER,0.00024899751002489974,1918385
ENTEROCOCCUS,0.00022499775002249976,1350
DRANCOURTELLA,0.00021599784002159978,1903506
HYDROGENIICLOSTIDIUM,0.00021399786002139978,2764317
NEGLECTA,0.0002029979700202998,1924105
HUNGATELLA,0.0001979980200197998,1649459
CLOSTRIDIOIDES,0.00019199808001919982,1870884
DESULFOTOMACULUM,0.0001859981400185998,1562
BARIATRICUS,0.00016499835001649983,1924081
ANAEROSTIPES,0.00016099839001609983,207244
STREPTOMYCES,0.00015499845001549985,1883
ACTINOPLANES,0.00014099859001409987,1865
PAENIBACILLUS,0.00013799862001379987,44249
HYDROGENOANAEROBACTERIUM,0.00012499875001249989,596767
MEGASPHAERA,0.00011899881001189988,906
PHOCEA,0.00011899881001189988,1926663
ANAEROTIGNUM,0.00011499885001149989,2039240
COLLINSELLA,9.29990700092999e-05,102106
METHANOSARCINA,9.09990900090999e-05,2207
NOCARDIA,8.799912000879992e-05,1817
ANAEROCOLUMNA,8.699913000869992e-05,1843210
CAMPYLOBACTER,8.499915000849992e-05,194
EUBACTERIUM,8.199918000819991e-05,1730
PONTIBACTER,7.999920000799993e-05,323449
HERBASPIRILLUM,7.799922000779992e-05,963
BIFIDOBACTERIUM,7.399926000739992e-05,1678
FUSICATENIBACTER,7.399926000739992e-05,1407607
HALOMONAS,7.099929000709993e-05,2745
CHRISTENSENELLA,6.799932000679993e-05,990721
TERRISPOROBACTER,6.599934000659993e-05,1505652
COPROCOCCUS,6.399936000639993e-05,33042
ORIBACTERIUM,6.199938000619994e-05,265975
THERMOANAEROBACTERIUM,6.199938000619993e-05,28895
ANAEROFILUM,6.099939000609994e-05,52784
SPHINGOMONAS,5.9999400005999934e-05,13687
FUSOBACTERIUM,5.5999440005599946e-05,848
OLSENELLA,5.399946000539995e-05,133925
MAILHELLA,5.2999470005299944e-05,1981028
MASSILIIMALIA,5.2999470005299944e-05,2895461
NEISSERIA,5.199948000519995e-05,482
MICROBACTERIUM,5.099949000509995e-05,33882
COHNELLA,4.999950000499995e-05,329857
LACCARIA,4.999950000499995e-05,29882
BUTYRIVIBRIO,4.7999520004799954e-05,830
PUNICEIBACTERIUM,4.7999520004799954e-05,1608404
CAPROICIPRODUCENS,4.799952000479995e-05,1738645
ODORIBACTER,4.599954000459996e-05,283168
CONIOSPORIUM,4.399956000439996e-05,2810619
BITTARELLA,4.099959000409996e-05,1929297
FUCUS,3.999960000399996e-05,3011
FAECALICATENA,3.999960000399996e-05,2005359
FUSARIUM,3.9999600003999956e-05,5506
ARTHROBOTRYS,3.599964000359996e-05,13348
ENTEROBACTER,3.3999660003399966e-05,547
THALASSIOSIRA,3.1999680003199965e-05,35127
EUZEBYA,3.099969000309997e-05,908623
MESORHIZOBIUM,2.899971000289997e-05,68287
PROTEUS,2.899971000289997e-05,583
PAPILLIBACTER,2.7999720002799973e-05,100175
ARTHROBACTER,2.7999720002799973e-05,1663
CUTANEOTRICHOSPORON,2.7999720002799973e-05,1838142
PYGMAIOBACTER,2.6999730002699972e-05,1929305
ADLERCREUTZIA,2.5999740002599975e-05,447020
OLIVIBACTER,2.5999740002599975e-05,376469
PSEUDORUMINOCOCCUS,2.5999740002599975e-05,2696673
LACRIMISPORA,2.4999750002499974e-05,2719231
LYSOBACTER,2.4999750002499974e-05,68
NOCARDIOPSIS,2.4999750002499974e-05,2013
EIMERIA,2.3999760002399977e-05,5800
FLAVOBACTERIUM,2.3999760002399977e-05,237
CLADOSPORIUM,2.199978000219998e-05,5498
NAGANISHIA,2.199978000219998e-05,1851509
ANAEROVORAX,2.199978000219998e-05,109326
WALTERA,2.199978000219998e-05,2815781
ABSIELLA,2.199978000219998e-05,2057233
AMPHIDINIUM,2.099979000209998e-05,2960
PEPTOCLOSTRIDIUM,2.099979000209998e-05,1481960
LENTZEA,2.099979000209998e-05,165301
KALLIPYGA,2.099979000209998e-05,1472763
INTESTINIBACILLUS,2.099979000209998e-05,1928820
YUEOMYCES,1.999980000199998e-05,1723649
DESULFOVIBRIO,1.999980000199998e-05,872
LACHNOSPIRA,1.999980000199998e-05,28050
BILIFRACTOR,1.899981000189998e-05,2815776
SPIROSOMA,1.899981000189998e-05,107
CRYPTOSPORANGIUM,1.899981000189998e-05,65502
CATENIBACILLUS,1.899981000189998e-05,2316203
BRENNERIA,1.899981000189998e-05,71655
HYMENOBACTER,1.899981000189998e-05,89966
ANAEROBUTYRICUM,1.899981000189998e-05,2569097
AQUIBACILLUS,1.799982000179998e-05,1647190
BREVIOLUM,1.6999830001699983e-05,2499524
MEDITERRANEIBACTER,1.6999830001699983e-05,2316020
LAURENTIELLA,1.6999830001699983e-05,114680
SELENOMONAS,1.6999830001699983e-05,970
PROVENCIBACTERIUM,1.6999830001699983e-05,1987016
NITRATIREDUCTOR,1.6999830001699983e-05,245876
GEOBACTER,1.6999830001699983e-05,28231
PONTIBACILLUS,1.6999830001699983e-05,289201
PSYCHROMONAS,1.5999840001599982e-05,67572
CLADOCOPIUM,1.5999840001599982e-05,2486696
MARVINBRYANTIA,1.5999840001599982e-05,248744
BACILLUS,1.5999840001599982e-05,1386
BUTYRICIMONAS,1.5999840001599982e-05,574697
LIGILACTOBACILLUS,1.5999840001599982e-05,2767887
COMAMONAS,1.5999840001599982e-05,283
HALLELLA,1.5999840001599982e-05,52228
HALOARCULA,1.5999840001599982e-05,2237
PSEUDOOCEANICOLA,1.5999840001599982e-05,1679449
PSEUDOBACTERIOVORAX,1.5999840001599982e-05,1769746
TUWONGELLA,1.4999850001499985e-05,2051044
PSEUDORAMIBACTER,1.4999850001499985e-05,113286
ZHIHENGLIUELLA,1.4999850001499985e-05,370735
SALINICOCCUS,1.4999850001499985e-05,45669
