Genus,RA,TAX_ID
unclassified,0.40351253004347337,12908
Bacteroides,0.13257326032084732,816
Ruminococcus,0.10743899623776337,1263
Phocaeicola,0.08457718685636603,909656
Faecalibacterium,0.026809142228073204,216851
Prevotella,0.025836520523843096,838
Alistipes,0.02339214124435959,239759
Phascolarctobacterium,0.017719670043459482,33024
Oscillibacter,0.01735537018203901,459786
Parabacteroides,0.011571633276556628,375288
Akkermansia,0.005421516776857842,239934
Bifidobacterium,0.002515783438810448,1678
Odoribacter,0.0024277414171160624,283168
Roseburia,0.002177826859471762,841
Coprococcus,0.0021757471266758313,33042
Ruthenibacterium,0.002091171326307996,1905344
Blautia,0.0020266996096341542,572511
Dysosmobacter,0.0020228867661749484,2591381
Collinsella,0.0019507893625826953,102106
Butyricimonas,0.0012942870433340057,574697
Clostridioides,0.0012894343334768348,1870884
Flavonifractor,0.001213177464292721,946234
Mediterraneibacter,0.0011320678852514362,2316020
Intestinimonas,0.0010863137637409678,1392389
Anaerobutyricum,0.0008214944543924996,2569097
Streptococcus,0.0007123084826061547,1301
Christensenella,0.0006526894757894839,990721
Anaerostipes,0.0005348379506867624,207244
Pseudomonas,0.0005237460424418005,286
Lachnoclostridium,0.000521319687513215,1506553
Faecalicatena,0.0004599675700332688,2005359
Enterocloster,0.0004454094404617561,2719313
Streptomyces,0.0004329310436861739,1883
Paenibacillus,0.0003968823418900473,44249
Erysipelatoclostridium,0.00038232421231853463,1505663
Eubacterium,0.00036533972781843655,1730
Lachnospira,0.000340382934267272,28050
Clostridium,0.00032929102602230996,1485
Flintibacter,0.00032305182763451884,1918454
Adlercreutzia,0.00029982814474662964,447020
Lacrimispora,0.00027348486266484483,2719231
Solibaculum,0.0002568470002974018,2842531
Enterococcus,0.00024852806911368025,1350
Faecalitalea,0.00024610171418509483,1573534
Eggerthella,0.00024506184778712965,84111
Dialister,0.00023362331740951257,39948
Acutalibacter,0.00020208070333790183,1918385
Gordonibacter,0.00020173408120524675,644652
Massilistercora,0.0001871759516337341,2717089
Bacillus,0.0001767772876540822,1386
Caproiciproducens,0.0001636056466131898,1738645
Corynebacterium,0.00016013942528663916,1716
Treponema,0.00015840631462336386,157
Xanthomonas,0.00015286036050088286,338
Tannerella,0.0001279035669497183,195950
Longibaculum,0.00012582383415378793,1918538
Barnesiella,0.00012443734562316767,397864
