Genus,RA,TAX_ID
unclassified,0.4049011307806016,12908
Bacteroides,0.13258758369242976,816
Ruminococcus,0.10566627544948518,1263
Phocaeicola,0.0849606050210483,909656
Faecalibacterium,0.026858580829031458,216851
Prevotella,0.02589344386047866,838
Alistipes,0.023544842963000776,239759
Phascolarctobacterium,0.017726334568991288,33024
Oscillibacter,0.017406208456607123,459786
Parabacteroides,0.011746465310225995,375288
Akkermansia,0.005593987512486,239934
Bifidobacterium,0.0025458677991632597,1678
Odoribacter,0.002499146690869354,283168
Roseburia,0.0023230773290580636,841
Coprococcus,0.002195892089813544,33042
Ruthenibacterium,0.0020886065818793913,1905344
Dysosmobacter,0.002029339990802863,2591381
Collinsella,0.0020068446423650572,102106
Blautia,0.001969640796871762,572511
Clostridioides,0.0013358776149220298,1870884
Butyricimonas,0.0013068932236656257,574697
Flavonifractor,0.001179707984421106,946234
Mediterraneibacter,0.0011053002934345163,2316020
Intestinimonas,0.0010724224764869534,1392389
Anaerobutyricum,0.0008777511919290151,2569097
Christensenella,0.0006688040131701613,990721
Streptococcus,0.0006631801760607097,1301
Anaerostipes,0.0005416187739256417,207244
Pseudomonas,0.0005169604112149694,286
Lachnoclostridium,0.0005165278083603962,1506553
Faecalicatena,0.0004438505287920993,2005359
Enterocloster,0.0004434179259375261,2719313
Streptomyces,0.00043909189739179414,1883
Paenibacillus,0.00038242092344270546,44249
Erysipelatoclostridium,0.0003655494121143508,1505663
Eubacterium,0.0003607907807140456,1730
Lachnospira,0.0003400258436945322,28050
Xanthomonas,0.0003382954322762394,338
Adlercreutzia,0.0003036872039103837,447020
Flintibacter,0.0003032546010558105,1918454
Clostridium,0.0002850852811637363,1485
Lacrimispora,0.0002716745926719672,2719231
Dialister,0.00026388774128964965,39948
Faecalitalea,0.0002599943155984909,1573534
Enterococcus,0.00025523568419818577,1350
Eggerthella,0.0002387967757244043,84111
Solibaculum,0.0002374989671606847,2842531
Gordonibacter,0.00023144252719665997,644652
Acutalibacter,0.00019726690168537746,1918385
Massilistercora,0.00019640169597623107,2717089
Bacillus,0.00016871511328354652,1386
Treponema,0.00016525429044696096,157
Caproiciproducens,0.00016309127617409496,1738645
Corynebacterium,0.00015703483621007022,1716
Longibaculum,0.00012805044495366608,1918538
Barnesiella,0.0001133419478981774,397864
Olsenella,0.00011204413933445782,133925
Hymenobacter,0.00011074633077073822,89966
Muribaculum,0.00010944852220701863,1918540
Burkholderia,0.00010468989080671348,32008
Tannerella,9.993125940640832e-05,195950
Rhizobium,9.863345084268873e-05,379
Butyrivibrio,9.214440802409078e-05,830
Selenomonas,9.08465994603712e-05,970
Microbacterium,8.954879089665161e-05,33882
Chryseobacterium,8.522276235091965e-05,59732
Veillonella,8.435755664177326e-05,29465
Porphyromonas,8.392495378720006e-05,836
Desulfovibrio,8.132933665976088e-05,872
Campylobacter,8.00315280960413e-05,194
Bradyrhizobium,7.91663223868949e-05,374
Staphylococcus,7.570549955030933e-05,1279
Flavobacterium,7.181207385915056e-05,237
Caproicibacterium,7.051426529543098e-05,2834348
Komagataeibacter,7.008166244085778e-05,1434011
Mycolicibacterium,6.92164567317114e-05,1866885
Neisseria,6.748604531341861e-05,482
Arthrobacter,6.705344245884541e-05,1663
Monoglobus,6.705344245884541e-05,2039302
Ethanoligenens,6.662083960427221e-05,253238
Coprobacter,6.575563389512583e-05,1348911
Duncaniella,6.532303104055263e-05,2518495
Faecalibacillus,6.532303104055263e-05,2678885
Mesorhizobium,6.489042818597943e-05,68287
Actinomyces,6.489042818597943e-05,1654
Vibrio,6.402522247683304e-05,662
Deinococcus,6.359261962225984e-05,1298
Sphingomonas,6.229481105854024e-05,13687
Halomonas,6.186220820396706e-05,2745
Anaerocolumna,6.013179678567427e-05,1843210
Megasphaera,5.9266591076527876e-05,906
Nocardioides,5.8833988221954684e-05,1839
Mycobacterium,5.8401385367381485e-05,1763
Geobacter,5.62383710945155e-05,28231
Aeromonas,5.580576823994231e-05,642
Paraprevotella,5.580576823994231e-05,577309
Lactococcus,5.494056253079592e-05,1357
Rhodococcus,5.4075356821649525e-05,1827
Synechococcus,5.2777548257929934e-05,1129
Haemophilus,5.234494540335674e-05,724
Schaalia,5.147973969421035e-05,2529408
Spirosoma,4.715371114847838e-05,107
Hungatella,4.715371114847838e-05,1649459
Aminipila,4.715371114847838e-05,2060094
Parolsenella,4.58559025847588e-05,2082587
Nocardia,4.54232997301856e-05,1817
Thermomonas,4.54232997301856e-05,141948
Longicatena,4.4990696875612407e-05,1918536
Micromonospora,4.4990696875612407e-05,1873
Variovorax,4.282768260274642e-05,34072
Chitinophaga,4.282768260274642e-05,79328
Enterobacter,4.066466832988044e-05,547
Klebsiella,3.979946262073405e-05,570
Sphingobacterium,3.9366859766160856e-05,28453
Capnocytophaga,3.8934256911587656e-05,1016
Mucilaginibacter,3.7636448347868065e-05,423349
Amedibacterium,3.720384549329487e-05,2749267
Lysobacter,3.720384549329487e-05,68
Azoarcus,3.677124263872167e-05,12960
Stenotrophomonas,3.677124263872167e-05,40323
Methylobacterium,3.590603692957528e-05,407
Sphingobium,3.590603692957528e-05,165695
Paraburkholderia,3.547343407500209e-05,1822464
Acinetobacter,3.504083122042889e-05,469
Rothia,3.46082283658557e-05,32207
Azospirillum,3.46082283658557e-05,191
Serratia,3.41756255112825e-05,613
Paracoccus,3.3310419802136106e-05,265
Murdochiella,3.287781694756291e-05,1161127
Cohnella,3.201261123841652e-05,329857
Shewanella,3.201261123841652e-05,22
Geobacillus,3.114740552927012e-05,129337
Achromobacter,3.071480267469693e-05,222
Microbulbifer,3.071480267469693e-05,48073
