Genus,RA,TAX_ID
Bacteroides,0.3361572340914802,816
unclassified,0.1945275890314608,12908
Phocaeicola,0.17924125496893697,909656
Alistipes,0.06823666931969445,239759
Parabacteroides,0.0352841191973906,375288
Faecalibacterium,0.013955846381220955,216851
Akkermansia,0.012516497764899909,239934
Phascolarctobacterium,0.007778380469281609,33024
Acidaminococcus,0.007001295351010634,904
Odoribacter,0.006650556084871373,283168
Flavonifractor,0.006409932634845601,946234
Oscillibacter,0.0028008946047328467,459786
Roseburia,0.0026424658664499067,841
Dysosmobacter,0.0026023096713999735,2591381
Ruthenibacterium,0.0021486701554452583,1905344
Blautia,0.0018653807481789323,572511
Coprococcus,0.0017549512117916157,33042
Bifidobacterium,0.001642325633487506,1678
Anaerobutyricum,0.0015017789508127394,2569097
Enterocloster,0.0012470380884647251,2719313
Ruminococcus,0.0010870407488126471,1263
Mediterraneibacter,0.0010450022321197483,2316020
Monoglobus,0.0009524547513406051,2039302
Intestinimonas,0.0009304943321726729,1392389
Collinsella,0.0009298668916250176,102106
Gordonibacter,0.0006901846024207284,644652
Anaerostipes,0.0006810867144797279,207244
Lacrimispora,0.0005866569120576192,2719231
Escherichia,0.0004771685364917854,561
Lachnoclostridium,0.00040532659378526414,1506553
Prevotella,0.0003940326639274704,838
Clostridium,0.00039089546118919435,1485
Barnesiella,0.0003199946793041559,397864
Faecalicatena,0.0003061909872557413,2005359
Clostridioides,0.0003055635467080861,1870884
Butyricimonas,0.0003052498264342585,574697
Streptococcus,0.0002933284560288096,1301
Pseudomonas,0.00025223110015739345,286
Flintibacter,0.00023748624728749609,1918454
Adlercreutzia,0.00023560392564453045,447020
Eggerthella,0.00021866303085783985,84111
Streptomyces,0.000214584667298081,1883
Paenibacillus,0.00021050630373832215,44249
Haemophilus,0.00020391817798794248,724
Porphyromonas,0.00020266329689263207,836
Eubacterium,0.00017819311553407896,1730
Lachnospira,0.00013427227719821442,28050
Citrobacter,0.00012799787172166236,544
Massilistercora,0.0001248606689833863,2717089
Butyrivibrio,0.00011984114460214465,830
Erysipelatoclostridium,0.0001151353404947306,1505663
Corynebacterium,0.00011293929857793737,1716
Christensenella,0.00010195908899397124,990721
Enterococcus,0.00010070420789866083,1350
Bacillus,9.976304707717801e-05,1386
Solibaculum,9.599840379124676e-05,2842531
Coprobacter,9.568468351741917e-05,1348911
Faecalitalea,8.972399831469469e-05,1573534
Muribaculum,8.941027804086709e-05,1918540
Paraprevotella,8.752795639790146e-05,577309
Veillonella,8.595935502876345e-05,29465
Hymenobacter,8.344959283814261e-05,89966
Neisseria,7.905750900455615e-05,482
Hungatella,6.807729942059003e-05,1649459
Longibaculum,6.4940096682314e-05,1918538
Longicatena,6.462637640848639e-05,1918536
Campylobacter,6.431265613465878e-05,194
Anaerocolumna,6.337149531317597e-05,1843210
Xanthomonas,6.274405476552077e-05,338
Rothia,6.023429257489993e-05,32207
Tannerella,5.6469649288968684e-05,195950
Actinomyces,5.5528488467485875e-05,1654
Olsenella,5.490104791983067e-05,133925
Acutalibacter,5.4273607372175456e-05,1918385
Anaerotignum,5.333244655069265e-05,2039240
Desulfovibrio,5.113640463389942e-05,872
Bradyrhizobium,5.0822684360071815e-05,374
Capnocytophaga,5.019524381241661e-05,1016
Caproiciproducens,4.95678032647614e-05,1738645
Caproicibacterium,4.862664244327859e-05,2834348
Schaalia,4.705804107414057e-05,2529408
Selenomonas,4.705804107414057e-05,970
Pseudobutyrivibrio,4.548943970500255e-05,46205
Flavobacterium,4.5175719431174946e-05,237
Treponema,4.454827888351974e-05,157
Synechococcus,4.423455860969214e-05,1129
Aeromonas,4.2979677514381725e-05,642
Burkholderia,4.203851669289891e-05,32008
Mycolicibacterium,4.203851669289891e-05,1866885
Klebsiella,3.9215034228450474e-05,570
Ligilactobacillus,3.890131395462287e-05,2767887
Halomonas,3.7332712585484855e-05,2745
Stenotrophomonas,3.639155176400204e-05,40323
Mucilaginibacter,3.576411121634683e-05,423349
Deinococcus,3.545039094251923e-05,1298
Microbacterium,3.4822950394864024e-05,33882
Mesorhizobium,3.450923012103642e-05,68287
Faecalibacillus,3.419550984720882e-05,2678885
Mycobacterium,3.388178957338121e-05,1763
Spirosoma,3.388178957338121e-05,107
Staphylococcus,3.3568069299553605e-05,1279
Sphingobacterium,3.3568069299553605e-05,28453
Sphingomonas,3.3254349025726e-05,13687
Ethanoligenens,3.29406287518984e-05,253238
Vibrio,3.231318820424319e-05,662
Chitinophaga,3.199946793041559e-05,79328
Nocardioides,3.137202738276038e-05,1839
Lactobacillus,3.137202738276038e-05,1578
Enterobacter,3.137202738276038e-05,547
Rhizobium,3.074458683510517e-05,379
Fusobacterium,3.043086656127757e-05,848
Chryseobacterium,3.0117146287449964e-05,59732
Romboutsia,3.0117146287449964e-05,1501226
Acinetobacter,2.980342601362236e-05,469
Duncaniella,2.980342601362236e-05,2518495
Serratia,2.9489705739794758e-05,613
Sodaliphilus,2.9175985465967155e-05,2815786
Shewanella,2.8234824644484342e-05,22
Arthrobacter,2.8234824644484342e-05,1663
Pontibacter,2.7293663823001533e-05,323449
Geobacter,2.6979943549173926e-05,28231
Nocardia,2.635250300151872e-05,1817
Micromonospora,2.572506245386351e-05,1873
Paraburkholderia,2.5411342180035908e-05,1822464
Achromobacter,2.47839016323807e-05,222
Amycolatopsis,2.4156461084725492e-05,1813
Dialister,2.4156461084725492e-05,39948
Lachnoanaerobaculum,2.4156461084725492e-05,1164882
Cupriavidus,2.384274081089789e-05,106589
Faecalibaculum,2.290157998941508e-05,1729679
Rhodococcus,2.2587859715587473e-05,1827
Agrobacterium,2.2587859715587473e-05,357
Azoarcus,2.227413944175987e-05,12960
Sphingobium,2.1960419167932267e-05,165695
Massilia,2.1646698894104664e-05,149698
Aminipila,2.1646698894104664e-05,2060094
Megasphaera,2.1646698894104664e-05,906
Parolsenella,2.1646698894104664e-05,2082587
Amedibacterium,2.1646698894104664e-05,2749267
Lactococcus,2.0391817798794248e-05,1357
Brevibacillus,1.976437725113904e-05,55080
Olivibacter,1.7882055608173417e-05,376469
Leptotrichia,1.6940894786690604e-05,32067
Sulfitobacter,1.6940894786690604e-05,60136
Azospirillum,1.6627174512863e-05,191
Pantoea,1.5999733965207795e-05,53335
Comamonas,1.5372293417552585e-05,283
Lysobacter,1.5058573143724982e-05,68
Elizabethkingia,1.5058573143724982e-05,308865
Marinobacter,1.5058573143724982e-05,2742
Cohnella,1.5058573143724982e-05,329857
Bordetella,1.4744852869897379e-05,517
Brevibacterium,1.4744852869897379e-05,1696
Gemella,1.4744852869897379e-05,1378
Pedobacter,1.4744852869897379e-05,84567
Tumebacillus,1.4744852869897379e-05,432330
Pandoraea,1.4744852869897379e-05,93217
Desulfitobacterium,1.4431132596069776e-05,36853
Homo,1.4431132596069776e-05,9605
Acidovorax,1.4431132596069776e-05,12916
Methylobacterium,1.4431132596069776e-05,407
Planococcus,1.4117412322242171e-05,1372
