Genus,RA,TAX_ID
unclassified,0.39261829191251185,12908
Bacteroides,0.16298361022296795,816
Alistipes,0.08271263089977869,239759
Parabacteroides,0.06920362556972244,375288
Prevotella,0.061654171798340596,838
Phocaeicola,0.039047118307851944,909656
Butyricimonas,0.016158992017263077,574697
Oscillibacter,0.015993311724552248,459786
Akkermansia,0.01325487241494966,239934
Faecalibacterium,0.011399612335054942,216851
Phascolarctobacterium,0.01067627642297595,33024
Odoribacter,0.007742073949086312,283168
Ruthenibacterium,0.00654055507837037,1905344
Dysosmobacter,0.005787136294715158,2591381
Sutterella,0.003922896253155895,40544
Flavonifractor,0.0037742778876076978,946234
Roseburia,0.0017241526395923815,841
Blautia,0.0013011964451923755,572511
Bifidobacterium,0.0012414797001231602,1678
Collinsella,0.0011907429167184885,102106
Intestinimonas,0.001120699215735048,1392389
Coprococcus,0.0009613048961893981,33042
Mediterraneibacter,0.0009321200207796313,2316020
Clostridioides,0.0009137110993673168,1870884
Paraprevotella,0.000889465202873049,577309
Massilistercora,0.0008400754137180589,2717089
Faecalicatena,0.0008342384386361055,2005359
Streptococcus,0.0008144825229741094,1301
Desulfovibrio,0.0007767666839830261,872
Flintibacter,0.0007439898239074418,1918454
Barnesiella,0.000678436103756273,397864
Streptomyces,0.0006550882034284596,1883
Pseudomonas,0.0006443122494310072,286
Enterocloster,0.0005747175465307939,2719313
Clostridium,0.0005199397803770776,1485
Lachnoclostridium,0.0005001838647150815,1506553
Solibaculum,0.0004804279490530855,2842531
Dialister,0.00047548897013758646,39948
Christensenella,0.0004148742289019168,990721
Anaerostipes,0.00040140428640510136,207244
Paenibacillus,0.0003767093918276063,44249
Lacrimispora,0.0003708724167456529,2719231
Escherichia,0.0003277686007558434,561
Xanthomonas,0.00032552361033970746,338
Hymenobacter,0.00032327861992357155,89966
Anaerobutyricum,0.00028870576751507845,2569097
Eubacterium,0.0002747868269350358,1730
Faecalitalea,0.0002339280013613622,1573534
Muribaculum,0.00021641707611550206,1918540
Ruminococcus,0.0002105801010335487,1263
Bacillus,0.0002051921240348225,1386
Duncaniella,0.0002024981355354594,2518495
Acutalibacter,0.0002002531451193235,1918385
Longibaculum,0.000186783202622508,1918538
Corynebacterium,0.00018633420453928083,1716
Enterococcus,0.00015625133296305957,1350
Hungatella,0.00015490433871337804,1649459
Porphyromonas,0.00015221035021401494,836
Adlercreutzia,0.00015131235404756057,447020
Staphylococcus,0.00014951636171465184,1279
Lachnospira,0.00014188339429978974,28050
Campylobacter,0.00013335243071847325,194
Bradyrhizobium,0.00013200543646879173,374
Tannerella,0.00012931144796942862,195950
Erysipelatoclostridium,0.00012796445371974707,1505663
Rhizobium,0.0001275154556365199,379
Coprobacter,0.00012616846138683834,1348911
Mycolicibacterium,0.00011988248822165778,1866885
Burkholderia,0.00011808649588874906,32008
Megamonas,0.00011449451122293159,158846
Butyrivibrio,0.00011314751697325004,830
Olsenella,0.00011224952080679568,133925
Flavobacterium,0.0001064125457248423,237
Gordonibacter,0.00010551454955838794,644652
Micromonospora,0.00010416755530870639,1873
Caproiciproducens,0.0001037185572254792,1738645
Nocardioides,9.922857639320738e-05,1839
Mesorhizobium,9.653458789384428e-05,68287
Treponema,9.563659172738991e-05,157
Aeromonas,9.518759364416274e-05,642
Chryseobacterium,9.384059939448119e-05,59732
Selenomonas,9.384059939448119e-05,970
Sphingomonas,9.3391601311254e-05,13687
Neisseria,9.249360514479964e-05,482
Microbacterium,8.979961664543653e-05,33882
Cupriavidus,8.665663006284626e-05,106589
Actinomyces,8.530963581316471e-05,1654
Ethanoligenens,8.441163964671034e-05,253238
Halomonas,8.171765114734725e-05,2745
Sodaliphilus,8.03706568976657e-05,2815786
Deinococcus,7.992165881443852e-05,1298
Mycobacterium,7.812566648152978e-05,1763
Oxalobacter,7.812566648152978e-05,846
Spirosoma,7.632967414862106e-05,107
Megasphaera,7.588067606539388e-05,906
Arthrobacter,7.453368181571233e-05,1663
Geobacter,7.408468373248514e-05,28231
Mucilaginibacter,7.318668756603078e-05,423349
Mycoplasma,7.273768948280359e-05,2093
Rhodococcus,7.228869139957641e-05,1827
Stenotrophomonas,7.094169714989487e-05,40323
Eggerthella,7.094169714989487e-05,84111
Sphingobacterium,6.869670673375895e-05,28453
Paraburkholderia,6.779871056730458e-05,1822464
Nocardia,6.645171631762303e-05,1817
Spiroplasma,6.330872973503276e-05,2132
Pontibacter,6.196173548535121e-05,323449
Haemophilus,6.106373931889684e-05,724
Achromobacter,6.0614741235669665e-05,222
Variovorax,5.97167450692153e-05,34072
Anaerocolumna,5.9267746985988114e-05,1843210
Capnocytophaga,5.9267746985988114e-05,1016
Chitinophaga,5.881874890276094e-05,79328
Massilia,5.881874890276094e-05,149698
Vibrio,5.7471754653079385e-05,662
Komagataeibacter,5.7471754653079385e-05,1434011
Fusobacterium,5.7471754653079385e-05,848
Synechococcus,5.657375848662502e-05,1129
Longicatena,5.612476040339784e-05,1918536
Enterobacter,5.567576232017066e-05,547
