Genus,RA,TAX_ID
unclassified,0.3564588963258758,12908
Faecalibacterium,0.16261132749319415,216851
Bacteroides,0.1526478482127284,816
Phocaeicola,0.08946807913923899,909656
Oscillibacter,0.04744543214391914,459786
Phascolarctobacterium,0.03132652504546841,33024
Roseburia,0.014484579927204439,841
Alistipes,0.00949515656731361,239759
Coprococcus,0.007756330808719178,33042
Mediterraneibacter,0.006039403651149907,2316020
Blautia,0.005350558183814552,572511
Dysosmobacter,0.002644352120284021,2591381
Odoribacter,0.002081519655339071,283168
Akkermansia,0.0020538582645704454,239934
Anaerobutyricum,0.0019866257175633695,2569097
Lachnospira,0.001831030394489851,28050
Ruthenibacterium,0.001825651790729285,1905344
Streptococcus,0.0016543048423569655,1301
Xanthomonas,0.0016374006591094723,338
Lacrimispora,0.001498709519283447,2719231
Parabacteroides,0.0014599067350107918,375288
Clostridioides,0.0014564490611647136,1870884
Flavonifractor,0.0012493728163829197,946234
Intestinimonas,0.0012140277059563425,1392389
Lachnoclostridium,0.0012094174741615717,1506553
Anaerostipes,0.0011452584150176764,207244
Enterocloster,0.0010695737763868538,2719313
Campylobacter,0.0009965784396363142,194
Butyricimonas,0.0008175477716060434,574697
Eubacterium,0.0007964175425466766,1730
Erysipelatoclostridium,0.000790654752803213,1505663
Butyrivibrio,0.000752620340496353,830
Faecalicatena,0.0007165068581039807,2005359
Collinsella,0.000672709656053657,102106
Faecalitalea,0.0006189236184479962,1573534
Flintibacter,0.0006166185025506107,1918454
Longicatena,0.0006039403651149907,1918536
Prevotella,0.0005931831575938586,838
Clostridium,0.0005878045538332925,1485
Ruminococcus,0.0005109673572537771,1263
Paenibacillus,0.00048561108238253704,44249
Streptomyces,0.0004767748047758928,1883
Pseudomonas,0.0004172259774267684,286
Sutterella,0.00035690877811184884,40544
Lactococcus,0.00034999343041969245,1357
Pseudobutyrivibrio,0.000340388780847253,46205
Massilistercora,0.000327710643411633,2717089
Bifidobacterium,0.0003146483199931154,1678
Veillonella,0.000297744136745622,29465
Enterococcus,0.00026931437401120134,1350
Bacillus,0.0002470315870031419,1386
Klebsiella,0.00024242135520837095,570
Barnesiella,0.00023742693743070245,397864
Anaerocolumna,0.00021053391862787207,1843210
Lachnoanaerobaculum,0.0002001608970896375,1164882
Acutalibacter,0.0001970874092264569,1918385
Solibaculum,0.00016596834461175318,2842531
Corynebacterium,0.000165199972645958,1716
Christensenella,0.00016020555486828951,990721
Hungatella,0.00014599067350107918,1649459
Amedibacterium,0.0001375385818773325,2749267
Treponema,0.00012178695657853184,157
Mageeibacillus,0.00012178695657853184,1637257
Caproiciproducens,0.00010411440136524331,1738645
Bradyrhizobium,0.00010334602939944815,374
Selenomonas,0.00010180928546785785,970
Olsenella,0.00010027254153626753,133925
Eggerthella,9.988835555336997e-05,84111
Longibaculum,9.489393777570147e-05,1918538
Mycobacterium,8.836277606644265e-05,1763
Desulfovibrio,8.75944041006475e-05,872
Mesorhizobium,8.528928820326204e-05,68287
Aminipila,8.528928820326204e-05,2060094
Haemophilus,8.413673025456932e-05,724
Burkholderia,8.183161435718386e-05,32008
Faecalibacillus,8.067905640849112e-05,2678885
Rhizobium,7.914231247690082e-05,379
Flavobacterium,7.798975452820809e-05,237
Lactobacillus,7.683719657951536e-05,1578
Ethanoligenens,7.568463863082262e-05,253238
Chryseobacterium,7.107440683605171e-05,59732
Actinomyces,7.030603487025656e-05,1654
Vibrio,6.992184888735898e-05,662
Microbacterium,6.838510495576866e-05,33882
Neisseria,6.80009189728711e-05,482
Mycolicibacterium,6.761673298997351e-05,1866885
Enterobacter,6.684836102417836e-05,547
Turicibacter,6.684836102417836e-05,191303
Staphylococcus,6.531161709258806e-05,1279
Micromonospora,6.30065011952026e-05,1873
Nocardioides,6.262231521230501e-05,1839
Megasphaera,6.262231521230501e-05,906
Arthrobacter,6.0317199314919555e-05,1663
Hymenobacter,5.993301333202198e-05,89966
Monoglobus,5.7627897434636515e-05,2039302
Aeromonas,5.724371145173894e-05,642
Synechococcus,5.6859525468841364e-05,1129
Deinococcus,5.6859525468841364e-05,1298
Geobacter,5.5322781537251057e-05,28231
Ligilactobacillus,5.493859555435348e-05,2767887
Caproicibacterium,5.4554409571455906e-05,2834348
Halomonas,5.4554409571455906e-05,2745
Herbinix,5.4170223588558324e-05,1663717
Nocardia,5.30176656398656e-05,1817
Sphingomonas,5.148092170827529e-05,13687
Paraburkholderia,5.1096735725377715e-05,1822464
Sphingobacterium,4.955999179378741e-05,28453
Rothia,4.9175805810889826e-05,32207
Parolsenella,4.8407433845094675e-05,2082587
Rhodococcus,4.533394598191406e-05,1827
Cupriavidus,4.4949759999016485e-05,106589
Acinetobacter,4.418138803322133e-05,469
Serratia,4.418138803322133e-05,613
Acidaminococcus,4.379720205032375e-05,904
Porphyromonas,4.379720205032375e-05,836
Fusobacterium,4.187627213583587e-05,848
Cellulosilyticum,4.1492086152938294e-05,698776
Lysobacter,4.033952820424556e-05,68
Achromobacter,3.918697025555283e-05,222
Trueperella,3.918697025555283e-05,1069494
Adlercreutzia,3.918697025555283e-05,447020
Acetivibrio,3.8802784272655254e-05,35829
Schaalia,3.8802784272655254e-05,2529408
Desulfitobacterium,3.8802784272655254e-05,36853
Leptotrichia,3.841859828975768e-05,32067
Marinobacter,3.8034412306860103e-05,2742
Agrobacterium,3.765022632396253e-05,357
Stenotrophomonas,3.7266040341064946e-05,40323
