Genus,RA,TAX_ID
unclassified,0.1003086100594653,12908
Pseudomonas,0.07343137159485737,286
Parabacteroides,0.07224081864543694,375288
Bifidobacterium,0.0674640081655296,1678
Bacteroides,0.06417808810791346,816
Enterocloster,0.05918412222990005,2719313
Mediterraneibacter,0.047774795861760214,2316020
Anaerostipes,0.04287100726041129,207244
Blautia,0.041432428782761876,572511
Akkermansia,0.04045857502262796,239934
Bacillus,0.03945856529017314,1386
Streptococcus,0.03562777983240713,1301
Cutibacterium,0.03409370164186513,1912216
Staphylococcus,0.03110644629144809,1279
Flavonifractor,0.029986605709057996,946234
Collinsella,0.027608693271953984,102106
Megamonas,0.022893775121898996,158846
Lactobacillus,0.019522848154239943,1578
Escherichia,0.018928103923152535,561
Megasphaera,0.009294190211096945,906
Lachnoclostridium,0.004231032662118366,1506553
Clostridioides,0.0011081312226882986,1870884
Coprococcus,0.0008649719218678527,33042
Oscillibacter,0.0006808156283759452,459786
Roseburia,0.0006686500598545971,841
Dysosmobacter,0.0005687403283730256,2591381
Faecalibacterium,0.0004927055251145997,216851
Anaerobutyricum,0.0002763104750411196,2569097
Clostridium,0.00021548263243437892,1485
Eubacterium,0.00021061640502583967,1730
Longicatena,0.0002074229432889858,1918536
Paenibacillus,0.00020255671588044653,44249
Lacrimispora,0.00019829876689797467,2719231
Citrobacter,0.00018050662293550302,544
Ruthenibacterium,0.00017518418670741322,1905344
Faecalibacillus,0.00015435065061460452,2678885
Enterococcus,0.0001519175369103349,1350
Shigella,0.00013184434885011047,620
Enterobacter,0.00011952671072224547,547
Streptomyces,0.0001090339078725827,1883
Erysipelatoclostridium,0.00010021387069460531,1505663
Selenomonas,9.154590312314476e-05,970
Klebsiella,9.032934627100993e-05,570
Faecalicatena,8.789623256674031e-05,2005359
Olsenella,7.938033460179662e-05,133925
Intestinimonas,7.360168955415625e-05,1392389
Salmonella,6.979994939123495e-05,590
Acidaminococcus,6.204439945887551e-05,904
Campylobacter,6.128405142629125e-05,194
Flintibacter,5.945921614808903e-05,1918454
Aminipila,5.67219632307857e-05,2060094
Hungatella,5.580954559168459e-05,1649459
Christensenella,5.398471031348237e-05,990721
Amedibacterium,5.2311944641797e-05,2749267
Phocaeicola,5.109538778966219e-05,909656
Massilistercora,5.003090054404422e-05,2717089
Caproiciproducens,4.8206065265842005e-05,1738645
Rothia,3.8929819268314044e-05,32207
Faecalitalea,3.7104983990111826e-05,1573534
Rhizobium,3.573635753146016e-05,379
