Genus,RA,TAX_ID
Pseudomonas,0.0732,286
Parabacteroides,0.0722,375288
Bifidobacterium,0.0675,1678
Bacteroides,0.0642,816
Enterocloster,0.0594,2719313
Mediterraneibacter,0.048,2316020
Anaerostipes,0.043,207244
Blautia,0.0418,572511
Akkermansia,0.0408,239934
Bacillus,0.0398,1386
Streptococcus,0.035699999999999996,1301
Cutibacterium,0.034,1912216
Staphylococcus,0.031,1279
Flavonifractor,0.0298,946234
Collinsella,0.0275,102106
Megamonas,0.022799999999999997,158846
Lactobacillus,0.0195,1578
Escherichia,0.0189,561
Megasphaera,0.009399999999999999,906
Lachnoclostridium,0.0043,1506553
Clostridioides,0.0011,1870884
Coprococcus,0.0009,33042
Oscillibacter,0.0007000000000000001,459786
Roseburia,0.0007000000000000001,841
Dysosmobacter,0.0006,2591381
Faecalibacterium,0.0005,216851
Anaerobutyricum,0.0003,2569097
Lacrimispora,0.0002,2719231
Eubacterium,0.0002,1730
Clostridium,0.0002,1485
Paenibacillus,0.0002,44249
Longicatena,0.0002,1918536
Citrobacter,0.0002,544
Faecalibacillus,0.0002,2678885
Ruthenibacterium,0.0002,1905344
Faecalicatena,0.0001,2005359
Aminipila,0.0001,2060094
Flintibacter,0.0001,1918454
Intestinimonas,0.0001,1392389
Salmonella,0.0001,590
Olsenella,0.0001,133925
Enterobacter,0.0001,547
Caproiciproducens,0.0001,1738645
Selenomonas,0.0001,970
Amedibacterium,0.0001,2749267
Hungatella,0.0001,1649459
Campylobacter,0.0001,194
Shigella,0.0001,620
Erysipelatoclostridium,0.0001,1505663
Acidaminococcus,0.0001,904
Massilistercora,0.0001,2717089
Enterococcus,0.0001,1350
Streptomyces,0.0001,1883
Klebsiella,0.0001,570
Advenella,0.0,290425
Paenalcaligenes,0.0,1100891
Duganella,0.0,75654
Pusillimonas,0.0,305976
Glaciimonas,0.0,1229970
Sutterella,0.0,40544
Roseateles,0.0,93681
Sphaerotilus,0.0,34102
Thiomonas,0.0,32012
Xylophilus,0.0,54066
Oxalobacter,0.0,846
Undibacterium,0.0,401469
Castellaniella,0.0,359336
Herbaspirillum,0.0,963
Collimonas,0.0,202907
Janthinobacterium,0.0,29580
Massilia,0.0,149698
Taylorella,0.0,29574
Algicoccus,0.0,2782172
Pigmentiphaga,0.0,152267
Limnohabitans,0.0,665874
Orrella,0.0,1921582
Diaphorobacter,0.0,238749
Paraburkholderia,0.0,1822464
Polynucleobacter,0.0,44013
Cupriavidus,0.0,106589
Pandoraea,0.0,93217
Ralstonia,0.0,48736
Caballeronia,0.0,1827195
Hydrogenophaga,0.0,47420
Variovorax,0.0,34072
Serpentinomonas,0.0,2490452
Comamonas,0.0,283
Melaminivora,0.0,1649468
Achromobacter,0.0,222
Ottowia,0.0,219181
Acidovorax,0.0,12916
Alicycliphilus,0.0,201096
Kinneretia,0.0,683756
Rhodoferax,0.0,28065
Polaromonas,0.0,52972
Delftia,0.0,80865
Eikenella,0.0,538
Alcaligenes,0.0,507
Bordetella,0.0,517
Neisseria,0.0,482
Methylotenera,0.0,359407
Conchiformibius,0.0,334107
Desulfurivibrio,0.0,427922
Archangium,0.0,47
Cystobacter,0.0,42
Myxococcus,0.0,32
Corallococcus,0.0,83461
Desulfopila,0.0,429014
Desulfocapsa,0.0,53318
Desulfobulbus,0.0,893
Labilithrix,0.0,1524217
Desulfobacter,0.0,2289
Desulfatibacillum,0.0,218207
Desulfobacterium,0.0,2295
Desulfobacula,0.0,28222
Desulfonema,0.0,45654
Desulfosarcina,0.0,2299
Sorangium,0.0,39643
Sandaracinus,0.0,1055688
Jeongeupia,0.0,885864
Halarcobacter,0.0,2321115
Sulfurimonas,0.0,202746
Helicobacter,0.0,209
Sulfurospirillum,0.0,57665
Aliarcobacter,0.0,2321111
Pseudoarcobacter,0.0,2321113
Malaciobacter,0.0,2321114
Arcobacter,0.0,28196
Haliangium,0.0,162027
Desulfarculus,0.0,453229
Persicimonas,0.0,2766927
Desulfobacca,0.0,60892
Syntrophus,0.0,43773
Desulfoglaeba,0.0,361106
Syntrophobacter,0.0,29526
Desulfococcus,0.0,896
Syntrophotalea,0.0,2812025
Pelobacter,0.0,18
Thauera,0.0,33057
Candidatus Methylopumilus,0.0,1679002
Hyphomonas,0.0,85
Dechloromonas,0.0,73029
Rugosibacter,0.0,1914449
Aromatoleum,0.0,551759
Azospira,0.0,146937
Azoarcus,0.0,12960
Desulfuromonas,0.0,890
Vogesella,0.0,57739
Paludibacterium,0.0,400060
Chitinibacter,0.0,230666
Pseudogulbenkiania,0.0,568394
Aquitalea,0.0,407217
Chromobacterium,0.0,535
Methylovorus,0.0,81682
Nitrosospira,0.0,35798
Nitrosomonas,0.0,914
Sulfuriferula,0.0,1778653
Sulfuritortus,0.0,1938335
Candidatus Accumulibacter,0.0,327159
Casimicrobium,0.0,2706000
Desulfovibrio,0.0,872
Pseudodesulfovibrio,0.0,2035811
Lawsonia,0.0,41707
Desulfolutivibrio,0.0,2773294
Desulfocurvibacter,0.0,2582840
Maridesulfovibrio,0.0,2794998
Desulfomicrobium,0.0,898
Desulfohalobium,0.0,45662
Geobacter,0.0,28231
Geoalkalibacter,0.0,392332
Burkholderia,0.0,32008
Neorickettsia,0.0,33993
Kordiimonas,0.0,288021
Hyphomicrobium,0.0,81
Methylosinus,0.0,425
Methylocystis,0.0,133
Candidatus Phaeomarinobacter,0.0,1541445
Bosea,0.0,85413
Aquabacter,0.0,45402
Methyloligella,0.0,1485594
Filomicrobium,0.0,119044
Cohaesibacter,0.0,655352
Rhodoplanes,0.0,29407
Caenibius,0.0,2827482
Bartonella,0.0,773
Youhaiella,0.0,1827478
Devosia,0.0,46913
Paradevosia,0.0,1573407
Lichenihabitans,0.0,2723776
Pseudorhodoplanes,0.0,1734920
Brucella,0.0,234
Granulibacter,0.0,364409
Magnetospirillum,0.0,13134
Magnetospira,0.0,1182780
Tistrella,0.0,171436
Thalassospira,0.0,168934
Gluconacetobacter,0.0,89583
Kozakia,0.0,153497
Roseomonas,0.0,125216
Methylocella,0.0,120652
Neoasaia,0.0,320496
Acidiphilium,0.0,522
Gluconobacter,0.0,441
Stella,0.0,93
Komagataeibacter,0.0,1434011
Acetobacter,0.0,434
Pseudochrobactrum,0.0,354349
Stappia,0.0,152161
Candidatus Pelagibacter,0.0,198251
Liberibacter,0.0,34019
Phyllobacterium,0.0,28100
Nitratireductor,0.0,245876
Mesorhizobium,0.0,68287
Nitrobacter,0.0,911
Rhodopseudomonas,0.0,1073
Bradyrhizobium,0.0,374
Ensifer,0.0,106591
Hoeflea,0.0,274591
Sinorhizobium,0.0,28105
Neorhizobium,0.0,1525371
Agrobacterium,0.0,357
Rhizobium,0.0,379
Immundisolibacter,0.0,1934947
Gilliamella,0.0,1193503
Aminobacter,0.0,31988
Salaquimonas,0.0,2712688
Pannonibacter,0.0,227873
Methylobacterium,0.0,407
Pseudovibrio,0.0,258255
Labrenzia,0.0,478070
Martelella,0.0,293088
Aureimonas,0.0,414371
Microvirga,0.0,186650
Methylorubrum,0.0,2282523
Labrys,0.0,204476
Oricola,0.0,1594166
Ancylobacter,0.0,99
Starkeya,0.0,152053
Pseudolabrys,0.0,556257
Azorhizobium,0.0,6
Xanthobacter,0.0,279
Roseitalea,0.0,1915401
Indioceanicola,0.0,2478349
Rhodospirillum,0.0,1081
Defluviicoccus,0.0,111830
Maribius,0.0,387095
Caulobacter,0.0,75
Brevundimonas,0.0,41275
Antarctobacter,0.0,74032
Pseudorhodobacter,0.0,238783
Mameliella,0.0,1434019
Tabrizicola,0.0,1443919
Sagittula,0.0,58842
Asticcacaulis,0.0,76890
Ruegeria,0.0,97050
Silicimonas,0.0,1955420
Monaibacterium,0.0,2029873
Polymorphum,0.0,991903
Roseobacter,0.0,2433
Cognatishimia,0.0,2211635
Phenylobacterium,0.0,20
Terricaulis,0.0,2768684
Haematospirillum,0.0,1804663
Maricaulis,0.0,74317
Candidatus Paracaedibacter,0.0,1521255
Candidatus Cytomitobacter,0.0,2601574
Luteithermobacter,0.0,2813803
Paremcibacter,0.0,2813804
Phreatobacter,0.0,1632780
Parvularcula,0.0,208215
Candidatus Deianiraea,0.0,2603321
Orientia,0.0,69474
Ehrlichia,0.0,943
Anaplasma,0.0,768
Sulfurovum,0.0,265570
Candidatus Phycorickettsia,0.0,2115980
Candidatus Sneabacter,0.0,2601645
Rickettsia,0.0,780
Falsirhodobacter,0.0,1434002
Marinovum,0.0,367771
Rhodovulum,0.0,34008
Sphingorhabdus,0.0,1434046
Pelagerythrobacter,0.0,2800685
Croceicoccus,0.0,1295327
Porphyrobacter,0.0,1111
Erythrobacter,0.0,1041
Parasphingorhabdus,0.0,2709685
Tardibacter,0.0,2685927
Sphingopyxis,0.0,165697
Haematobacter,0.0,366614
Sphingobium,0.0,165695
Sphingomonas,0.0,13687
Novosphingobium,0.0,165696
Nitrospirillum,0.0,1543705
Niveispirillum,0.0,1543704
Azospirillum,0.0,191
Altererythrobacter,0.0,361177
Sulfitobacter,0.0,60136
Paracoccus,0.0,265
Phaeobacter,0.0,302485
Cereibacter,0.0,1653176
Pseudooceanicola,0.0,1679449
Salipiger,0.0,263377
Roseovarius,0.0,74030
Pelagovum,0.0,2795377
Roseivivax,0.0,93682
Thalassobius,0.0,335927
Celeribacter,0.0,875170
Yoonia,0.0,2211641
Roseicitreum,0.0,1209946
Leisingera,0.0,191028
Gemmobacter,0.0,204456
Thioclava,0.0,285107
Nitratifractor,0.0,269260
Porphyromonas,0.0,836
Hydrogenimonas,0.0,223785
Pyricularia,0.0,48558
Hydrogenobaculum,0.0,168657
Hydrogenobacter,0.0,939
Thermocrinis,0.0,75905
Persephonella,0.0,182899
Thermosulfidibacter,0.0,412592
Deferribacter,0.0,53572
Geovibrio,0.0,46200
Calditerrivibrio,0.0,545865
Desulfurispirillum,0.0,393029
Caldisericum,0.0,693074
Endomicrobium,0.0,1408194
Thermothelomyces,0.0,1920207
Thermothielavioides,0.0,2609811
Neurospora,0.0,5140
Fusarium,0.0,5506
Thermodesulfovibrio,0.0,28261
Colletotrichum,0.0,5455
Aspergillus,0.0,5052
Cercospora,0.0,29002
Naumovozyma,0.0,278028
Saccharomyces,0.0,4930
Kluyveromyces,0.0,4910
Nakaseomyces,0.0,374468
Tetrapisispora,0.0,113604
Zygosaccharomyces,0.0,4953
Torulaspora,0.0,4948
Eremothecium,0.0,33170
Lachancea,0.0,300275
Kazachstania,0.0,71245
Pichia,0.0,4919
Caldithrix,0.0,187144
Leptospirillum,0.0,179
Scheffersomyces,0.0,766733
Mesotoga,0.0,1184396
Borrelia,0.0,138
Leptospira,0.0,171
Turneriella,0.0,338321
Brachyspira,0.0,29521
Fusobacterium,0.0,848
Ilyobacter,0.0,167639
Leptotrichia,0.0,32067
Pseudoleptotrichia,0.0,2755140
Streptobacillus,0.0,34104
Sebaldella,0.0,32068
Thermosipho,0.0,2420
Fervidobacterium,0.0,2422
Thermotoga,0.0,2335
Pseudothermotoga,0.0,1643951
Athalassotoga,0.0,1769718
Nitrospira,0.0,1234
Defluviitoga,0.0,1511648
Jonquetella,0.0,428711
Fretibacterium,0.0,1434006
Cloacibacillus,0.0,508459
Thermanaerovibrio,0.0,81461
Aminomonas,0.0,81411
