Genus,RA,TAX_ID
Pseudomonas,0.07343137159485737,286
Parabacteroides,0.07224081864543694,375288
Bifidobacterium,0.0674640081655296,1678
Bacteroides,0.06417808810791346,816
Enterocloster,0.05918412222990005,2719313
Mediterraneibacter,0.047774795861760214,2316020
Anaerostipes,0.04287100726041129,207244
Blautia,0.041432428782761876,572511
Akkermansia,0.04045857502262796,239934
Bacillus,0.03945856529017314,1386
Streptococcus,0.03562777983240713,1301
Cutibacterium,0.03409370164186513,1912216
Staphylococcus,0.03110644629144809,1279
Flavonifractor,0.029986605709057996,946234
Collinsella,0.027608693271953984,102106
Megamonas,0.022893775121898996,158846
Lactobacillus,0.019522848154239943,1578
Escherichia,0.018928103923152535,561
Megasphaera,0.009294190211096945,906
Lachnoclostridium,0.004231032662118366,1506553
Clostridioides,0.0011081312226882986,1870884
Coprococcus,0.0008649719218678527,33042
Oscillibacter,0.0006808156283759452,459786
Roseburia,0.0006686500598545971,841
Dysosmobacter,0.0005687403283730256,2591381
Faecalibacterium,0.0004927055251145997,216851
Anaerobutyricum,0.0002763104750411196,2569097
Clostridium,0.00021548263243437892,1485
Eubacterium,0.00021061640502583967,1730
Longicatena,0.0002074229432889858,1918536
Paenibacillus,0.00020255671588044653,44249
Lacrimispora,0.00019829876689797467,2719231
Citrobacter,0.00018050662293550302,544
Ruthenibacterium,0.00017518418670741322,1905344
Faecalibacillus,0.00015435065061460452,2678885
Enterococcus,0.0001519175369103349,1350
Shigella,0.00013184434885011047,620
Enterobacter,0.00011952671072224547,547
Streptomyces,0.0001090339078725827,1883
Erysipelatoclostridium,0.00010021387069460531,1505663
Selenomonas,9.154590312314476e-05,970
Klebsiella,9.032934627100993e-05,570
Faecalicatena,8.789623256674031e-05,2005359
Olsenella,7.938033460179662e-05,133925
Intestinimonas,7.360168955415625e-05,1392389
Salmonella,6.979994939123495e-05,590
Acidaminococcus,6.204439945887551e-05,904
Campylobacter,6.128405142629125e-05,194
Flintibacter,5.945921614808903e-05,1918454
Aminipila,5.67219632307857e-05,2060094
Hungatella,5.580954559168459e-05,1649459
Christensenella,5.398471031348237e-05,990721
Amedibacterium,5.2311944641797e-05,2749267
Phocaeicola,5.109538778966219e-05,909656
Massilistercora,5.003090054404422e-05,2717089
Caproiciproducens,4.8206065265842005e-05,1738645
Rothia,3.8929819268314044e-05,32207
Faecalitalea,3.7104983990111826e-05,1573534
Rhizobium,3.573635753146016e-05,379
Anaerocolumna,3.5432218318426456e-05,1843210
Pelosinus,3.4519800679325344e-05,365348
Ruminococcus,3.223875658157257e-05,1263
Homo,3.223875658157257e-05,9605
Solibaculum,3.0718060516404055e-05,2842531
Dehalobacter,3.041392130337035e-05,56112
Veillonella,3.0261851696853496e-05,29465
Butyrivibrio,2.9349434057752387e-05,830
Bradyrhizobium,2.9197364451235536e-05,374
Acinetobacter,2.889322523820183e-05,469
Parolsenella,2.874115563168498e-05,2082587
Nocardioides,2.874115563168498e-05,1839
Phascolarctobacterium,2.858908602516813e-05,33024
Corynebacterium,2.858908602516813e-05,1716
Acutalibacter,2.7980807599100722e-05,1918385
Kosakonia,2.7372529173033315e-05,1330547
Vibrio,2.722045956651646e-05,662
Fusobacterium,2.6308041927415352e-05,848
Leclercia,2.6308041927415352e-05,83654
Desulfovibrio,2.5851833107864796e-05,872
Chryseobacterium,2.5699763501347946e-05,59732
Treponema,2.5547693894831095e-05,157
Rhodococcus,2.2050092944943504e-05,1827
Mesorhizobium,2.2050092944943504e-05,68287
Prevotella,2.17459537319098e-05,838
Microbacterium,2.1441814518876097e-05,33882
Planococcus,2.1137675305842392e-05,1372
Mammaliicoccus,1.9921118453707578e-05,2803850
Mahella,1.9769048847190727e-05,252965
Desulfitobacterium,1.931284002764017e-05,36853
Mycolicibacterium,1.931284002764017e-05,1866885
Geobacter,1.916077042112332e-05,28231
Pantoea,1.8552491995055913e-05,53335
Flavobacterium,1.8400422388539062e-05,237
Burkholderia,1.8400422388539062e-05,32008
Dialister,1.8248352782022208e-05,39948
Nocardia,1.76400743559548e-05,1817
Shewanella,1.6879726323370543e-05,22
Raoultella,1.6879726323370543e-05,160674
Alistipes,1.6727656716853692e-05,239759
Lachnospira,1.6727656716853692e-05,28050
Synechococcus,1.657558711033684e-05,1129
Geobacillus,1.657558711033684e-05,129337
Cronobacter,1.6423517503819987e-05,413496
Halomonas,1.6271447897303136e-05,2745
Cohnella,1.581523907775258e-05,329857
Mycobacterium,1.566316947123573e-05,1763
Longibaculum,1.551109986471888e-05,1918538
Pedobacter,1.5206960651685175e-05,84567
Priestia,1.5054891045168322e-05,2800373
Brevundimonas,1.4902821438651472e-05,41275
Virgibacillus,1.4902821438651472e-05,84406
Agrobacterium,1.4294543012584065e-05,357
Desulfotomaculum,1.4294543012584065e-05,1562
Paraburkholderia,1.3838334193033509e-05,1822464
Xanthomonas,1.307798616044925e-05,338
Serratia,1.2925916553932398e-05,613
Levilactobacillus,1.2925916553932398e-05,2767886
Weizmannia,1.2773846947415547e-05,2817139
Hymenobacter,1.2621777340898695e-05,89966
Plasmodium,1.2469707734381844e-05,5820
Brevibacillus,1.216556852134814e-05,55080
Gordonibacter,1.216556852134814e-05,644652
Novosphingobium,1.216556852134814e-05,165696
Massilia,1.216556852134814e-05,149698
Dickeya,1.2013498914831288e-05,204037
Deinococcus,1.2013498914831288e-05,1298
Cellulosilyticum,1.2013498914831288e-05,698776
Caproicibacterium,1.1861429308314437e-05,2834348
Peribacillus,1.1861429308314437e-05,2675229
Pseudoalteromonas,1.1709359701797584e-05,53246
Aeromonas,1.1557290095280733e-05,642
Yersinia,1.1557290095280733e-05,629
Nostoc,1.1405220488763881e-05,1177
Stenotrophomonas,1.1101081275730177e-05,40323
Listeria,1.1101081275730177e-05,1637
Polaribacter,1.0949011669213327e-05,52959
Aerococcus,1.0796942062696474e-05,1375
Exiguobacterium,1.0796942062696474e-05,33986
Polynucleobacter,1.0796942062696474e-05,44013
Bordetella,1.0644872456179621e-05,517
Neisseria,1.0644872456179621e-05,482
Sporosarcina,1.049280284966277e-05,1569
Desulfococcus,1.0340733243145918e-05,896
Spirosoma,1.0340733243145918e-05,107
Sphingomonas,1.0340733243145918e-05,13687
Rossellomorea,1.0188663636629067e-05,2837508
Arthrobacter,1.0188663636629067e-05,1663
Monoglobus,1.0188663636629067e-05,2039302
Pluralibacter,1.0036594030112214e-05,1330546
Atopobium,1.0036594030112214e-05,1380
Desulfosarcina,1.0036594030112214e-05,2299
Lacticaseibacillus,9.884524423595364e-06,2759736
Lelliottia,9.884524423595364e-06,1330545
Lactococcus,9.732454817078511e-06,1357
Metabacillus,9.732454817078511e-06,2675233
Adlercreutzia,9.58038521056166e-06,447020
Acetobacterium,9.428315604044807e-06,33951
Micromonospora,9.428315604044807e-06,1873
Acetivibrio,9.428315604044807e-06,35829
Desulfosporosinus,9.428315604044807e-06,79206
Brevibacterium,9.276245997527957e-06,1696
Aureimonas,9.276245997527957e-06,414371
Achromobacter,8.972106784494253e-06,222
Filifactor,8.66796757146055e-06,44259
Thermoanaerobacterium,8.515897964943697e-06,28895
Cedecea,8.363828358426846e-06,158483
Alkalihalobacillus,8.363828358426846e-06,2675234
Pectinatus,8.211758751909994e-06,864
Alcaligenes,8.211758751909994e-06,507
Lysobacter,8.211758751909994e-06,68
Acetobacter,8.059689145393143e-06,434
Moorella,7.90761953887629e-06,44260
Alicyclobacillus,7.90761953887629e-06,29330
Companilactobacillus,7.75554993235944e-06,2767879
Leptotrichia,7.6034803258425875e-06,32067
Capnocytophaga,7.6034803258425875e-06,1016
Peptoniphilus,7.6034803258425875e-06,162289
Cupriavidus,7.6034803258425875e-06,106589
Azospirillum,7.6034803258425875e-06,191
Sinorhizobium,7.451410719325736e-06,28105
Sporomusa,7.451410719325736e-06,2375
Aspergillus,7.451410719325736e-06,5052
Slackia,7.451410719325736e-06,84108
Schleiferilactobacillus,7.299341112808884e-06,2767891
Azoarcus,7.147271506292032e-06,12960
Helicobacter,7.147271506292032e-06,209
Leishmania,7.147271506292032e-06,5658
Ruminiclostridium,7.147271506292032e-06,1508657
Morganella,7.147271506292032e-06,581
Ligilactobacillus,6.995201899775181e-06,2767887
Sphingobacterium,6.995201899775181e-06,28453
Brucella,6.995201899775181e-06,234
Desulfuromonas,6.995201899775181e-06,890
Anaerotignum,6.843132293258329e-06,2039240
Chitinophaga,6.691062686741477e-06,79328
Candidatus Formimonas,6.691062686741477e-06,2840454
Jejubacter,6.691062686741477e-06,2815296
Vagococcus,6.691062686741477e-06,2737
Geosporobacter,6.691062686741477e-06,390805
Microbulbifer,6.538993080224625e-06,48073
Actinoalloteichus,6.538993080224625e-06,65496
Alkalibacter,6.538993080224625e-06,274470
Fictibacillus,6.386923473707774e-06,1329200
Phoenicibacter,6.386923473707774e-06,1981050
Romboutsia,6.386923473707774e-06,1501226
Sphingopyxis,6.386923473707774e-06,165697
Mycoplasma,6.386923473707774e-06,2093
Providencia,6.386923473707774e-06,586
