Species,RA,TAX_ID
unclassified,0.09912584532048924,12908
Pseudomonas putida,0.0719437762235271,303
Bifidobacterium longum,0.0617462252816399,216816
Parabacteroides distasonis,0.061589296036067005,823
Enterocloster clostridioformis,0.05726813080524653,1531
Bacteroides uniformis,0.04806470258701691,820
Ruminococcus gnavus,0.04763256825130767,33038
Anaerostipes caccae,0.04195354644954262,105841
Akkermansia muciniphila,0.04065197778052884,239935
Cutibacterium acnes,0.03407234954787099,1747
Streptococcus mutans,0.03391880470146482,1309
Flavonifractor plautii,0.03006058965139798,292800
Staphylococcus epidermidis,0.02892414403646601,1282
Collinsella aerofaciens,0.02790009609912371,74426
Blautia producta,0.023005186146407328,33035
Megamonas funiformis,0.02190988770029186,437897
Lactobacillus delbrueckii,0.019513733090250347,1584
Escherichia coli,0.01705167175959366,562
Blautia sp. YL58,0.014526909981216585,1796616
Megasphaera elsdenii,0.008123983010316183,907
Lachnoclostridium sp. YL32,0.0035885318743604155,1834196
Bacillus subtilis,0.003493768697692107,1423
Blautia argi,0.0016086583618261149,1912897
Enterocloster bolteae,0.001574636243886929,208479
Clostridioides difficile,0.0011651239447131676,1496
Megasphaera stantonii,0.0010329542509389482,2144175
Bifidobacterium breve,0.0008906313596645526,1685
Blautia sp. SC05B48,0.0007369083869864508,2479767
Anaerostipes rhamnosivorans,0.0005495195489130289,1229621
Faecalibacterium prausnitzii,0.0005135380419825811,853
Coprococcus comes,0.0005101536428158557,410072
Clostridium scindens,0.00048646284864877864,29347
Roseburia intestinalis,0.0004848597122013824,166486
Oscillibacter sp. PEA192,0.000431956209437308,2109687
Ruminococcus torques,0.00034360557855858437,33039
Coprococcus catus,0.0003425368209269869,116085
Dysosmobacter welbionis,0.0003421805683831211,2093857
Blautia obeum,0.000302636536014015,40520
Anaerobutyricum hallii,0.0002728894486012189,39488
Bacillus tequilensis,0.00027003942825029235,227866
Bacillus vallismortis,0.0002604206095659152,72361
Blautia hansenii,0.00024332048746035577,1322
Dysosmobacter sp. Marseille-Q4140,0.00023298916368824697,2830675
Bifidobacterium bifidum,0.0002251516077231989,1681
Megamonas hypermegale,0.00021428590513529136,158847
Longicatena caecimuris,0.00020680460171410912,1796635
Roseburia hominis,0.0001895263533366168,301301
Ruthenibacterium lactatiformans,0.00016832932697660044,1550024
Lachnoclostridium phocaeense,0.0001676168218888688,1871021
Lacrimispora saccharolytica,0.0001558604879412967,84030
Faecalibacillus intestinalis,0.00014463853280952336,1982626
Anaerostipes hadrus,0.00010936953096680706,649756
Escherichia albertii,9.583193429990586e-05,208962
Oscillibacter sp. MM50,9.351629276477803e-05,2714355
Staphylococcus aureus,9.333816649284511e-05,1280
Faecalicatena sp. Marseille-Q4148,8.407560035233376e-05,2823316
Bacillus halotolerans,8.051307491367556e-05,260554
Escherichia marmotae,7.873181219434645e-05,1499973
Escherichia fergusonii,7.801930710661481e-05,564
Bacillus mojavensis,7.78411808346819e-05,72360
Bifidobacterium catenulatum,7.748492829081607e-05,1686
Bacillus inaquosorum,7.730680201888317e-05,483913
Intestinimonas butyriciproducens,7.570366557148697e-05,1297617
Oscillibacter sp. MM59,7.445678166795659e-05,2714358
Clostridium innocuum,7.28536452205604e-05,1522
Bifidobacterium adolescentis,7.214114013282876e-05,1680
Clostridium perfringens,6.982549859770093e-05,1502
Olsenella sp. GAM18,6.964737232576801e-05,2109685
Enterococcus faecium,6.679735197484145e-05,1352
Flintibacter sp. KGMB00164,6.252232144845159e-05,2610895
Escherichia sp. E4742,6.0206679913323755e-05,2044467
Massilistercora timonensis,5.789103837819592e-05,2086584
Staphylococcus haemolyticus,5.75347858343301e-05,1283
Bacillus velezensis,5.539727057113517e-05,492670
Hungatella hathewayi,5.539727057113517e-05,154046
Amedibacterium intestinale,5.325975530794025e-05,2583452
Salmonella enterica,5.0409734957013676e-05,28901
Eubacterium limosum,5.005348241314786e-05,1736
Bacillus sp. MBGLi79,5.005348241314786e-05,2070759
Clostridium hylemonae,4.827221969381875e-05,89153
Aminipila sp. JN-18,4.5778451886758e-05,2507160
Bifidobacterium pseudocatenulatum,4.4887820527093454e-05,28026
Caproiciproducens sp. 7D4C2,4.453156798322763e-05,2721621
Eubacterium sp. NSJ-61,4.364093662356308e-05,2764325
Bacillus spizizenii,4.2394052720032706e-05,96241
Lacrimispora sphenoides,4.114716881650233e-05,29370
Bacillus atrophaeus,4.114716881650233e-05,1452
Eubacterium callanderi,3.9009653553307405e-05,53442
Shigella boydii,3.9009653553307405e-05,621
Rothia mucilaginosa,3.8653401009441586e-05,43675
Bacillus sp. JS,3.669401201817957e-05,1127744
Acidaminococcus fermentans,3.615963320238084e-05,905
Streptococcus troglodytae,3.598150693044792e-05,1111760
Shigella flexneri,3.598150693044792e-05,623
Staphylococcus hominis,3.5090875570783375e-05,1290
Selenomonas ruminantium,3.437837048305173e-05,971
Solibaculum mannosilyticum,3.402211793918591e-05,2780922
Phocaeicola dorei,3.366586539532009e-05,357276
Shigella dysenteriae,3.3487739123387176e-05,622
Blautia sp. LZLJ-3,3.3131486579521356e-05,2779518
Christensenella sp. Marseille-P3954,3.295336030758845e-05,2086585
Bacteroides xylanisolvens,3.277523403565554e-05,371601
Bacteroides eggerthii,3.04595925005277e-05,28111
Pelosinus fermentans,3.0281466228594787e-05,365349
Homo sapiens,3.0103339956661877e-05,9606
Erysipelatoclostridium ramosum,2.974708741279606e-05,1547
Bacillus sp. MD-5,2.9568961140863145e-05,2009331
Parolsenella catena,2.9212708596997326e-05,2003188
Acutalibacter muris,2.8678329781198594e-05,1796620
Staphylococcus sp. SB1-57,2.8500203509265685e-05,2813777
Oscillibacter sp. NSJ-62,2.8322077237332772e-05,2763056
Cutibacterium avidum,2.7965824693466953e-05,33010
Faecalitalea cylindroides,2.743144587766822e-05,39483
Bacteroides cellulosilyticus,2.689706706186949e-05,246787
Acidaminococcus intestini,2.671894078993658e-05,187327
Bacteroides sp. HF-162,2.6540814518003666e-05,2785531
Eubacterium maltosivorans,2.6362688246070757e-05,2041044
Dehalobacter restrictus,2.6006435702204934e-05,55583
Bacteroides fragilis,2.4937678070607474e-05,817
Campylobacter jejuni,2.458142552674165e-05,197
Mahella australiensis,2.404704671094292e-05,252966
Coprococcus sp. ART55/1,2.404704671094292e-05,751585
