Genus,RA,TAX_ID
Pseudomonas,0.07461371091352949,286
Parabacteroides,0.07206632709861693,375288
Bifidobacterium,0.06826867498100729,1678
Bacteroides,0.06409001076773314,816
Enterocloster,0.05967034170853376,2719313
Mediterraneibacter,0.048012333463068636,2316020
Anaerostipes,0.04269241422552033,207244
Blautia,0.04159818453703646,572511
Akkermansia,0.04066124034666935,239934
Bacillus,0.039865728416216974,1386
Streptococcus,0.034919696223455844,1301
Cutibacterium,0.034461377325772466,1912216
Staphylococcus,0.030589980931582588,1279
Flavonifractor,0.03006058965139798,946234
Collinsella,0.02790009609912371,102106
Megamonas,0.02219328659893712,158846
Lactobacillus,0.01958302421003225,1578
Escherichia,0.01924262490436846,561
Megasphaera,0.009405067158057676,906
Lachnoclostridium,0.0043026400985394534,1506553
Clostridioides,0.0011651239447131676,1870884
Coprococcus,0.0008797656570766451,33042
Roseburia,0.000678839222336322,841
Oscillibacter,0.0006656578782132867,459786
Dysosmobacter,0.000579444762597758,2591381
Faecalibacterium,0.0005135380419825811,216851
Anaerobutyricum,0.0002728894486012189,2569097
Paenibacillus,0.00021873906193361413,44249
Clostridium,0.0002146421576791572,1485
Longicatena,0.00020680460171410912,1918536
Lacrimispora,0.00020039205592452434,2719231
Eubacterium,0.0001929107525033421,1730
Citrobacter,0.00017545437785391687,544
Ruthenibacterium,0.00016832932697660044,1905344
Faecalibacillus,0.00014463853280952336,2678885
Enterococcus,0.00014000724973926767,1350
Shigella,0.0001268259056162323,620
Enterobacter,0.00012504464289690318,547
Erysipelatoclostridium,0.00010277885890528936,1505663
Streptomyces,9.779132329116787e-05,1883
Klebsiella,9.511942921217422e-05,570
Selenomonas,9.47631766683084e-05,970
Faecalicatena,8.407560035233376e-05,2005359
Olsenella,7.873181219434645e-05,133925
Intestinimonas,7.570366557148697e-05,1392389
Acidaminococcus,6.412545789584778e-05,904
Flintibacter,6.252232144845159e-05,1918454
Salmonella,6.252232144845159e-05,590
Campylobacter,5.93160485536592e-05,194
Massilistercora,5.789103837819592e-05,2717089
Hungatella,5.539727057113517e-05,1649459
Aminipila,5.486289175533644e-05,2060094
Phocaeicola,5.41503866676048e-05,909656
Amedibacterium,5.325975530794025e-05,2749267
Caproiciproducens,5.2369123948275695e-05,1738645
Christensenella,4.506594679902636e-05,990721
Rothia,4.185967390423397e-05,32207
Rhizobium,3.7228390833978296e-05,379
Anaerocolumna,3.669401201817957e-05,1843210
Solibaculum,3.402211793918591e-05,2842531
Ruminococcus,3.366586539532009e-05,1263
Nocardioides,3.259710776372263e-05,1839
Parolsenella,3.241898149178971e-05,2082587
Corynebacterium,3.1706476404058073e-05,1716
Veillonella,3.1706476404058073e-05,29465
Desulfovibrio,3.1706476404058073e-05,872
Butyrivibrio,3.081584504439352e-05,830
Pelosinus,3.063771877246061e-05,365348
Homo,3.0103339956661877e-05,9605
Dehalobacter,2.9925213684728968e-05,56112
Vibrio,2.8678329781198594e-05,662
Acutalibacter,2.8678329781198594e-05,1918385
Acinetobacter,2.8143950965399862e-05,469
Treponema,2.7965824693466953e-05,157
Faecalitalea,2.743144587766822e-05,1573534
Kosakonia,2.725331960573531e-05,1330547
Bradyrhizobium,2.671894078993658e-05,374
Leclercia,2.4225172982875832e-05,83654
Mahella,2.404704671094292e-05,252965
Phascolarctobacterium,2.404704671094292e-05,33024
Chryseobacterium,2.404704671094292e-05,59732
Fusobacterium,2.404704671094292e-05,848
Microbacterium,2.386892043901001e-05,33882
Mesorhizobium,2.2443910263546727e-05,68287
Desulfitobacterium,2.1731405175815085e-05,36853
Prevotella,2.066264754421762e-05,838
Planococcus,1.9415763640687248e-05,1372
Geobacter,1.9237637368754335e-05,28231
Dialister,1.8881384824888516e-05,39948
Raoultella,1.8525132281022693e-05,160674
Mammaliicoccus,1.8525132281022693e-05,2803850
Pantoea,1.7456374649425233e-05,53335
Halomonas,1.727824837749232e-05,2745
Longibaculum,1.710012210555941e-05,1918538
Shewanella,1.69219958336265e-05,22
Synechococcus,1.69219958336265e-05,1129
Alistipes,1.6743869561693588e-05,239759
Mycolicibacterium,1.6565743289760678e-05,1866885
Burkholderia,1.6565743289760678e-05,32008
Mycobacterium,1.6031364473961946e-05,1763
Weizmannia,1.6031364473961946e-05,2817139
Lachnospira,1.5496985658163214e-05,28050
Cohnella,1.4784480570431573e-05,329857
Agrobacterium,1.4428228026565752e-05,357
Rhodococcus,1.4428228026565752e-05,1827
Brevibacillus,1.4250101754632842e-05,55080
Cronobacter,1.4250101754632842e-05,413496
Plasmodium,1.4071975482699931e-05,5820
Serratia,1.4071975482699931e-05,613
Brevundimonas,1.4071975482699931e-05,41275
Priestia,1.389384921076702e-05,2800373
Yersinia,1.35375966669012e-05,629
Geobacillus,1.35375966669012e-05,129337
Moorella,1.3181344123035378e-05,44260
Dickeya,1.3003217851102467e-05,204037
Desulfotomaculum,1.2825091579169558e-05,1562
Nostoc,1.2825091579169558e-05,1177
Caproicibacterium,1.2646965307236646e-05,2834348
Flavobacterium,1.2646965307236646e-05,237
Peribacillus,1.2646965307236646e-05,2675229
Pedobacter,1.2646965307236646e-05,84567
Gordonibacter,1.2468839035303737e-05,644652
Nocardia,1.2468839035303737e-05,1817
Deinococcus,1.2468839035303737e-05,1298
Slackia,1.2290712763370826e-05,84108
Arthrobacter,1.2112586491437916e-05,1663
Micromonospora,1.1756333947572094e-05,1873
Cellulosilyticum,1.1756333947572094e-05,698776
Adlercreutzia,1.1756333947572094e-05,447020
Stenotrophomonas,1.1756333947572094e-05,40323
Filifactor,1.1578207675639184e-05,44259
Virgibacillus,1.1578207675639184e-05,84406
Massilia,1.1400081403706273e-05,149698
Aeromonas,1.1043828859840452e-05,642
Sphingomonas,1.0865702587907543e-05,13687
Novosphingobium,1.0865702587907543e-05,165696
Desulfococcus,1.0687576315974631e-05,896
Polaribacter,1.0687576315974631e-05,52959
Hymenobacter,1.0687576315974631e-05,89966
Spirosoma,1.050945004404172e-05,107
Brevibacterium,1.050945004404172e-05,1696
Polynucleobacter,1.033132377210881e-05,44013
Xanthomonas,1.033132377210881e-05,338
Alicyclobacillus,1.01531975001759e-05,29330
Pseudoalteromonas,1.01531975001759e-05,53246
Paraburkholderia,9.97507122824299e-06,1822464
Metabacillus,9.796944956310079e-06,2675233
Lacticaseibacillus,9.796944956310079e-06,2759736
Sporomusa,9.618818684377167e-06,2375
Sinorhizobium,9.440692412444258e-06,28105
Aureimonas,9.440692412444258e-06,414371
Lelliottia,9.440692412444258e-06,1330545
Atopobium,9.440692412444258e-06,1380
Morganella,9.262566140511347e-06,581
Exiguobacterium,9.084439868578437e-06,33986
Pluralibacter,9.084439868578437e-06,1330546
Thermoanaerobacterium,8.906313596645526e-06,28895
Desulfosporosinus,8.906313596645526e-06,79206
Acetobacterium,8.906313596645526e-06,33951
