Genus,RA,TAX_ID
unclassified,0.09974535463837804,12908
Pseudomonas,0.07374495606302942,286
Parabacteroides,0.07213617650415353,375288
Bifidobacterium,0.06783326605245184,1678
Bacteroides,0.0639911018905076,816
Enterocloster,0.059525525003789874,2719313
Mediterraneibacter,0.04785152557269657,2316020
Anaerostipes,0.04292026278719994,207244
Blautia,0.04161603567419701,572511
Akkermansia,0.0403799410994207,239934
Bacillus,0.039894667095901656,1386
Streptococcus,0.03569054882462855,1301
Cutibacterium,0.03416182499816894,1912216
Staphylococcus,0.031173872534240858,1279
Flavonifractor,0.029804408515885953,946234
Collinsella,0.027553990778260953,102106
Megamonas,0.022975654540778177,158846
Lactobacillus,0.01954858786797958,1578
Escherichia,0.01900761551446028,561
Megasphaera,0.00936583936732125,906
Lachnoclostridium,0.004254706680906367,1506553
Clostridioides,0.0011453079675893517,1870884
Coprococcus,0.0008560853428173827,33042
Roseburia,0.0006813253822661223,841
Oscillibacter,0.0006602042954158725,459786
Dysosmobacter,0.0005784452495439378,2591381
Faecalibacterium,0.0004953235529074709,216851
Anaerobutyricum,0.00027287081559758197,2569097
Longicatena,0.00021972743578082445,1918536
Clostridium,0.00021972743578082445,1485
Paenibacillus,0.0002156394834872277,44249
Eubacterium,0.00020763391024560077,1730
Lacrimispora,0.0001982656862394416,2719231
Citrobacter,0.00019043044434338119,544
Ruthenibacterium,0.00017799625611702446,1905344
Faecalibacillus,0.0001459739631505167,2678885
Enterococcus,0.00014563330045938363,1350
Shigella,0.00013643540779879098,620
Enterobacter,0.00011872094785987181,547
Streptomyces,9.896251177415426e-05,1883
Erysipelatoclostridium,9.674820428178936e-05,1505663
Klebsiella,8.840196834902936e-05,570
Selenomonas,8.482501009213222e-05,970
Olsenella,8.039639510740242e-05,133925
Faecalicatena,7.903374434287019e-05,2005359
Intestinimonas,7.153916513794284e-05,1392389
Acidaminococcus,6.881386360887835e-05,904
Salmonella,6.79622068810457e-05,590
Campylobacter,6.200060978621713e-05,194
Flintibacter,5.79126574926204e-05,1918454
Hungatella,5.5357687309122436e-05,1649459
Massilistercora,5.1440066361092235e-05,2717089
Caproiciproducens,5.024774694212652e-05,1738645
Amedibacterium,4.990708425099346e-05,2749267
Phocaeicola,4.9055427523160805e-05,909656
Aminipila,4.7181782721928966e-05,2060094
Christensenella,4.2923499082765704e-05,990721
Rhizobium,3.9176209480302034e-05,379
