Genus,RA,TAX_ID
unclassified,0.09983331998922766,12908
Pseudomonas,0.0735211698170887,286
Parabacteroides,0.07217608396596525,375288
Bifidobacterium,0.06784040207003472,1678
Bacteroides,0.06423694764500797,816
Enterocloster,0.05963650656166069,2719313
Mediterraneibacter,0.04800584471828167,2316020
Anaerostipes,0.04280164350857783,207244
Blautia,0.04186761676699008,572511
Akkermansia,0.04042517959953126,239934
Bacillus,0.03979721811789881,1386
Streptococcus,0.0356427734389216,1301
Cutibacterium,0.034203793607930764,1912216
Staphylococcus,0.030666938401182044,1279
Flavonifractor,0.029854464331205557,946234
Collinsella,0.027511300031297994,102106
Megamonas,0.022649739062079205,158846
Lactobacillus,0.019616745154269994,1578
Escherichia,0.018909992794182942,561
Megasphaera,0.009473829782588126,906
Lachnoclostridium,0.004274541629970376,1506553
Clostridioides,0.001160391297702145,1870884
Coprococcus,0.0008825306247225033,33042
Roseburia,0.0006798215286522211,841
Oscillibacter,0.0006588955447670483,459786
Dysosmobacter,0.0005675490759813376,2591381
Faecalibacterium,0.0005027695084759333,216851
Anaerobutyricum,0.0002756770920524933,2569097
Longicatena,0.00021271717531971265,1918536
Clostridium,0.00021089752454708893,1485
Paenibacillus,0.00021071555946982655,44249
Eubacterium,0.00020707625792457912,1730
Lacrimispora,0.00020671232777005438,2719231
Citrobacter,0.0001761421947899759,544
Ruthenibacterium,0.00016486035999970885,1905344
Faecalibacillus,0.00015321459505491706,2678885
Enterococcus,0.0001446622364235856,1350
Shigella,0.00013701970317856596,620
Enterobacter,0.00013010503024259585,547
Streptomyces,0.00010135454803514109,1883
Klebsiella,9.898900203073026e-05,570
Erysipelatoclostridium,9.553166556274519e-05,1505663
Selenomonas,9.389397986738385e-05,970
Faecalicatena,8.606948154510187e-05,2005359
Olsenella,8.334000538616628e-05,133925
Acidaminococcus,7.078441505506263e-05,904
Intestinimonas,6.769100874160232e-05,1392389
Salmonella,6.496153258266673e-05,590
Aminipila,6.295991673278065e-05,2060094
Flintibacter,6.023044057384507e-05,1918454
Campylobacter,5.950258026479558e-05,194
Caproiciproducens,5.568131364228577e-05,1738645
Hungatella,5.4953453333236287e-05,1649459
Massilistercora,5.42255930241868e-05,2717089
Amedibacterium,5.222397717430071e-05,2749267
Phocaeicola,4.8584675629053275e-05,909656
Christensenella,4.4035548697493976e-05,990721
Rothia,4.330768838844449e-05,32207
Pelosinus,3.839463130236045e-05,365348
Rhizobium,3.803070114783571e-05,379
Ruminococcus,3.675694560699911e-05,1263
Veillonella,3.366353929353879e-05,29465
