Genus,RA,TAX_ID
Bifidobacterium,0.18431532197360387,1678
Bacteroides,0.10585276978219064,816
Prevotella,0.10162736571853499,838
Roseburia,0.08431910156771188,841
Alistipes,0.054264042444386464,239759
Akkermansia,0.0508123167409152,239934
Parabacteroides,0.050101024452152386,375288
Collinsella,0.04486423743501261,102106
Faecalibacterium,0.03704093300418988,216851
Anaerobutyricum,0.03372490839038016,2569097
Anaerostipes,0.02903229185023882,207244
Lactobacillus,0.023113811775302674,1578
Escherichia,0.02061108295389396,561
Clostridium,0.010972207232868078,1485
Blautia,0.010498164164620905,572511
Limosilactobacillus,0.0021602884877661823,2742598
Coprococcus,0.001588340270937699,33042
Mediterraneibacter,0.0012149345879764282,2316020
Faecalicatena,0.0010318747287685855,2005359
Lachnoclostridium,0.0008770479821748877,1506553
Klebsiella,0.0005842432819991594,570
Enterocloster,0.0005264109384185723,2719313
Clostridioides,0.0004968117074521301,1870884
Citrobacter,0.00047859679608816563,544
Eubacterium,0.00043351489046235367,1730
Staphylococcus,0.00042213057085987586,1279
Lacrimispora,0.0003620213633587932,2719231
Enterobacter,0.00034198496085843235,547
Massilistercora,0.0002978138008008186,2717089
Paenibacillus,0.0002896170906870346,44249
Olsenella,0.0002836972444937461,133925
Shigella,0.00023542772937924038,620
Lactiplantibacillus,0.00023406161102694305,2767842
Salmonella,0.00021220371739018572,590
Butyrivibrio,0.0002112929718219875,830
Anaerocolumna,0.00020628387119689726,1843210
Flavonifractor,0.00020355163449230261,946234
Streptococcus,0.00019171194210572572,1301
Gordonibacter,0.00018897970540113104,644652
Bacillus,0.00017531852187815773,1386
Phocaeicola,0.0001657556934120764,909656
Oscillibacter,0.0001543713738095986,459786
Hungatella,0.00013023661625234575,1649459
Pseudomonas,0.0001115663321042822,286
Eggerthella,0.00010837872261558842,84111
Ligilactobacillus,9.198530238802042e-05,2767887
Erysipelatoclostridium,8.788694733112842e-05,1505663
Enterococcus,8.060098278554264e-05,1350
Berryella,7.87794916491462e-05,2815775
Ruminococcus,7.559188216045242e-05,1263
Kosakonia,7.331501823995687e-05,1330547
Faecalitalea,7.194889988765953e-05,1573534
Lachnospira,7.05827815353622e-05,28050
Babesia,7.012740875126309e-05,5864
Streptomyces,6.921666318306487e-05,1883
Leclercia,6.466293534207376e-05,83654
Flintibacter,6.056458028518176e-05,1918454
Leptolyngbya,5.601085244419065e-05,47251
Aminipila,5.555547966009154e-05,2060094
Lacticaseibacillus,5.510010687599243e-05,2759736
Pseudobutyrivibrio,5.1001751819100426e-05,46205
Butyricimonas,5.0546379035001316e-05,574697
Treponema,4.9180260682703986e-05,157
Christensenella,4.8724887898604876e-05,990721
Raoultella,4.781414233040665e-05,160674
Vibrio,4.781414233040665e-05,662
Chryseobacterium,4.599265119401021e-05,59732
Cutibacterium,4.4171160057613764e-05,1912216
Dysosmobacter,4.189429613711821e-05,2591381
Cronobacter,4.098355056891999e-05,413496
Herbinix,4.007280500072177e-05,1663717
Parolsenella,3.870668664842443e-05,2082587
Burkholderia,3.870668664842443e-05,32008
Lachnoanaerobaculum,3.5974449943829765e-05,1164882
Paraprevotella,3.4152958807433325e-05,577309
Brevibacillus,3.142072210283866e-05,55080
Cedecea,3.142072210283866e-05,158483
Homo,3.0054603750541326e-05,9605
Curtobacterium,2.8688485398243993e-05,2034
Flavobacterium,2.823311261414488e-05,237
Corynebacterium,2.823311261414488e-05,1716
Amedibacterium,2.777773983004577e-05,2749267
Rhizobium,2.732236704594666e-05,379
Actinobacillus,2.5500875909550213e-05,713
Acutalibacter,2.5045503125451103e-05,1918385
Lactococcus,2.4590130341351993e-05,1357
Xanthomonas,2.4590130341351993e-05,338
Aeromonas,2.4134757557252883e-05,642
Latilactobacillus,2.276863920495555e-05,2767885
Caldicellulosiruptor,2.2313266420856437e-05,44000
Pantoea,2.2313266420856437e-05,53335
Longicatena,2.1402520852658217e-05,1918536
Mahella,2.1402520852658217e-05,252965
Virgibacillus,2.1402520852658217e-05,84406
Pluralibacter,2.0947148068559104e-05,1330546
Ruthenibacterium,2.0947148068559104e-05,1905344
Intestinimonas,2.0947148068559104e-05,1392389
Faecalibacillus,2.0491775284459994e-05,2678885
Paraburkholderia,2.0491775284459994e-05,1822464
Brenneria,2.0036402500360884e-05,71655
Lelliottia,1.958102971626177e-05,1330545
Acinetobacter,1.958102971626177e-05,469
Haemophilus,1.958102971626177e-05,724
Kluyvera,1.958102971626177e-05,579
Liquorilactobacillus,1.912565693216266e-05,2767888
Cohnella,1.912565693216266e-05,329857
Selenomonas,1.912565693216266e-05,970
Pedobacter,1.912565693216266e-05,84567
Jejubacter,1.912565693216266e-05,2815296
Caproiciproducens,1.8214911363964437e-05,1738645
Mycolicibacterium,1.8214911363964437e-05,1866885
Acetivibrio,1.7304165795766218e-05,35829
Weissella,1.7304165795766218e-05,46255
Monoglobus,1.6848793011667108e-05,2039302
Anaerotignum,1.6848793011667108e-05,2039240
Candidatus Formimonas,1.6393420227567994e-05,2840454
Leuconostoc,1.5938047443468884e-05,1243
Pediococcus,1.5938047443468884e-05,1253
Coprobacter,1.5938047443468884e-05,1348911
Adlercreutzia,1.5938047443468884e-05,447020
Petrocella,1.5938047443468884e-05,2603323
