Genus,RA,TAX_ID
Bifidobacterium,0.18583759181950207,1678
Bacteroides,0.10463350157054488,816
Prevotella,0.10156657399313153,838
Roseburia,0.08672362556154498,841
unclassified,0.08571864034434612,12908
Alistipes,0.05345166581701327,239759
Akkermansia,0.04925945845253299,239934
Parabacteroides,0.04922558910761868,375288
Collinsella,0.04455745905167002,102106
Faecalibacterium,0.03771001183675209,216851
Anaerobutyricum,0.034452131228528735,2569097
Anaerostipes,0.028912157518147838,207244
Lactobacillus,0.022448952181740568,1578
Escherichia,0.021212137138145466,561
Clostridium,0.010545045352804703,1485
Blautia,0.010490153655874608,572511
Limosilactobacillus,0.002108074743804684,2742598
Coprococcus,0.0016397434572309009,33042
Mediterraneibacter,0.0012263038675872121,2316020
Faecalicatena,0.0010908264879299582,2005359
Lachnoclostridium,0.0008625003868696725,1506553
Staphylococcus,0.0007287748698804003,1279
Citrobacter,0.0005903777191098435,544
Enterocloster,0.0005547565115275483,2719313
Clostridioides,0.0005343181137344281,1870884
Eubacterium,0.0004584040647885531,1730
Lacrimispora,0.00040351236785845883,2719231
Enterobacter,0.0003965049171865319,547
Klebsiella,0.000348036716705704,570
Paenibacillus,0.0003054080584514819,44249
Massilistercora,0.00030365619578350016,2717089
Olsenella,0.00029022524866230686,133925
Salmonella,0.00027854616420909534,590
Lactiplantibacillus,0.0002639473086425809,2767842
Shigella,0.00026161149175193857,620
Butyrivibrio,0.00024409286507212126,830
Flavonifractor,0.0002201507419430376,946234
Anaerocolumna,0.00021314329127111067,1843210
Streptococcus,0.00019153698503266933,1301
Gordonibacter,0.0001664269534582645,644652
Bacillus,0.00016233927389964047,1386
Oscillibacter,0.0001582515943410164,459786
Phocaeicola,0.0001489083267784472,909656
Hungatella,0.0001483243725557866,1649459
Eggerthella,0.0001232143409813818,84111
Erysipelatoclostridium,0.00010627966852422505,1505663
Pseudomonas,0.00010160803474294044,286
Ruminococcus,0.00010160803474294044,1263
Ligilactobacillus,9.576849251633466e-05,2767887
Enterococcus,9.284872140303177e-05,1350
Berryella,8.46733622857837e-05,2815775
Leclercia,7.883382005917792e-05,83654
Kosakonia,7.649800316853561e-05,1330547
Faecalitalea,7.533009472321446e-05,1573534
Lachnospira,6.773868982862695e-05,28050
Cronobacter,6.189914760202118e-05,413496
Babesia,5.9563330711378874e-05,5864
