Genus,RA,TAX_ID
Bifidobacterium,0.1843,1678
Bacteroides,0.1059,816
Prevotella,0.1016,838
Roseburia,0.0843,841
Alistipes,0.054299999999999994,239759
Akkermansia,0.0508,239934
Parabacteroides,0.0501,375288
Collinsella,0.0449,102106
Faecalibacterium,0.037000000000000005,216851
Anaerobutyricum,0.0337,2569097
Anaerostipes,0.028999999999999998,207244
Lactobacillus,0.0231,1578
Escherichia,0.0206,561
Clostridium,0.011000000000000001,1485
Blautia,0.0105,572511
Limosilactobacillus,0.0022,2742598
Coprococcus,0.0016,33042
Mediterraneibacter,0.0012,2316020
Faecalicatena,0.001,2005359
Lachnoclostridium,0.0009,1506553
Klebsiella,0.0006,570
Enterocloster,0.0005,2719313
Citrobacter,0.0005,544
Clostridioides,0.0005,1870884
Staphylococcus,0.0004,1279
Lacrimispora,0.0004,2719231
Eubacterium,0.0004,1730
Olsenella,0.0003,133925
Massilistercora,0.0003,2717089
Paenibacillus,0.0003,44249
Enterobacter,0.0003,547
Oscillibacter,0.0002,459786
Anaerocolumna,0.0002,1843210
Butyrivibrio,0.0002,830
Gordonibacter,0.0002,644652
Phocaeicola,0.0002,909656
Shigella,0.0002,620
Lactiplantibacillus,0.0002,2767842
Salmonella,0.0002,590
Streptococcus,0.0002,1301
Flavonifractor,0.0002,946234
Bacillus,0.0002,1386
Flintibacter,0.0001,1918454
Kosakonia,0.0001,1330547
Erysipelatoclostridium,0.0001,1505663
Berryella,0.0001,2815775
Leptolyngbya,0.0001,47251
Babesia,0.0001,5864
Ligilactobacillus,0.0001,2767887
Lacticaseibacillus,0.0001,2759736
Faecalitalea,0.0001,1573534
Enterococcus,0.0001,1350
Butyricimonas,0.0001,574697
Aminipila,0.0001,2060094
Eggerthella,0.0001,84111
Leclercia,0.0001,83654
Lachnospira,0.0001,28050
Hungatella,0.0001,1649459
Ruminococcus,0.0001,1263
Pseudobutyrivibrio,0.0001,46205
Streptomyces,0.0001,1883
Pseudomonas,0.0001,286
Cupriavidus,0.0,106589
Acetobacter,0.0,434
Parasphingorhabdus,0.0,2709685
Kozakia,0.0,153497
Zymomonas,0.0,541
Sphingopyxis,0.0,165697
Sphingorhabdus,0.0,1434046
Altererythrobacter,0.0,361177
Polynucleobacter,0.0,44013
Erythrobacter,0.0,1041
Gluconobacter,0.0,441
Pandoraea,0.0,93217
Porphyrobacter,0.0,1111
Sphingomonas,0.0,13687
Tsuneonella,0.0,2800686
Sphingosinicella,0.0,335405
Sandaracinobacter,0.0,56358
Komagataeibacter,0.0,1434011
Novosphingobium,0.0,165696
Lichenihabitans,0.0,2723776
Sphingobium,0.0,165695
Variovorax,0.0,34072
Cohaesibacter,0.0,655352
Devosia,0.0,46913
Methylocystis,0.0,133
Bosea,0.0,85413
Labrys,0.0,204476
Methylovirgula,0.0,1156568
Filomicrobium,0.0,119044
Rhodoferax,0.0,28065
Methyloceanibacter,0.0,1484898
Roseomonas,0.0,125216
Hyphomicrobium,0.0,81
Mycoavidus,0.0,1810868
Caballeronia,0.0,1827195
Lautropia,0.0,47670
Martelella,0.0,293088
Nordella,0.0,169055
Ralstonia,0.0,48736
Pseudorhodoplanes,0.0,1734920
Granulibacter,0.0,364409
Gluconacetobacter,0.0,89583
Roseobacter,0.0,2433
Halocynthiibacter,0.0,1579315
Hyphobacterium,0.0,2004661
Microvirga,0.0,186650
Asticcacaulis,0.0,76890
Dinoroseobacter,0.0,309512
Caulobacter,0.0,75
Mameliella,0.0,1434019
Terricaulis,0.0,2768684
Parasedimentitalea,0.0,2738399
Brevundimonas,0.0,41275
Sagittula,0.0,58842
Sulfitobacter,0.0,60136
Epibacterium,0.0,1649279
Wolbachia,0.0,953
Anaplasma,0.0,768
Orientia,0.0,69474
Rickettsia,0.0,780
Phreatobacter,0.0,1632780
Candidatus Puniceispirillum,0.0,767891
Micavibrio,0.0,213485
Rhodobacter,0.0,1060
Aestuarium,0.0,2820509
Phaeobacter,0.0,302485
Roseococcus,0.0,35812
Rhodospirillum,0.0,1081
Commensalibacter,0.0,1079922
Paraburkholderia,0.0,1822464
Burkholderia,0.0,32008
Hyphomonas,0.0,85
Paremcibacter,0.0,2813804
Candidatus Pelagibacter,0.0,198251
Bombella,0.0,1654741
Ferrovibrio,0.0,1231242
Thalassospira,0.0,168934
Defluviicoccus,0.0,111830
Thalassobius,0.0,335927
Glycocaulis,0.0,1433402
Indioceanicola,0.0,2478349
Hypericibacter,0.0,2705399
Azospirillum,0.0,191
Paracoccus,0.0,265
Pontivivens,0.0,1844015
Pelagovum,0.0,2795377
Leisingera,0.0,191028
Tabrizicola,0.0,1443919
Bartonella,0.0,773
Candidatus Thioglobus,0.0,655184
Methylobacterium,0.0,407
Xanthomonas,0.0,338
Shewanella,0.0,22
Colwellia,0.0,28228
Thalassotalea,0.0,1518149
Moritella,0.0,58050
Ferrimonas,0.0,44011
Actinobacillus,0.0,713
Haemophilus,0.0,724
Pasteurella,0.0,745
Mannheimia,0.0,75984
Vespertiliibacter,0.0,1520333
Glaesserella,0.0,2094023
Stenotrophomonas,0.0,40323
Pannonibacter,0.0,227873
Lysobacter,0.0,68
Xylella,0.0,2370
Pseudoxanthomonas,0.0,83618
Luteimonas,0.0,83614
Dyella,0.0,231454
Dokdonella,0.0,323413
Halomonas,0.0,2745
Kushneria,0.0,504090
Zymobacter,0.0,33073
Pistricoccus,0.0,1897649
Halotalea,0.0,376488
Psychrosphaera,0.0,907197
Pseudoalteromonas,0.0,53246
Saliniradius,0.0,2661818
Catenovulum,0.0,1172191
Chania,0.0,1745211
Morganella,0.0,581
Proteus,0.0,583
Providencia,0.0,586
Arsenophonus,0.0,637
Photorhabdus,0.0,29487
Xenorhabdus,0.0,626
Edwardsiella,0.0,635
Hafnia,0.0,568
Sodalis,0.0,84565
Entomomonas,0.0,2758906
Acinetobacter,0.0,469
Moraxella,0.0,475
Psychrobacter,0.0,497
Vibrio,0.0,662
Photobacterium,0.0,657
Aliivibrio,0.0,511678
Grimontia,0.0,246861
Salinimonas,0.0,288793
Paraglaciecola,0.0,1621534
Alteromonas,0.0,226
Marinobacter,0.0,2742
Lacimicrobium,0.0,1751872
Marinomonas,0.0,28253
Thalassolituus,0.0,187492
Neptunomonas,0.0,75687
Agarilytica,0.0,2036021
Spongiibacter,0.0,630749
Methylomonas,0.0,416
Methylotuvimicrobium,0.0,2822410
Candidatus Ruthia,0.0,1541743
Acidovorax,0.0,12916
Candidatus Pseudothioglobus,0.0,2841677
Gilliamella,0.0,1193503
Frischella,0.0,1335631
Cardiobacterium,0.0,2717
Rhizobium,0.0,379
Agrobacterium,0.0,357
Neorhizobium,0.0,1525371
Sinorhizobium,0.0,28105
Ensifer,0.0,106591
Bradyrhizobium,0.0,374
Nitrobacter,0.0,911
Rhodopseudomonas,0.0,1073
Afipia,0.0,1033
Mesorhizobium,0.0,68287
Aminobacter,0.0,31988
Brucella,0.0,234
Labrenzia,0.0,478070
Stappia,0.0,152161
Microbulbifer,0.0,48073
Teredinibacter,0.0,2425
Ketobacter,0.0,2025617
Kineobactrum,0.0,2678529
Alcanivorax,0.0,59753
Spartinivicinus,0.0,2768738
Endozoicomonas,0.0,305899
Aeromonas,0.0,642
Tolumonas,0.0,43947
Dongshaea,0.0,2802288
Succinivibrio,0.0,83770
Hydrogenovibrio,0.0,28884
