Species,RA,TAX_ID
Bifidobacterium longum,0.1743671358233451,216816
Prevotella melaninogenica,0.06975459071743947,28132
Bacteroides thetaiotaomicron,0.06078188760836595,818
Alistipes finegoldii,0.050886343918621235,214856
Akkermansia muciniphila,0.049798225955783024,239935
Roseburia hominis,0.045888335787375924,301301
Collinsella aerofaciens,0.04424259504579791,74426
Roseburia intestinalis,0.038821597383292314,166486
Faecalibacterium prausnitzii,0.03752499883200634,853
Anaerobutyricum hallii,0.0352362336248545,39488
Bacteroides uniformis,0.033998411528624886,820
Parabacteroides distasonis,0.032800276098629906,823
Prevotella copri,0.031231396875202516,165179
Anaerostipes hadrus,0.029188789471278155,649756
Escherichia coli,0.018134294654909365,562
Lactobacillus paragasseri,0.0131523621353034,2107999
Clostridium butyricum,0.01055062486404805,1492
Lactobacillus phage phiadh,0.003923453965727801,12417
Blautia sp. SC05B48,0.0035798377669367873,2479767
Blautia obeum,0.003040802414154978,40520
Limosilactobacillus fermentum,0.001958712805681523,1613
Blautia sp. YL58,0.001556320151834152,1796616
Faecalicatena sp. Marseille-Q4148,0.0010248202420082859,2823316
Lactobacillus gasseri,0.0008736090200256909,1596
Coprococcus catus,0.0007480183040933029,116085
Ruminococcus torques,0.0007148623550871524,33039
Coprococcus comes,0.0006530717228484175,410072
Blautia producta,0.0006028354364754624,33035
Clostridioides difficile,0.0004998510494109042,1496
Ruminococcus gnavus,0.000478751809134263,33038
Staphylococcus aureus,0.0003838052278893777,1280
Enterocloster bolteae,0.0003697390677049502,208479
Blautia hansenii,0.0003692367048412207,1322
Blautia argi,0.0003471327388371204,1912897
Lactobacillus helveticus,0.000328545312879127,1587
Clostridium scindens,0.00031598624128588817,29347
Cupriavidus oxalaticus,0.00031096261264859263,96344
Massilistercora timonensis,0.000275797212187524,2086584
Lactiplantibacillus plantarum,0.00027328539786887626,1590
Olsenella sp. GAM18,0.00025369324618342373,2109685
Lactobacillus phage phi jlb1,0.00023862236027153718,1416334
Blautia sp. LZLJ-3,0.0002290774658606757,2779518
Eubacterium limosum,0.00021300185422133003,1736
Flavonifractor plautii,0.00020848058844776405,292800
Escherichia albertii,0.00020797822558403452,208962
Enterocloster clostridioformis,0.000198433331173173,1531
Lacrimispora saccharolytica,0.00019793096830944348,84030
Coprococcus sp. ART55/1,0.00019592151685452527,751585
Bifidobacterium breve,0.00019391206539960706,1685
Lachnoclostridium phocaeense,0.0001818553566700978,1871021
Lactobacillus johnsonii,0.0001818553566700978,33959
Salmonella enterica,0.00017532463944161362,28901
Clostridium hylemonae,0.00017532463944161362,89153
Escherichia marmotae,0.00016377029357583393,1499973
Gordonibacter pamelaeae,0.00015874666493853842,471189
Escherichia fergusonii,0.0001577419392110793,564
Hungatella hathewayi,0.0001461875933452996,154046
Lachnoclostridium sp. YL32,0.00012810253025103573,1834196
Escherichia sp. E4742,0.00012307890161374023,2044467
Lacrimispora sphenoides,0.00011654818438525606,29370
Limosilactobacillus reuteri,0.00011152455574796053,1598
Butyrivibrio fibrisolvens,0.00010549620138320591,831
Anaerostipes caccae,9.896548415472174e-05,105841
Ligilactobacillus salivarius,9.243476692623755e-05,1624
Anaerostipes rhamnosivorans,8.99229526075898e-05,1229621
Bacteroides xylanisolvens,8.741113828894205e-05,371601
Anaerocolumna sedimenticola,8.540168683402384e-05,2696063
Eubacterium cellulosolvens,8.339223537910563e-05,29322
Phocaeicola vulgatus,8.037805819672832e-05,821
Oscillibacter sp. MM59,7.987569533299876e-05,2714358
Lachnoclostridium phytofermentans,7.83686067418101e-05,66219
Limosilactobacillus gastricus,7.786624387808055e-05,227942
Clostridium innocuum,7.686151815062144e-05,1522
Lachnospira eligens,7.63591552868919e-05,39485
Berryella intestinalis,7.585679242316234e-05,1531429
Clostridium sp. SY8519,7.585679242316234e-05,1042156
Eggerthella lenta,7.53544295594328e-05,84112
Shigella dysenteriae,7.234025237705548e-05,622
Butyrivibrio proteoclasticus,6.48048094211122e-05,43305
Streptococcus agalactiae,6.38000836936531e-05,1311
Lactobacillus taiwanensis,6.2795357966194e-05,508451
Faecalitalea cylindroides,6.2795357966194e-05,39483
Shigella flexneri,6.179063223873489e-05,623
Shigella boydii,6.0283543647546237e-05,621
Eubacterium maltosivorans,6.0283543647546237e-05,2041044
Bifidobacterium bifidum,5.9781180783816684e-05,1681
Flintibacter sp. KGMB00164,5.9781180783816684e-05,2610895
Babesia bigemina,5.626464073770982e-05,5866
Lacticaseibacillus paracasei,5.5259915010250715e-05,1597
Leptolyngbya sp. PCC 7376,5.5259915010250715e-05,111781
Klebsiella pneumoniae,5.475755214652116e-05,573
Anaerocolumna cellulosilytica,5.375282641906206e-05,433286
Phocaeicola dorei,5.3250463555332507e-05,357276
Butyricimonas faecalis,5.0236286372955194e-05,2093856
Citrobacter freundii,4.973392350922564e-05,546
Bifidobacterium animalis,4.923156064549609e-05,28025
Anaerocolumna sp. CTTW,4.872919778176654e-05,2736602
Enterobacter cloacae,4.772447205430743e-05,550
Pseudobutyrivibrio xylanivorans,4.5715020599389224e-05,185007
Ruminococcus bicirculans,4.471029487193012e-05,1160721
Butyrivibrio hungatei,4.471029487193012e-05,185008
Bacteroides fragilis,4.420793200820057e-05,817
Christensenella sp. Marseille-P3954,4.320320628074147e-05,2086585
Klebsiella variicola,4.119375482582326e-05,244366
Herbinix luporum,4.069139196209371e-05,1679721
Prevotella ruminicola,4.018902909836416e-05,839
Prevotella dentalis,3.918430337090505e-05,52227
Lactobacillus delbrueckii,3.86819405071755e-05,1584
Lachnoanaerobaculum umeaense,3.76772147797164e-05,617123
Cutibacterium avidum,3.667248905225729e-05,33010
