Genus,RA,TAX_ID
Bifidobacterium,0.1844,1678
Bacteroides,0.1051,816
Prevotella,0.1012,838
Roseburia,0.085,841
Alistipes,0.054299999999999994,239759
Akkermansia,0.0504,239934
Parabacteroides,0.0499,375288
Collinsella,0.0449,102106
Faecalibacterium,0.037200000000000004,216851
Anaerobutyricum,0.034,2569097
Anaerostipes,0.0297,207244
Lactobacillus,0.0231,1578
Escherichia,0.0199,561
Clostridium,0.0115,1485
Blautia,0.0105,572511
Staphylococcus,0.0025,1279
Limosilactobacillus,0.0021,2742598
Coprococcus,0.0016,33042
Mediterraneibacter,0.0012,2316020
Faecalicatena,0.001,2005359
Lachnoclostridium,0.0009,1506553
Enterocloster,0.0006,2719313
Clostridioides,0.0005,1870884
Citrobacter,0.0005,544
Eubacterium,0.0004,1730
Lacrimispora,0.0004,2719231
Massilistercora,0.0003,2717089
Paenibacillus,0.0003,44249
Lactiplantibacillus,0.0003,2767842
Olsenella,0.0003,133925
Enterobacter,0.0003,547
Klebsiella,0.0002,570
Bacillus,0.0002,1386
Anaerocolumna,0.0002,1843210
Salmonella,0.0002,590
Shigella,0.0002,620
Streptococcus,0.0002,1301
Flavonifractor,0.0002,946234
Gordonibacter,0.0002,644652
Phocaeicola,0.0002,909656
Butyrivibrio,0.0002,830
Ligilactobacillus,0.0001,2767887
Faecalitalea,0.0001,1573534
Babesia,0.0001,5864
Pseudomonas,0.0001,286
Enterococcus,0.0001,1350
Berryella,0.0001,2815775
Leptolyngbya,0.0001,47251
Erysipelatoclostridium,0.0001,1505663
Eggerthella,0.0001,84111
Kosakonia,0.0001,1330547
Flintibacter,0.0001,1918454
Treponema,0.0001,157
Hungatella,0.0001,1649459
Lachnospira,0.0001,28050
Oscillibacter,0.0001,459786
Ruminococcus,0.0001,1263
Streptomyces,0.0001,1883
Butyricimonas,0.0001,574697
Lacticaseibacillus,0.0001,2759736
Leclercia,0.0001,83654
Erythrobacter,0.0,1041
Novosphingobium,0.0,165696
Parasphingorhabdus,0.0,2709685
Sphingobium,0.0,165695
Sphingopyxis,0.0,165697
Parasphingopyxis,0.0,1234545
Microvirga,0.0,186650
Altererythrobacter,0.0,361177
Tsuneonella,0.0,2800686
Tabrizicola,0.0,1443919
Sandaracinobacter,0.0,56358
Sphingosinicella,0.0,335405
Paracoccus,0.0,265
Methylobacterium,0.0,407
Rhodopseudomonas,0.0,1073
Nitrobacter,0.0,911
Bradyrhizobium,0.0,374
Sphingomonas,0.0,13687
Labrys,0.0,204476
Starkeya,0.0,152053
Lichenihabitans,0.0,2723776
Devosia,0.0,46913
Bosea,0.0,85413
Martelella,0.0,293088
Pseudorhodoplanes,0.0,1734920
Methylovirgula,0.0,1156568
Kaistia,0.0,166953
Brucella,0.0,234
Cohaesibacter,0.0,655352
Afipia,0.0,1033
Methylocystis,0.0,133
Nitratireductor,0.0,245876
Aminobacter,0.0,31988
Filomicrobium,0.0,119044
Stappia,0.0,152161
Mesorhizobium,0.0,68287
Bartonella,0.0,773
Labrenzia,0.0,478070
Parasedimentitalea,0.0,2738399
Aestuarium,0.0,2820509
Brevundimonas,0.0,41275
Pararhodospirillum,0.0,1612157
Haematospirillum,0.0,1804663
Azospirillum,0.0,191
Rickettsia,0.0,780
Orientia,0.0,69474
Wolbachia,0.0,953
Micavibrio,0.0,213485
Candidatus Puniceispirillum,0.0,767891
Phreatobacter,0.0,1632780
Terricaulis,0.0,2768684
Caulobacter,0.0,75
Asticcacaulis,0.0,76890
Pontivivens,0.0,1844015
Hyphobacterium,0.0,2004661
