Genus,RA,TAX_ID
Neisseria,0.23867507865779194,482
Haemophilus,0.1794216155868477,724
Streptococcus,0.16332271466783657,1301
Rothia,0.14901272602860818,32207
Veillonella,0.054756299989850606,29465
Schaalia,0.03480979711036973,2529408
Gemella,0.009342024705585768,1378
Fusobacterium,0.007310181805085828,848
Prevotella,0.007024034416262601,838
Campylobacter,0.0042954848299321955,194
Actinomyces,0.0028437943012798055,1654
Aggregatibacter,0.0021673864004688364,416916
Xanthomonas,0.0016880731542020123,338
Capnocytophaga,0.0005546151906939893,1016
Eikenella,0.0005146724201717539,538
Chryseobacterium,0.0004884804395014357,59732
Porphyromonas,0.000453121265596506,836
Lachnoanaerobaculum,0.00031954216417788285,1164882
Leptotrichia,0.0002468594178177496,32067
Corynebacterium,0.00024424021975071785,1716
Enterococcus,0.0002232866352144632,1350
Kingella,0.00016697387677327895,32257
Staphylococcus,0.00015322308692136187,1279
Simonsiella,0.00014471069320350842,71
Bacillus,0.00013685309900241294,1386
Clostridium,0.0001296503043180754,1485
Pauljensenia,0.00011720911349967424,2740557
Cutibacterium,0.0001145899154326424,1912216
Streptomyces,0.00011262551688236854,1883
Pasteurella,9.36363308963878e-05,745
Cardiobacterium,9.298153137962984e-05,2717
Vagococcus,9.232673186287188e-05,2737
Bacteroides,9.167193234611393e-05,816
Pseudomonas,8.446913766177641e-05,286
Mannheimia,7.988554104447071e-05,75984
Paenibacillus,7.923074152771275e-05,44249
Lancefieldella,7.726634297743888e-05,2767353
Bergeyella,7.726634297743888e-05,59735
Flavobacterium,7.137314732661728e-05,237
Blautia,7.071834780985932e-05,572511
Carnobacterium,6.875394925958544e-05,2747
Elizabethkingia,6.678955070931158e-05,308865
Treponema,6.286075360876383e-05,157
Jeotgalibaca,6.286075360876383e-05,1470540
Arthrobacter,6.155115457524793e-05,1663
Bifidobacterium,6.089635505848997e-05,1678
Vibrio,5.762235747470018e-05,662
Mogibacterium,5.631275844118427e-05,86331
Riemerella,5.631275844118427e-05,34084
Selenomonas,5.1729161823878576e-05,970
Lactobacillus,5.1729161823878576e-05,1578
Kocuria,5.1729161823878576e-05,57493
Microbacterium,5.107436230712062e-05,33882
Kaistella,5.041956279036266e-05,2782231
Rodentibacter,5.041956279036266e-05,1960084
Acinetobacter,4.452636713954105e-05,469
Cloacibacterium,4.3871567622783094e-05,501783
Lactococcus,4.3216768106025135e-05,1357
Lacrimispora,4.256196858926718e-05,2719231
Mycobacterium,4.1252369555751266e-05,1763
Tannerella,3.9942770522235356e-05,195950
Mycolicibacterium,3.92879710054774e-05,1866885
Alistipes,3.92879710054774e-05,239759
Aerococcus,3.601397342168761e-05,1375
Actinobacillus,3.601397342168761e-05,713
Lysinibacillus,3.273997583789783e-05,400634
Phocaeicola,3.273997583789783e-05,909656
Butyrivibrio,3.0775577287623963e-05,830
Polaribacter,3.0775577287623963e-05,52959
Listeria,3.0120777770866005e-05,1637
Lachnoclostridium,3.0120777770866005e-05,1506553
Ligilactobacillus,2.881117873735009e-05,2767887
Parabacteroides,2.8156379220592136e-05,375288
Faecalibacterium,2.8156379220592136e-05,216851
Pseudarthrobacter,2.8156379220592136e-05,1742993
Lautropia,2.7501579703834178e-05,47670
Abiotrophia,2.7501579703834178e-05,46123
Glaesserella,2.6846780187076222e-05,2094023
Cellulomonas,2.6191980670318264e-05,1707
Peribacillus,2.6191980670318264e-05,2675229
Planobacterium,2.553718115356031e-05,2782228
Roseburia,2.553718115356031e-05,841
Virgibacillus,2.4227582120044395e-05,84406
Brevibacterium,2.4227582120044395e-05,1696
Shewanella,2.4227582120044395e-05,22
Glutamicibacter,2.4227582120044395e-05,1742989
Epilithonimonas,2.2263183569770526e-05,2782229
Burkholderia,2.1608384053012568e-05,32008
Nocardioides,2.1608384053012568e-05,1839
Mammaliicoccus,2.0953584536254612e-05,2803850
Eubacterium,2.0298785019496657e-05,1730
Mucilaginibacter,2.0298785019496657e-05,423349
Gramella,1.96439855027387e-05,292691
Weissella,1.96439855027387e-05,46255
Clostridioides,1.8334386469222785e-05,1870884
Ruminococcus,1.8334386469222785e-05,1263
Anaerostipes,1.8334386469222785e-05,207244
Arachnia,1.767958695246483e-05,2801844
Conchiformibius,1.702478743570687e-05,334107
Enterocloster,1.702478743570687e-05,2719313
Pseudoalteromonas,1.702478743570687e-05,53246
Nocardia,1.702478743570687e-05,1817
Rhodococcus,1.702478743570687e-05,1827
Companilactobacillus,1.702478743570687e-05,2767879
Amniculibacterium,1.702478743570687e-05,2715289
Halomonas,1.702478743570687e-05,2745
Latilactobacillus,1.702478743570687e-05,2767885
Erysipelothrix,1.6369987918948916e-05,1647
Klebsiella,1.6369987918948916e-05,570
Candidatus Nanosynbacter,1.6369987918948916e-05,2093823
Mediterraneibacter,1.6369987918948916e-05,2316020
Blattabacterium,1.6369987918948916e-05,34098
Mycoplasma,1.5715188402190958e-05,2093
Cytobacillus,1.5715188402190958e-05,2675230
Dolosigranulum,1.5715188402190958e-05,29393
Brachybacterium,1.5060388885433002e-05,43668
Alkalihalobacillus,1.5060388885433002e-05,2675234
Liquorilactobacillus,1.5060388885433002e-05,2767888
Sphingobacterium,1.5060388885433002e-05,28453
Myroides,1.4405589368675046e-05,76831
Empedobacter,1.4405589368675046e-05,59734
Marinomonas,1.4405589368675046e-05,28253
Lachnospira,1.4405589368675046e-05,28050
Arcanobacterium,1.4405589368675046e-05,28263
Heyndrickxia,1.3750789851917089e-05,2837504
Lactiplantibacillus,1.3750789851917089e-05,2767842
Leuconostoc,1.3750789851917089e-05,1243
Limosilactobacillus,1.3750789851917089e-05,2742598
Trueperella,1.3095990335159132e-05,1069494
Homo,1.3095990335159132e-05,9605
Aeromonas,1.3095990335159132e-05,642
Coprococcus,1.3095990335159132e-05,33042
Parvimonas,1.3095990335159132e-05,543311
Gordonia,1.2441190818401177e-05,2053
Priestia,1.2441190818401177e-05,2800373
Auritidibacter,1.2441190818401177e-05,1160973
Plasmodium,1.2441190818401177e-05,5820
Histophilus,1.2441190818401177e-05,214906
Hymenobacter,1.178639130164322e-05,89966
Planococcus,1.178639130164322e-05,1372
Sporosarcina,1.178639130164322e-05,1569
Megasphaera,1.178639130164322e-05,906
Micromonospora,1.178639130164322e-05,1873
Alteromonas,1.178639130164322e-05,226
Sodalis,1.178639130164322e-05,84565
Oscillibacter,1.178639130164322e-05,459786
Tetragenococcus,1.178639130164322e-05,51668
Filifactor,1.1131591784885263e-05,44259
Tessaracoccus,1.1131591784885263e-05,72763
Synechococcus,1.1131591784885263e-05,1129
Anaerocolumna,1.1131591784885263e-05,1843210
Proteus,1.1131591784885263e-05,583
Lacticaseibacillus,1.1131591784885263e-05,2759736
Enterobacter,1.0476792268127306e-05,547
Hungatella,1.0476792268127306e-05,1649459
Citrobacter,1.0476792268127306e-05,544
Ornithobacterium,1.0476792268127306e-05,28250
Lentilactobacillus,1.0476792268127306e-05,2767893
Bradyrhizobium,1.0476792268127306e-05,374
Escherichia,1.0476792268127306e-05,561
Gallibacterium,1.0476792268127306e-05,155493
Aminipila,1.0476792268127306e-05,2060094
Helicobacter,1.0476792268127306e-05,209
Brevibacillus,9.82199275136935e-06,55080
Leucobacter,9.82199275136935e-06,55968
Chitinophaga,9.82199275136935e-06,79328
Cruoricaptor,9.82199275136935e-06,1433995
Serratia,9.82199275136935e-06,613
Macrococcus,9.167193234611393e-06,69965
Sphingomonas,9.167193234611393e-06,13687
Pseudoleptotrichia,9.167193234611393e-06,2755140
Pseudobutyrivibrio,9.167193234611393e-06,46205
Desulfovibrio,9.167193234611393e-06,872
Actinoplanes,9.167193234611393e-06,1865
Gardnerella,9.167193234611393e-06,2701
Providencia,9.167193234611393e-06,586
Oceanobacillus,9.167193234611393e-06,182709
Curtobacterium,9.167193234611393e-06,2034
Acholeplasma,8.512393717853436e-06,2147
Finegoldia,8.512393717853436e-06,150022
Bulleidia,8.512393717853436e-06,118747
Megamonas,8.512393717853436e-06,158846
