Genus,RA,TAX_ID
Schaalia,0.1779615660259473,2529408
Prevotella,0.09135495914342068,838
Neisseria,0.0687816225023583,482
Veillonella,0.049448635255491445,29465
Fusobacterium,0.04545830423756845,848
Campylobacter,0.024718383623065898,194
Streptococcus,0.017728891788256335,1301
Rothia,0.017516798975829077,32207
Haemophilus,0.011352325211020864,724
Actinomyces,0.00941669116836341,1654
Leptotrichia,0.007982193391892389,32067
Lancefieldella,0.007816806938880518,2767353
Mogibacterium,0.0076315128572653655,86331
Candidatus Nanosynbacter,0.0045132891077707135,2093823
Pauljensenia,0.002590671591507712,2740557
Streptomyces,0.0018625117914415573,1883
Selenomonas,0.0017503399610423022,970
Corynebacterium,0.0016936797873252723,1716
Treponema,0.0014593823122251216,157
Capnocytophaga,0.001452874049027895,1016
Gemella,0.001317731877932547,1378
Lachnoanaerobaculum,0.0012032630134636824,1164882
Cutibacterium,0.0010244771950457569,1912216
Parvimonas,0.0008231038749433398,543311
Microbacterium,0.0007572555649478726,33882
Bacteroides,0.0007277769610545531,816
Xanthomonas,0.00048505702769916816,338
Bifidobacterium,0.000469743467235106,1678
Pseudomonas,0.00045175003368983304,286
Arthrobacter,0.0004280140149705367,1663
Mycolicibacterium,0.0003778621044507332,1866885
Mobiluncus,0.00037173668026510836,2050
Cellulomonas,0.00036369706102147575,1707
Oscillibacter,0.00036216570497506954,459786
Mycobacterium,0.0003441722714297965,1763
Brevibacterium,0.00034225807637178874,1696
Clostridium,0.00032617883788452353,1485
Nocardioides,0.00032158476974530485,1839
Trueperella,0.0003162250235828831,1069494
Lautropia,0.00031354515050167225,47670
Rhodococcus,0.0003032084971884303,1827
Phocaeicola,0.00029019197079397746,909656
Alistipes,0.00028368370759675106,239759
Propionimicrobium,0.00026147904492386097,203133
Kocuria,0.00022778921190292427,57493
Brachybacterium,0.00021974959265929166,43668
Porphyromonas,0.00021553836353167458,836
Flaviflexus,0.00020099048109081553,1522056
Micromonospora,0.00019371653987038603,1873
Dermabacter,0.00018835679370796427,36739
Tessaracoccus,0.00018031717446433164,72763
Tannerella,0.00017495742830190991,195950
Paenibacillus,0.00017457458929030835,44249
Olsenella,0.00017074619917429283,133925
Bacillus,0.00016730064806987885,1386
Faecalibacterium,0.00016385509696546487,216851
Blautia,0.00016155806289585553,572511
Megasphaera,0.00015811251179144155,906
Gordonia,0.00015543263871023067,2053
Pseudarthrobacter,0.00015428412167542603,1742993
Nocardia,0.00015313560464062136,1817
Arcanobacterium,0.0001519870876058167,28263
Enterococcus,0.00014969005353620738,1350
Georgenia,0.0001485415365014027,154116
Bulleidia,0.0001454788244085903,118747
Parabacteroides,0.00013514217109534835,375288
Leucobacter,0.0001313137809793328,55968
Glutamicibacter,0.0001282510688865204,1742989
Cellulosimicrobium,0.0001274853908633173,157920
Winkia,0.0001248055177821064,2692118
Butyrivibrio,0.00012365700074730174,830
Burkholderia,0.00012135996667769243,32008
Enterocloster,0.00011829725458488,2719313
Staphylococcus,0.0001175315765616769,1279
Kingella,0.00011600022051527068,32257
Rathayibacter,0.00010872627929484116,33886
Agromyces,0.00010528072819042718,33877
Rhizobium,0.00010374937214402097,379
Arachnia,0.00010298369412081787,2801844
Bradyrhizobium,0.0001018351770860132,374
Mycoplasma,0.00010068666005120855,2093
Acinetobacter,0.000100303821039607,469
Curtobacterium,9.953814301640389e-05,2034
Roseburia,9.877246499320077e-05,841
Lactobacillus,9.877246499320077e-05,1578
Propionibacterium,9.800678696999767e-05,1743
Eubacterium,9.762394795839612e-05,1730
Amycolatopsis,9.647543092359146e-05,1813
Lachnoclostridium,9.302987981917748e-05,1506553
Vibrio,8.767013365675573e-05,662
Lacrimispora,8.767013365675573e-05,2719231
Aeromicrobium,8.575593859874797e-05,2040
Actinoplanes,8.307606551753709e-05,1865
Leifsonia,8.116187045952932e-05,110932
Pseudoleptotrichia,8.077903144792777e-05,2755140
Aggregatibacter,8.001335342472466e-05,416916
Acidipropionibacterium,7.886483638992e-05,1912215
Salinibacterium,7.848199737831845e-05,235888
Coprococcus,7.771631935511534e-05,33042
Microlunatus,7.618496330870913e-05,29404
Janibacter,7.38879292390998e-05,53457
Chryseobacterium,7.350509022749825e-05,59732
Ruania,6.967670011148272e-05,626119
Mediterraneibacter,6.852818307667806e-05,2316020
Hymenobacter,6.661398801867029e-05,89966
Brevilactibacter,6.584830999546719e-05,2717325
Dermacoccus,6.546547098386563e-05,57495
Pseudonocardia,6.508263197226408e-05,1847
Mycobacteroides,6.508263197226408e-05,670516
Flavobacterium,6.355127592585786e-05,237
Lysobacter,6.201991987945165e-05,68
Synechococcus,6.125424185624855e-05,1129
Micrococcus,6.125424185624855e-05,1269
Boudabousia,6.125424185624855e-05,2767318
Sphingomonas,6.087140284464699e-05,13687
Halomonas,6.087140284464699e-05,2745
Achromobacter,5.819152976343612e-05,222
Cupriavidus,5.780869075183456e-05,106589
Actinobaculum,5.742585174023301e-05,76833
Xylanimonas,5.704301272863146e-05,186188
Isoptericola,5.627733470542835e-05,254250
Variovorax,5.627733470542835e-05,34072
Cardiobacterium,5.5511656682225244e-05,2717
Ornithinimicrobium,5.5511656682225244e-05,125287
Klebsiella,5.512881767062369e-05,570
Paraburkholderia,5.474597865902214e-05,1822464
Odoribacter,5.3214622612615926e-05,283168
Sanguibacter,5.2448944589412815e-05,60919
Nocardiopsis,5.2448944589412815e-05,2013
Paenarthrobacter,5.2448944589412815e-05,1742992
Eikenella,5.206610557781126e-05,538
Serinicoccus,5.206610557781126e-05,265976
Xylanimicrobium,5.168326656620971e-05,289244
Actinomadura,5.130042755460816e-05,1988
Aminipila,5.053474953140505e-05,2060094
Saccharopolyspora,4.9386232496600386e-05,1835
Mesorhizobium,4.9386232496600386e-05,68287
Enterobacter,4.9386232496600386e-05,547
Vagococcus,4.9386232496600386e-05,2737
Sphingobium,4.9386232496600386e-05,165695
Anaerostipes,4.9003393484998834e-05,207244
Cryobacterium,4.862055447339728e-05,69578
Dietzia,4.823771546179573e-05,37914
Azospirillum,4.785487645019418e-05,191
Eggerthella,4.785487645019418e-05,84111
Collinsella,4.747203743859262e-05,102106
Methylobacterium,4.6706359415389516e-05,407
Listeria,4.5557842380584854e-05,1637
Ruminococcus,4.51750033689833e-05,1263
Anaerococcus,4.51750033689833e-05,165779
Saccharomonospora,4.479216435738175e-05,1851
Carnobacterium,4.44093253457802e-05,2747
Anaerocolumna,4.44093253457802e-05,1843210
Stenotrophomonas,4.402648633417864e-05,40323
Fastidiosipila,4.402648633417864e-05,236752
Jeotgalibaca,4.3260808310975535e-05,1470540
Phascolarctobacterium,4.2877969299373983e-05,33024
Shewanella,4.172945226456932e-05,22
Serratia,4.172945226456932e-05,613
Desulfovibrio,4.096377424136622e-05,872
Clavibacter,4.058093522976466e-05,1573
Deinococcus,4.0198096218163107e-05,1298
Streptacidiphilus,3.904957918335845e-05,228398
Lachnospira,3.866674017175689e-05,28050
Mageeibacillus,3.828390116015534e-05,1637257
Luteimicrobium,3.828390116015534e-05,754249
Nonomuraea,3.790106214855379e-05,83681
Agrococcus,3.790106214855379e-05,46352
Lactococcus,3.713538412535068e-05,1357
Polynucleobacter,3.713538412535068e-05,44013
Frankia,3.6752545113749126e-05,1854
Sinomonas,3.6752545113749126e-05,596707
Phycicoccus,3.6752545113749126e-05,367298
Homo,3.6369706102147574e-05,9605
Sorangium,3.560402807894447e-05,39643
Rhodoluna,3.522118906734291e-05,529883
Anaerobutyricum,3.445551104413981e-05,2569097
Pantoea,3.4072672032538256e-05,53335
Kitasatospora,3.4072672032538256e-05,2063
Microterricola,3.36898330209367e-05,518733
Filifactor,3.36898330209367e-05,44259
Acidovorax,3.3306994009335145e-05,12916
Actinotignum,3.215847697453049e-05,1653174
Mucilaginibacter,3.177563796292893e-05,423349
Kineococcus,3.177563796292893e-05,33981
Lysinibacillus,3.139279895132738e-05,400634
Erysipelothrix,3.100995993972583e-05,1647
Clostridioides,3.0627120928124275e-05,1870884
Kribbella,3.0627120928124275e-05,182639
Weissella,3.024428191652272e-05,46255
Sphingobacterium,3.024428191652272e-05,28453
Paracoccus,2.9861442904921164e-05,265
Beutenbergia,2.9478603893319612e-05,84756
Pseudoalteromonas,2.909576488171806e-05,53246
Auritidibacter,2.909576488171806e-05,1160973
Alloprevotella,2.909576488171806e-05,1283313
Plasmodium,2.8712925870116505e-05,5820
Aeromonas,2.8712925870116505e-05,642
Thermomonospora,2.8330086858514953e-05,2019
Azoarcus,2.8330086858514953e-05,12960
Oerskovia,2.7947247846913398e-05,162491
Parolsenella,2.7947247846913398e-05,2082587
Mycetocola,2.7947247846913398e-05,76634
Massilia,2.7947247846913398e-05,149698
Intrasporangium,2.7564408835311846e-05,53357
Gardnerella,2.718156982371029e-05,2701
Bordetella,2.718156982371029e-05,517
Butyricimonas,2.718156982371029e-05,574697
Nakamurella,2.718156982371029e-05,53460
Lawsonella,2.679873081210874e-05,1847725
Gordonibacter,2.679873081210874e-05,644652
Polaribacter,2.679873081210874e-05,52959
Rhodopseudomonas,2.6415891800507184e-05,1073
Limosilactobacillus,2.6415891800507184e-05,2742598
Pseudobutyrivibrio,2.6415891800507184e-05,46205
Frondihabitans,2.603305278890563e-05,447237
Agrobacterium,2.565021377730408e-05,357
Ottowia,2.5267374765702524e-05,219181
Kytococcus,2.4884535754100973e-05,57499
Protaetiibacter,2.4884535754100973e-05,2680004
Aerococcus,2.4884535754100973e-05,1375
Alteromonas,2.4884535754100973e-05,226
Ligilactobacillus,2.4884535754100973e-05,2767887
Catellatospora,2.4884535754100973e-05,53365
Lacticaseibacillus,2.4501696742499417e-05,2759736
Brevibacillus,2.4118857730897865e-05,55080
Saccharothrix,2.4118857730897865e-05,2071
Jiangella,2.4118857730897865e-05,281472
Comamonas,2.373601871929631e-05,283
Hungatella,2.373601871929631e-05,1649459
Planococcus,2.2970340696093203e-05,1372
Actinocatenispora,2.2970340696093203e-05,390988
Humibacter,2.2970340696093203e-05,427753
Actinoalloteichus,2.258750168449165e-05,65496
Janthinobacterium,2.258750168449165e-05,29580
Aurantimicrobium,2.22046626728901e-05,1705353
Helicobacter,2.22046626728901e-05,209
Companilactobacillus,2.1821823661288544e-05,2767879
Finegoldia,2.1821823661288544e-05,150022
Micropruina,2.1821823661288544e-05,116071
Pseudodesulfovibrio,2.1438984649686992e-05,2035811
Kutzneria,2.1438984649686992e-05,43356
Actinosynnema,2.1438984649686992e-05,40566
Austwickia,2.1438984649686992e-05,1184606
Ralstonia,2.1438984649686992e-05,48736
Brevundimonas,2.1438984649686992e-05,41275
Marinobacter,2.1056145638085436e-05,2742
Sphingopyxis,2.1056145638085436e-05,165697
Plantibacter,2.1056145638085436e-05,190323
Leuconostoc,2.0673306626483885e-05,1243
Mammaliicoccus,2.0673306626483885e-05,2803850
Mobilicoccus,2.0673306626483885e-05,984996
Psychromicrobium,2.0673306626483885e-05,2078575
Legionella,2.0673306626483885e-05,445
Luteipulveratus,2.029046761488233e-05,745364
Novosphingobium,2.029046761488233e-05,165696
Pedobacter,2.029046761488233e-05,84567
Yimella,2.029046761488233e-05,908935
Geobacter,2.029046761488233e-05,28231
Spirosoma,2.029046761488233e-05,107
Romboutsia,2.029046761488233e-05,1501226
Pseudactinotalea,2.029046761488233e-05,1926259
Citrobacter,2.029046761488233e-05,544
Virgibacillus,1.9907628603280777e-05,84406
Jonesia,1.9907628603280777e-05,43673
Miniimonas,1.9907628603280777e-05,947525
Phytohabitans,1.9907628603280777e-05,907364
Mycoplasmopsis,1.9907628603280777e-05,2767358
Dysosmobacter,1.9524789591679225e-05,2591381
Streptosporangium,1.8759111568476118e-05,2000
Dermatophilus,1.8759111568476118e-05,1862
Abiotrophia,1.8759111568476118e-05,46123
Erysipelatoclostridium,1.8376272556874563e-05,1505663
Tomitella,1.8376272556874563e-05,741759
