Genus,RA,TAX_ID
Neisseria,0.23845681372751484,482
Haemophilus,0.17955408759697875,724
Streptococcus,0.1637583588590249,1301
Rothia,0.14885064439325243,32207
unclassified,0.12721254118640837,12908
Veillonella,0.054180861793535685,29465
Schaalia,0.034419379895570056,2529408
Gemella,0.00943440219252256,1378
Fusobacterium,0.007208704005457324,848
Prevotella,0.00705281852932046,838
Campylobacter,0.004400766903248413,194
Actinomyces,0.002848573914364247,1654
Aggregatibacter,0.002130434840537152,416916
Xanthomonas,0.0015228811899524483,338
Capnocytophaga,0.0005569241797026451,1016
Eikenella,0.0005369388622492009,538
Chryseobacterium,0.0005316094442616158,59732
Porphyromonas,0.0004456725792118057,836
Lachnoanaerobaculum,0.0003124371295221777,1164882
Leptotrichia,0.0002744650263606337,32067
Corynebacterium,0.0002491502909196044,1716
Enterococcus,0.00021184436500650854,1350
Kingella,0.00017054137560272386,32257
Pauljensenia,0.0001545531216399685,2740557
Simonsiella,0.0001412295766710057,71
Bacillus,0.000137898690428765,1386
Clostridium,0.00013390162693807615,1485
Staphylococcus,0.00012191043646600963,1279
Cutibacterium,0.000104589828006358,1912216
Streptomyces,0.00010392365075790985,1883
Pseudomonas,0.00010259129626101357,286
Lancefieldella,9.926041001877288e-05,2767353
Vagococcus,9.45971692796359e-05,2737
Pasteurella,8.726921954670636e-05,745
Paenibacillus,7.927509256532867e-05,44249
Cardiobacterium,7.860891531688053e-05,2717
Mannheimia,7.594420632308797e-05,75984
Bergeyella,7.594420632308797e-05,59735
Bacteroides,7.261332008084728e-05,816
Bifidobacterium,7.194714283239913e-05,1678
Jeotgalibaca,6.461919309946959e-05,1470540
Elizabethkingia,6.461919309946959e-05,308865
Riemerella,6.32868386025733e-05,34084
Blautia,6.128830685722889e-05,572511
Mogibacterium,6.062212960878075e-05,86331
Arthrobacter,5.7957420614988186e-05,1663
Flavobacterium,5.7291243366540046e-05,237
Vibrio,5.7291243366540046e-05,662
Cloacibacterium,5.7291243366540046e-05,501783
Carnobacterium,5.662506611809191e-05,2747
Lactobacillus,5.529271162119563e-05,1578
Kaistella,5.529271162119563e-05,2782231
Acinetobacter,5.396035712429935e-05,469
Treponema,5.196182537895493e-05,157
Microbacterium,4.530005289447353e-05,33882
Mycobacterium,4.4633875646025386e-05,1763
Phocaeicola,4.4633875646025386e-05,909656
Kocuria,4.3967698397577245e-05,57493
Aerococcus,4.3967698397577245e-05,1375
Selenomonas,4.196916665223282e-05,970
Lacrimispora,3.997063490688841e-05,2719231
Alistipes,3.930445765844027e-05,239759
Rodentibacter,3.5973571416199564e-05,1960084
Listeria,3.530739416775142e-05,1637
Mycolicibacterium,3.530739416775142e-05,1866885
Lactococcus,3.330886242240701e-05,1357
Tannerella,3.330886242240701e-05,195950
Polaribacter,3.264268517395887e-05,52959
Lachnoclostridium,2.9311798931718164e-05,1506553
Actinobacillus,2.9311798931718164e-05,713
Lautropia,2.9311798931718164e-05,47670
Faecalibacterium,2.9311798931718164e-05,216851
Brevibacterium,2.8645621683270023e-05,1696
Virgibacillus,2.8645621683270023e-05,84406
Nocardioides,2.7979444434821886e-05,1839
Lysinibacillus,2.7313267186373745e-05,400634
Parabacteroides,2.7313267186373745e-05,375288
Planobacterium,2.6647089937925604e-05,2782228
Abiotrophia,2.6647089937925604e-05,46123
Ligilactobacillus,2.4648558192581182e-05,2767887
Butyrivibrio,2.3982380944133045e-05,830
Burkholderia,2.3982380944133045e-05,32008
Clostridioides,2.3316203695684904e-05,1870884
Sphingobacterium,2.3316203695684904e-05,28453
Eubacterium,2.2650026447236763e-05,1730
Weissella,2.2650026447236763e-05,46255
Roseburia,2.2650026447236763e-05,841
Pseudarthrobacter,2.2650026447236763e-05,1742993
Glaesserella,2.2650026447236763e-05,2094023
Arachnia,2.2650026447236763e-05,2801844
Rhodococcus,2.1983849198788623e-05,1827
Peribacillus,2.1983849198788623e-05,2675229
Companilactobacillus,2.0651494701892345e-05,2767879
Shewanella,2.0651494701892345e-05,22
Trueperella,2.0651494701892345e-05,1069494
Plasmodium,2.0651494701892345e-05,5820
Mediterraneibacter,2.0651494701892345e-05,2316020
Homo,1.9319140204996063e-05,9605
Empedobacter,1.8652962956547923e-05,59734
Oscillibacter,1.7986785708099782e-05,459786
Anaerostipes,1.7986785708099782e-05,207244
Pseudoalteromonas,1.7986785708099782e-05,53246
Amniculibacterium,1.7986785708099782e-05,2715289
Arcanobacterium,1.732060845965164e-05,28263
Latilactobacillus,1.732060845965164e-05,2767885
Auritidibacter,1.732060845965164e-05,1160973
Glutamicibacter,1.732060845965164e-05,1742989
Gallibacterium,1.732060845965164e-05,155493
Mucilaginibacter,1.732060845965164e-05,423349
Serratia,1.6654431211203504e-05,613
Pseudoleptotrichia,1.6654431211203504e-05,2755140
Mycoplasma,1.6654431211203504e-05,2093
Priestia,1.6654431211203504e-05,2800373
Klebsiella,1.6654431211203504e-05,570
Candidatus Nanosynbacter,1.5988253962755363e-05,2093823
Epilithonimonas,1.5988253962755363e-05,2782229
Erysipelothrix,1.5322076714307222e-05,1647
Citrobacter,1.5322076714307222e-05,544
Coprococcus,1.5322076714307222e-05,33042
Ruminococcus,1.4655899465859082e-05,1263
Limosilactobacillus,1.4655899465859082e-05,2742598
Mammaliicoccus,1.3989722217410943e-05,2803850
Nocardia,1.3989722217410943e-05,1817
