Genus,RA,TAX_ID
unclassified,0.31296177629271765,12908
Prevotella,0.1334045525094947,838
Streptococcus,0.10546823337477357,1301
Schaalia,0.10526814275804224,2529408
Haemophilus,0.0927456272307544,724
Veillonella,0.07587999341279505,29465
Rothia,0.04085858926302658,32207
Neisseria,0.029632609736264356,482
Campylobacter,0.02200996784044629,194
Fusobacterium,0.011386393326103335,848
Leptotrichia,0.007766417029801983,32067
Actinomyces,0.005676771313917007,1654
Selenomonas,0.005412685830427255,970
Candidatus Nanosynbacter,0.00241644616879798,2093823
Lachnoanaerobaculum,0.0023712231296220292,1164882
Mogibacterium,0.002304668468193271,86331
Gemella,0.0020593548122859904,1378
Lancefieldella,0.001936058035664766,2767353
Pauljensenia,0.0015209446666251411,2740557
Streptomyces,0.0012146225710748322,1883
Porphyromonas,0.0010597549935194531,836
Lautropia,0.0010478092850578812,47670
Corynebacterium,0.0010141053218984462,1716
Aggregatibacter,0.0008170011322825092,416916
Capnocytophaga,0.0006834651769799372,1016
Tannerella,0.0004902006793695055,195950
Treponema,0.00048550772247388794,157
Bacteroides,0.00046204293799580025,816
Microbacterium,0.00042321938549569143,33882
Clostridium,0.0003596511511823265,1485
Bifidobacterium,0.000318694436456937,1678
Pseudomonas,0.00027731108928649137,286
Arthrobacter,0.0002491533479127861,1663
Mycobacterium,0.0002448870234622247,1763
Enterococcus,0.00022867499055009133,1350
Mycolicibacterium,0.0002231287687643615,1866885
Arachnia,0.00021331622252807029,2801844
Brevibacterium,0.00021160969274784571,1696
Blautia,0.00020734336829728432,572511
Cellulomonas,0.00018686501093458956,1707
Nocardioides,0.00018174542159391587,1839
Bacillus,0.00017619919980818604,1386
Rhodococcus,0.00016894644824223167,1827
Paenibacillus,0.00016553338868178255,44249
Trueperella,0.0001642534913466141,1069494
Enterocloster,0.00015998716689605272,2719313
Butyrivibrio,0.00014974798821470534,830
Cutibacterium,0.0001471881935443685,1912216
Parvimonas,0.00013438922019268427,543311
Staphylococcus,0.00013140279307729128,1279
Brachybacterium,0.0001262832037366176,43668
Lachnoclostridium,0.00012457667395639305,1506553
Bulleidia,0.00012372340906628078,118747
Micromonospora,0.00011647065750032638,1873
Faecalibacterium,0.00011263096549482111,216851
Georgenia,0.00011220433304976497,154116
Lacrimispora,0.00011092443571459655,2719231
Kocuria,0.00010580484637392286,57493
Gordonia,0.00010153852192336145,2053
Lactobacillus,0.00010025862458819303,1578
Alistipes,9.727219747280005e-05,239759
Winkia,9.599230013763162e-05,2692118
Mediterraneibacter,9.343250546729478e-05,2316020
Kingella,9.300587302223864e-05,32257
Chryseobacterium,9.300587302223864e-05,59732
Flaviflexus,9.215260813212636e-05,1522056
Pseudarthrobacter,8.959281346178952e-05,1742993
Vagococcus,8.873954857167724e-05,2737
Tessaracoccus,8.447322412111583e-05,72763
Phocaeicola,8.447322412111583e-05,909656
Burkholderia,8.447322412111583e-05,32008
Arcanobacterium,8.447322412111583e-05,28263
Flavobacterium,8.319332678594741e-05,237
Cardiobacterium,8.276669434089127e-05,2717
Vibrio,8.063353211561057e-05,662
Leucobacter,7.978026722549828e-05,55968
Propionibacterium,7.8927002335386e-05,1743
Eubacterium,7.764710500021758e-05,1730
Megasphaera,7.67938401101053e-05,906
Roseburia,7.380741299471232e-05,841
Nocardia,7.124761832437547e-05,1817
Dermabacter,6.868782365403862e-05,36739
Anaerococcus,6.868782365403862e-05,165779
Xanthomonas,6.826119120898249e-05,338
Coprococcus,6.698129387381407e-05,33042
Rathayibacter,6.52747640935895e-05,33886
Anaerostipes,6.52747640935895e-05,207244
Oscillibacter,6.484813164853337e-05,459786
Actinobacillus,6.484813164853337e-05,713
Carnobacterium,6.442149920347722e-05,2747
Acinetobacter,6.399486675842108e-05,469
Cellulosimicrobium,6.356823431336495e-05,157920
Eikenella,6.356823431336495e-05,538
Glutamicibacter,6.31416018683088e-05,1742989
Jeotgalibaca,6.31416018683088e-05,1470540
Mannheimia,6.271496942325266e-05,75984
Paraburkholderia,6.228833697819652e-05,1822464
Lactococcus,5.9301909862803535e-05,1357
Clostridioides,5.9301909862803535e-05,1870884
Hymenobacter,5.88752774177474e-05,89966
Rhizobium,5.802201252763512e-05,379
Acidipropionibacterium,5.802201252763512e-05,1912215
Aeromicrobium,5.67421151924667e-05,2040
Curtobacterium,5.6315482747410553e-05,2034
Bradyrhizobium,5.6315482747410553e-05,374
Ruania,5.5462217857298274e-05,626119
Aerococcus,5.418232052212985e-05,1375
Leifsonia,5.418232052212985e-05,110932
Parabacteroides,5.375568807707371e-05,375288
Actinoplanes,5.204915829684915e-05,1865
Alloprevotella,4.906273118145617e-05,1283313
Agromyces,4.820946629134388e-05,33877
Olsenella,4.820946629134388e-05,133925
Anaerocolumna,4.73562014012316e-05,1843210
Saccharopolyspora,4.73562014012316e-05,1835
Shewanella,4.607630406606318e-05,22
Xylanimonas,4.564967162100704e-05,186188
Dermacoccus,4.52230391759509e-05,57495
Listeria,4.52230391759509e-05,1637
Filifactor,4.479640673089476e-05,44259
Anaerobutyricum,4.436977428583862e-05,2569097
Cupriavidus,4.436977428583862e-05,106589
Lachnospira,4.3943141840782476e-05,28050
Halomonas,4.3089876950670196e-05,2745
Pseudonocardia,4.266324450561405e-05,1847
Sphingomonas,4.266324450561405e-05,13687
Leuconostoc,4.223661206055792e-05,1243
Micrococcus,4.223661206055792e-05,1269
Salinibacterium,4.1809979615501774e-05,235888
Propionimicrobium,4.1809979615501774e-05,203133
Saccharomonospora,4.053008228033335e-05,1851
Janibacter,4.053008228033335e-05,53457
Pseudobutyrivibrio,3.9250184945164935e-05,46205
Serinicoccus,3.839692005505265e-05,265976
Polaribacter,3.797028760999651e-05,52959
Microlunatus,3.797028760999651e-05,29404
Synechococcus,3.797028760999651e-05,1129
Enterobacter,3.754365516494037e-05,547
Ruminococcus,3.7117022719884226e-05,1263
Pseudoleptotrichia,3.7117022719884226e-05,2755140
Brevilactibacter,3.7117022719884226e-05,2717325
Mageeibacillus,3.669039027482809e-05,1637257
Amycolatopsis,3.669039027482809e-05,1813
Erysipelothrix,3.541049293965967e-05,1647
Pasteurella,3.541049293965967e-05,745
Isoptericola,3.541049293965967e-05,254250
Actinomadura,3.455722804954739e-05,1988
Mycoplasma,3.4130595604491244e-05,2093
Mesorhizobium,3.3277330714378964e-05,68287
Aminipila,3.3277330714378964e-05,2060094
Suicoccus,3.285069826932282e-05,2689587
Nakamurella,3.285069826932282e-05,53460
Sphingobacterium,3.2424065824266685e-05,28453
Lysinibacillus,3.2424065824266685e-05,400634
Nocardiopsis,3.199743337921054e-05,2013
Lysobacter,3.15708009341544e-05,68
Weissella,3.114416848909826e-05,46255
Hungatella,3.071753604404212e-05,1649459
