Genus,RA,TAX_ID
unclassified,0.31326308917017,12908
Prevotella,0.13437219596311717,838
Streptococcus,0.10593371203952481,1301
Schaalia,0.10381141818618508,2529408
Haemophilus,0.09287054726342914,724
Veillonella,0.07602750905537416,29465
Rothia,0.04061154538004663,32207
Neisseria,0.029523521984494865,482
Campylobacter,0.02211684752043855,194
Fusobacterium,0.011472818654874171,848
Leptotrichia,0.007761447236112908,32067
Actinomyces,0.005625622120906899,1654
Selenomonas,0.005364722478047642,970
Candidatus Nanosynbacter,0.0023485196376666355,2093823
Lachnoanaerobaculum,0.00234682822993335,1164882
Mogibacterium,0.0023066572962678242,86331
Gemella,0.0020550603959416363,1378
Lancefieldella,0.001955690191611125,2767353
Pauljensenia,0.0014787132108246713,2740557
Streptomyces,0.0011087177691685125,1883
Porphyromonas,0.0010342958289039593,836
Lautropia,0.0010258387902375328,47670
Corynebacterium,0.0010101932687046438,1716
Aggregatibacter,0.0007907331153108765,416916
Capnocytophaga,0.0006634546833811579,1016
Treponema,0.000503193800652376,157
Tannerella,0.00047528557305316854,195950
Bacteroides,0.000453720124453781,816
Microbacterium,0.0004359603432542854,33882
Clostridium,0.0003200989135242425,1485
Bifidobacterium,0.00031671609805767194,1678
Pseudomonas,0.00030360768812471087,286
Arthrobacter,0.00023764278652658427,1663
Mycobacterium,0.00023510567492665633,1763
Enterococcus,0.00021988300532708866,1350
Brevibacterium,0.00021861444952712468,1696
Arachnia,0.00021776874566048203,2801844
Mycolicibacterium,0.00021607733792719673,1866885
Nocardioides,0.00020762029926077024,1839
Cellulomonas,0.00019535759319445184,1707
Blautia,0.00019324333352784521,572511
Bacillus,0.00018520914679474005,1386
Rhodococcus,0.00017928921972824153,1827
Trueperella,0.0001682950694618871,1069494
Enterocloster,0.00016787221752856575,2719313
Paenibacillus,0.00016110658659542458,44249
Staphylococcus,0.0001386954341293944,1279
Cutibacterium,0.00013446691479618113,1912216
Brachybacterium,0.00013404406286285982,43668
Butyrivibrio,0.00013277550706289584,830
Parvimonas,0.00012516417226311202,543311
Bulleidia,0.0001200899490632561,118747
Micromonospora,0.00011712998553000684,1873
Lacrimispora,0.00010994150266354433,2719231
Kocuria,0.00010825009493025904,57493
Faecalibacterium,0.00010740439106361638,216851
Lachnoclostridium,0.0001061358352636524,1506553
Lactobacillus,0.00010402157559704579,1578
Gordonia,0.00010190731593043917,2053
Kingella,0.00010148446399711785,32257
Georgenia,9.514168499729798e-05,154116
Phocaeicola,9.514168499729798e-05,909656
Vagococcus,9.302742533069135e-05,2737
Chryseobacterium,9.260457339737003e-05,59732
Arcanobacterium,8.879890599747812e-05,28263
Flaviflexus,8.837605406415679e-05,1522056
Burkholderia,8.710749826419281e-05,32008
Pseudarthrobacter,8.668464633087149e-05,1742993
Cardiobacterium,8.668464633087149e-05,2717
Winkia,8.583894246422884e-05,2692118
Leucobacter,8.16104231310156e-05,55968
Alistipes,8.034186733105162e-05,239759
Rathayibacter,8.034186733105162e-05,33886
Eubacterium,7.780475573112368e-05,1730
Tessaracoccus,7.695905186448103e-05,72763
Roseburia,7.569049606451706e-05,841
Megasphaera,7.48447921978744e-05,906
Coprococcus,7.442194026455308e-05,33042
Nocardia,7.399908833123175e-05,1817
Mediterraneibacter,7.357623639791043e-05,2316020
Vibrio,7.188482866462514e-05,662
Mannheimia,7.019342093133984e-05,75984
Glutamicibacter,7.019342093133984e-05,1742989
Xanthomonas,6.850201319805455e-05,338
Lactococcus,6.807916126473321e-05,1357
Propionibacterium,6.765630933141189e-05,1743
Anaerococcus,6.681060546476924e-05,165779
Flavobacterium,6.681060546476924e-05,237
Actinobacillus,6.638775353144792e-05,713
Clostridioides,6.638775353144792e-05,1870884
Acinetobacter,6.59649015981266e-05,469
Dermabacter,6.554204966480527e-05,36739
Hymenobacter,6.511919773148395e-05,89966
Jeotgalibaca,6.131353033159202e-05,1470540
Eikenella,6.089067839827071e-05,538
Anaerostipes,6.0467826464949383e-05,207244
Rhizobium,6.0467826464949383e-05,379
Agromyces,6.004497453162805e-05,33877
Ruania,5.962212259830673e-05,626119
Parabacteroides,5.962212259830673e-05,375288
Janibacter,5.7930714865021436e-05,53457
Cellulosimicrobium,5.581645519841481e-05,157920
Oscillibacter,5.539360326509349e-05,459786
Lachnospira,5.4970751331772165e-05,28050
Aeromicrobium,5.4970751331772165e-05,2040
Carnobacterium,5.3279343598486864e-05,2747
Acidipropionibacterium,5.3279343598486864e-05,1912215
Curtobacterium,5.3279343598486864e-05,2034
Leifsonia,5.158793586520157e-05,110932
Actinoplanes,5.158793586520157e-05,1865
Mycoplasma,5.0742231998558924e-05,2093
Bradyrhizobium,5.0742231998558924e-05,374
Paraburkholderia,5.031938006523759e-05,1822464
Dermacoccus,4.989652813191627e-05,57495
Anaerocolumna,4.8205120398630976e-05,1843210
Listeria,4.8205120398630976e-05,1637
Saccharopolyspora,4.6936564598667e-05,1835
Propionimicrobium,4.566800879870303e-05,203133
Pseudonocardia,4.566800879870303e-05,1847
Amycolatopsis,4.566800879870303e-05,1813
Pseudobutyrivibrio,4.5245156865381705e-05,46205
Mageeibacillus,4.482230493206038e-05,1637257
Serinicoccus,4.482230493206038e-05,265976
Olsenella,4.397660106541773e-05,133925
Micrococcus,4.3553749132096404e-05,1269
Anaerobutyricum,4.313089719877508e-05,2569097
Ruminococcus,4.270804526545376e-05,1263
Synechococcus,4.270804526545376e-05,1129
Sphingomonas,4.2285193332132434e-05,13687
Filifactor,4.186234139881111e-05,44259
Aminipila,4.143948946548979e-05,2060094
Cupriavidus,4.143948946548979e-05,106589
Xylanimonas,4.143948946548979e-05,186188
Aerococcus,4.1016637532168464e-05,1375
Halomonas,4.017093366552581e-05,2745
Isoptericola,3.9748081732204486e-05,254250
Salinibacterium,3.9748081732204486e-05,235888
Saccharomonospora,3.9748081732204486e-05,1851
Clavibacter,3.9748081732204486e-05,1573
Variovorax,3.9748081732204486e-05,34072
Alloprevotella,3.9748081732204486e-05,1283313
Aeromonas,3.763382206559787e-05,642
Lysinibacillus,3.721097013227654e-05,400634
Shewanella,3.721097013227654e-05,22
Brevilactibacter,3.636526626563389e-05,2717325
Enterobacter,3.594241433231257e-05,547
Pseudoleptotrichia,3.594241433231257e-05,2755140
Sanguibacter,3.5519562398991245e-05,60919
Lysobacter,3.5519562398991245e-05,68
Leuconostoc,3.5519562398991245e-05,1243
Weissella,3.509671046566992e-05,46255
Hungatella,3.340530273238462e-05,1649459
Mesorhizobium,3.340530273238462e-05,68287
Deinococcus,3.340530273238462e-05,1298
Polaribacter,3.29824507990633e-05,52959
Methylobacterium,3.2559598865741974e-05,407
Ornithinimicrobium,3.2559598865741974e-05,125287
Nakamurella,3.213674693242065e-05,53460
Abiotrophia,3.171389499909933e-05,46123
Pasteurella,3.1291043065778004e-05,745
Boudabousia,3.1291043065778004e-05,2767318
Sinomonas,3.1291043065778004e-05,596707
Cryobacterium,3.1291043065778004e-05,69578
Ligilactobacillus,3.1291043065778004e-05,2767887
Actinomadura,3.0868191132456674e-05,1988
Microlunatus,3.0868191132456674e-05,29404
Pseudoalteromonas,3.0868191132456674e-05,53246
Suicoccus,3.0445339199135353e-05,2689587
Sphingobacterium,3.0022487265814027e-05,28453
Mycobacteroides,2.917678339917138e-05,670516
Homo,2.917678339917138e-05,9605
Erysipelothrix,2.8753931465850056e-05,1647
Streptacidiphilus,2.833107953252873e-05,228398
Finegoldia,2.833107953252873e-05,150022
Dialister,2.833107953252873e-05,39948
Paenarthrobacter,2.833107953252873e-05,1742992
Companilactobacillus,2.7908227599207406e-05,2767879
Faecalicatena,2.7908227599207406e-05,2005359
Virgibacillus,2.6639671799243432e-05,84406
Paraprevotella,2.621681986592211e-05,577309
Polynucleobacter,2.621681986592211e-05,44013
Latilactobacillus,2.5793967932600785e-05,2767885
Bordetella,2.5371115999279462e-05,517
Xylanimicrobium,2.5371115999279462e-05,289244
Glaesserella,2.4948264065958135e-05,2094023
Desulfovibrio,2.4948264065958135e-05,872
Klebsiella,2.4948264065958135e-05,570
Limosilactobacillus,2.4948264065958135e-05,2742598
Nocardiopsis,2.4948264065958135e-05,2013
Mucilaginibacter,2.452541213263681e-05,423349
Muribaculum,2.452541213263681e-05,1918540
Erysipelatoclostridium,2.452541213263681e-05,1505663
Serratia,2.4102560199315488e-05,613
Sporosarcina,2.4102560199315488e-05,1569
Auritidibacter,2.3679708265994165e-05,1160973
Intrasporangium,2.3679708265994165e-05,53357
Spirosoma,2.3256856332672838e-05,107
Saccharothrix,2.3256856332672838e-05,2071
Duncaniella,2.3256856332672838e-05,2518495
Massilia,2.2834004399351514e-05,149698
Oerskovia,2.241115246603019e-05,162491
Alteromonas,2.241115246603019e-05,226
Sphingobium,2.1988300532708864e-05,165695
Stenotrophomonas,2.156544859938754e-05,40323
Sorangium,2.156544859938754e-05,39643
Dietzia,2.156544859938754e-05,37914
Gardnerella,2.156544859938754e-05,2701
Pedobacter,2.1142596666066217e-05,84567
Mobiluncus,2.1142596666066217e-05,2050
Azoarcus,2.1142596666066217e-05,12960
Mammaliicoccus,2.0719744732744894e-05,2803850
Brevibacillus,2.0719744732744894e-05,55080
Collinsella,2.0719744732744894e-05,102106
Herbinix,2.0719744732744894e-05,1663717
Pseudactinotalea,2.0719744732744894e-05,1926259
Chitinophaga,2.0296892799423567e-05,79328
Streptosporangium,2.0296892799423567e-05,2000
Candidatus Saccharimonas,2.0296892799423567e-05,1331051
Achromobacter,2.0296892799423567e-05,222
Agrococcus,2.0296892799423567e-05,46352
Mycetocola,2.0296892799423567e-05,76634
Phycicoccus,2.0296892799423567e-05,367298
Actinobaculum,1.9874040866102243e-05,76833
Aurantimicrobium,1.9874040866102243e-05,1705353
Hydrogenophaga,1.945118893278092e-05,47420
Miniimonas,1.945118893278092e-05,947525
Nostoc,1.945118893278092e-05,1177
Ezakiella,1.945118893278092e-05,1582879
Simonsiella,1.9028336999459596e-05,71
Rhodoluna,1.9028336999459596e-05,529883
Kitasatospora,1.9028336999459596e-05,2063
Beutenbergia,1.860548506613827e-05,84756
Cytobacillus,1.8182633132816946e-05,2675230
Nonomuraea,1.8182633132816946e-05,83681
Sneathia,1.8182633132816946e-05,168808
Agrobacterium,1.7759781199495623e-05,357
Mobilicoccus,1.7759781199495623e-05,984996
Luteimicrobium,1.7759781199495623e-05,754249
Geobacter,1.7759781199495623e-05,28231
Frankia,1.7759781199495623e-05,1854
Elizabethkingia,1.7759781199495623e-05,308865
Azospirillum,1.73369292661743e-05,191
Acidovorax,1.73369292661743e-05,12916
Helicobacter,1.73369292661743e-05,209
Protaetiibacter,1.6914077332852972e-05,2680004
Pantoea,1.6914077332852972e-05,53335
Rhodopseudomonas,1.6914077332852972e-05,1073
Citrobacter,1.649122539953165e-05,544
Phytohabitans,1.649122539953165e-05,907364
Actinocatenispora,1.649122539953165e-05,390988
Romboutsia,1.649122539953165e-05,1501226
Novosphingobium,1.649122539953165e-05,165696
Peptoniphilus,1.649122539953165e-05,162289
Moineauvirus,1.6068373466210325e-05,1623304
Comamonas,1.6068373466210325e-05,283
Plasmodium,1.6068373466210325e-05,5820
Peptacetobacter,1.6068373466210325e-05,2743582
Leishmania,1.6068373466210325e-05,5658
Nonlabens,1.6068373466210325e-05,363408
Arsenicicoccus,1.5645521532889002e-05,267408
Citricoccus,1.5645521532889002e-05,169133
Francisella,1.5645521532889002e-05,262
Fastidiosipila,1.5645521532889002e-05,236752
Bergeyella,1.5645521532889002e-05,59735
Jonesia,1.5645521532889002e-05,43673
Priestia,1.5222669599567677e-05,2800373
Bartonella,1.5222669599567677e-05,773
Tsukamurella,1.4799817666246352e-05,2060
Thermomonospora,1.4799817666246352e-05,2019
Macrococcus,1.4799817666246352e-05,69965
Lentilactobacillus,1.4799817666246352e-05,2767893
Rouxiella,1.4799817666246352e-05,1565532
Caulobacter,1.4799817666246352e-05,75
Kribbella,1.4376965732925028e-05,182639
Geobacillus,1.4376965732925028e-05,129337
Caproiciproducens,1.4376965732925028e-05,1738645
Edwardsiella,1.4376965732925028e-05,635
Yimella,1.4376965732925028e-05,908935
Brevundimonas,1.4376965732925028e-05,41275
Riemerella,1.4376965732925028e-05,34084
Devriesea,1.3954113799603703e-05,472568
Alkalihalobacillus,1.3954113799603703e-05,2675234
Desulfitobacterium,1.3954113799603703e-05,36853
Niallia,1.3954113799603703e-05,2837506
Phascolarctobacterium,1.3954113799603703e-05,33024
Ruthenibacterium,1.3954113799603703e-05,1905344
Barnesiella,1.3954113799603703e-05,397864
Paracoccus,1.3954113799603703e-05,265
Archangium,1.3954113799603703e-05,47
Catellatospora,1.3954113799603703e-05,53365
Psychrobacter,1.3954113799603703e-05,497
Sodaliphilus,1.353126186628238e-05,2815786
Rodentibacter,1.353126186628238e-05,1960084
Eggerthella,1.353126186628238e-05,84111
Plantactinospora,1.353126186628238e-05,673534
Pontibacter,1.353126186628238e-05,323449
Janthinobacterium,1.353126186628238e-05,29580
Humibacter,1.353126186628238e-05,427753
Legionella,1.3108409932961054e-05,445
Sinorhizobium,1.3108409932961054e-05,28105
Babesia,1.3108409932961054e-05,5864
Stackebrandtia,1.3108409932961054e-05,283810
Microterricola,1.3108409932961054e-05,518733
Amedibacterium,1.3108409932961054e-05,2749267
Actinoalloteichus,1.3108409932961054e-05,65496
Dolosigranulum,1.3108409932961054e-05,29393
Caldicellulosiruptor,1.3108409932961054e-05,44000
Alicyclobacillus,1.3108409932961054e-05,29330
Pelosinus,1.2685557999639731e-05,365348
Butyricimonas,1.2685557999639731e-05,574697
Kytococcus,1.2685557999639731e-05,57499
Tetragenococcus,1.2685557999639731e-05,51668
Exiguobacterium,1.2685557999639731e-05,33986
Yersinia,1.2685557999639731e-05,629
Fusarium,1.2685557999639731e-05,5506
Pandoraea,1.2685557999639731e-05,93217
Pimelobacter,1.2685557999639731e-05,2044
Providencia,1.2685557999639731e-05,586
Agreia,1.2262706066318406e-05,110934
Turicibacter,1.2262706066318406e-05,191303
Lacticaseibacillus,1.2262706066318406e-05,2759736
Pediococcus,1.2262706066318406e-05,1253
Mycoplasmopsis,1.2262706066318406e-05,2767358
Peribacillus,1.2262706066318406e-05,2675229
Planococcus,1.2262706066318406e-05,1372
Anoxybacillus,1.1839854132997082e-05,150247
Adlercreutzia,1.1839854132997082e-05,447020
Massilistercora,1.1839854132997082e-05,2717089
Kineococcus,1.1839854132997082e-05,33981
Sphingosinithalassobacter,1.1417002199675757e-05,2676233
Anaerotignum,1.1417002199675757e-05,2039240
Megamonas,1.1417002199675757e-05,158846
Bosea,1.1417002199675757e-05,85413
