Genus,RA,TAX_ID
Bifidobacterium,0.41879826065199777,1678
Parabacteroides,0.12012992932091374,375288
Prevotella,0.11152497216653434,838
Bacteroides,0.10260380421082145,816
Escherichia,0.03209696795961051,561
Clostridium,0.022354154840194103,1485
Roseburia,0.0114879446989428,841
Alistipes,0.011103839729529752,239759
Collinsella,0.00927886963753944,102106
Anaerostipes,0.007284164125350236,207244
Anaerobutyricum,0.006876799116872895,2569097
unclassified,0.0029741417517072555,12908
Akkermansia,0.001318278430211396,239934
Citrobacter,0.0010592747519819754,544
Shigella,0.0010448158087798475,620
Faecalibacterium,0.0010140119732622707,216851
Enterobacter,0.0007468358488751256,547
Lactobacillus,0.0006079042641938102,1578
Klebsiella,0.000574585829858472,570
Eggerthella,0.0005594982369519039,84111
Salmonella,0.00046520078128585267,590
Blautia,0.0003168394510379321,572511
Kosakonia,0.00018545166280990074,1330547
Leclercia,0.00013390238704579272,83654
Raoultella,9.618340477937225e-05,160674
Cronobacter,9.366880596161087e-05,413496
Lelliottia,9.241150655273019e-05,1330545
Cedecea,9.11542071438495e-05,158483
Kluyvera,7.606661423728132e-05,579
Mediterraneibacter,6.286497044403415e-05,2316020
Eubacterium,6.286497044403415e-05,1730
Pluralibacter,6.035037162627278e-05,1330546
Limosilactobacillus,5.4692524286309704e-05,2742598
Yokenella,4.211953019750288e-05,158876
Pseudocitrobacter,3.7718982266420485e-05,1504576
Coprococcus,3.394708403977844e-05,33042
Buttiauxella,3.3318434335338097e-05,82976
Scandinavium,3.080383551757673e-05,2726810
Gordonibacter,3.017518581313639e-05,644652
Atlantibacter,2.8917886404255708e-05,1903434
Dorea,2.8289236699815367e-05,189330
Jejubacter,2.640328758649434e-05,2815296
Lachnoclostridium,2.4517338473173316e-05,1506553
Aeromonas,2.2002739655411952e-05,642
Shimwellia,2.2002739655411952e-05,1335483
Pseudescherichia,2.074544024653127e-05,2055880
Faecalicatena,2.0116790542090928e-05,2005359
Phocaeicola,2.0116790542090928e-05,909656
Berryella,1.9488140837650584e-05,2815775
Enterococcus,1.82308414287699e-05,1350
Phytobacter,1.82308414287699e-05,447792
Plesiomonas,1.5716242611008536e-05,702
Enterocloster,1.5087592906568195e-05,2719313
Pseudomonas,1.5087592906568195e-05,286
Homo,1.4458943202127854e-05,9605
Vibrio,1.4458943202127854e-05,662
Clostridioides,1.1315694679926146e-05,1870884
Sellimonas,1.0058395271045464e-05,1769710
Lactiplantibacillus,9.429745566605121e-06,2767842
Serratia,9.429745566605121e-06,613
Wansuia,9.429745566605121e-06,2944198
Paenibacillus,8.80109586216478e-06,44249
Novisyntrophococcus,7.543796453284098e-06,2888809
Simiaoa,7.543796453284098e-06,2944193
Massilistercora,7.543796453284098e-06,2717089
Morganella,6.9151467488437565e-06,581
Butyrivibrio,6.9151467488437565e-06,830
Streptococcus,6.9151467488437565e-06,1301
Symbiopectobacterium,6.9151467488437565e-06,801
Pantoea,6.9151467488437565e-06,53335
Cutibacterium,6.9151467488437565e-06,1912216
Streptomyces,6.286497044403414e-06,1883
Paraprevotella,5.657847339963073e-06,577309
Lacrimispora,5.657847339963073e-06,2719231
Qiania,5.657847339963073e-06,2944195
Bacillus,5.657847339963073e-06,1386
Pectobacterium,5.029197635522732e-06,122277
Yersinia,4.40054793108239e-06,629
Erysipelatoclostridium,4.40054793108239e-06,1505663
Megasphaera,3.771898226642049e-06,906
Parolsenella,3.771898226642049e-06,2082587
Proteus,3.771898226642049e-06,583
Erwinia,3.771898226642049e-06,551
Xenorhabdus,3.771898226642049e-06,626
Shewanella,3.143248522201707e-06,22
Buchnera,3.143248522201707e-06,32199
Rahnella,3.143248522201707e-06,34037
Burkholderia,3.143248522201707e-06,32008
