Species,RA,TAX_ID
Bacteroides,0.452476208198203,816
Ruminococcus,0.1856254919479388,1263
Alistipes,0.06223781687282554,239759
Prevotella,0.04520328877327797,838
Oscillibacter,0.025729120335490664,459786
Phascolarctobacterium,0.01546159142807867,33024
Parabacteroides,0.015452028024985444,375288
Dialister,0.014991525852309935,39948
Clostridium,0.013761574959574361,1485
Roseburia,0.01197856760321019,841
Blautia,0.010485542079621976,572511
Ruminiclostridium,0.008565243156817766,1508657
Eubacterium,0.008253865235765441,1730
Odoribacter,0.008088207643201426,283168
Lachnoclostridium,0.008043794550870172,1506553
Akkermansia,0.007592531598132187,239934
Faecalibacterium,0.007295741919086478,216851
Dorea,0.006532290587406911,189330
Barnesiella,0.004803746001200774,397864
Coprococcus,0.004164294726577443,33042
Mediterranea,0.003920346901911254,1926659
Collinsella,0.003447039494585493,102106
Fusicatenibacter,0.0031474942587163125,1407607
Tyzzerella,0.0030030706628508146,1506577
Intestinimonas,0.002998856281826681,1392389
Angelakisella,0.002662192074629556,1935176
Porphyromonas,0.0025218207682103405,836
Anaerotruncus,0.0025049632441138062,244127
Holdemania,0.0024932926505085136,61170
Culturomica,0.0024584429612704867,1926651
Bifidobacterium,0.00216440883904825,1678
Erysipelatoclostridium,0.002057590489244251,1505663
Rikenella,0.0020441368882825944,28138
Riemerella,0.0019198126480706563,34084
Emergencia,0.0018979302850607325,1926556
Ruthenibacterium,0.0018489786285496434,1905344
Sanguibacteroides,0.0017924086678795439,1635148
Prevotellamassilia,0.001717036084178695,1926672
Pseudoflavonifractor,0.0016196190458900707,1017280
Clostridioides,0.0014918908825432558,1870884
Fournierella,0.0014701706111111832,1940255
Butyricicoccus,0.0014221915040672018,580596
Paraprevotella,0.0014061444378599243,577309
Massilioclostridium,0.001402578423147196,1935927
Subdoligranulum,0.0013931771116318212,292632
Faecalitalea,0.0012831169302707968,1573534
Hungatella,0.0011889417235391984,1649459
Traorella,0.00103689982351469,1929045
Merdibacter,0.000906902378077957,1935200
Butyrivibrio,0.000836068358556944,830
Anaerostipes,0.000803974226142389,207244
Parasutterella,0.0007978147461840401,577310
Coprobacillus,0.0007931140904263527,100883
Bittarella,0.0007798225810425471,1929297
Flavonifractor,0.0007334643897770787,946234
Solobacterium,0.0007080160120544265,123375
Lactonifactor,0.0006916447626914464,420345
Neglecta,0.0006905101216464873,1924105
Criibacterium,0.0006885650227122719,1937664
Phocea,0.0006794878943525998,1926663
Acetivibrio,0.0006551741576749066,35829
Streptococcus,0.0006491767692944089,1301
Lachnoanaerobaculum,0.0005917963507350529,1164882
Bariatricus,0.0005532185552064463,1924081
Coprobacter,0.0005460865257809896,1348911
Veillonella,0.0004924342135122133,29465
Intestinibacter,0.0004272733992159955,1505657
Holdemanella,0.0004120367908979744,1573535
Fibrobacter,0.0004023112962268971,832
Lactobacillus,0.00039598972469069685,1578
Enterococcus,0.00038869560368738886,1350
Acidaminococcus,0.00038075311637267577,904
Gabonia,0.00034444460293398725,1923867
Butyricimonas,0.0003429857787333256,574697
Pontibacillus,0.0003269387125260481,289201
Megasphaera,0.00032142759887910435,906
Hespellia,0.00030165242638124717,241189
Gabonibacter,0.00028657790964107735,1911312
Eggerthella,0.00024605501517825537,84111
Stomatobaculum,0.0002449203741332963,1213720
Murdochiella,0.00023957135206420383,1161127
Faecalicoccus,0.00023908507733064996,1573536
Heliobacterium,0.00023697788681858323,2697
Gardnerella,0.00023000794897097782,2701
Bacillus,0.00022546938479114177,1386
Mobiluncus,0.00021039486805097196,2050
Staphylococcus,0.00019110597028666867,1279
Eisenbergiella,0.0001894850545081558,1432051
Adlercreutzia,0.00018219093350484785,447020
Sellimonas,0.00017133079778881152,1769710
Allisonella,0.00017019615674385252,209879
Bilophila,0.00016581968414186774,35832
Oribacterium,0.00016419876836335485,265975
Actinomyces,0.00016209157785128812,1654
Alloprevotella,0.00015479745684798016,1283313
Treponema,0.0001458824200661593,157
Acinetobacter,0.0001392366653742565,469
Gordonibacter,0.00012821443808036889,644652
Marvinbryantia,0.0001280523465025176,248744
Sharpea,0.0001270797970354099,519427
Enorma,0.00012318959916697897,1472762
Turicibacter,0.00011881312656499418,191303
Johnsonella,0.0001186510349871429,43994
Catabacter,0.00011540920343011713,270497
Tidjanibacter,0.00010989808978317334,1929083
Catonella,0.00010860135716036304,43996
Haemophilus,0.00010649416664829629,724
Cellulomonas,0.00010568370875903985,1707
Corynebacterium,9.433729830944968e-05,1716
Varibaculum,9.287847410878809e-05,184869
Acetitomaculum,8.752945203969557e-05,31980
Campylobacter,8.104578892564406e-05,194
Allobaculum,7.893859841357731e-05,174708
Selenomonas,6.888892058679745e-05,970
Succinispira,6.353989851770494e-05,78119
Urmitella,6.127061642778691e-05,1965226
Sphaerochaeta,5.964970064927402e-05,399320
Sporobacter,5.59215943586944e-05,44748
Oxalobacter,5.332812911307379e-05,846
Candidatus Stoquefichus,5.31660375352225e-05,1470349
Pseudobutyrivibrio,5.138303017885833e-05,46205
Neisseria,4.927583966679159e-05,482
Sporomusa,4.4251000753401655e-05,2375
Candidatus Soleaferrea,4.376472601984779e-05,1470353
Acetanaerobacterium,4.376472601984779e-05,258514
Anaeromassilibacillus,4.279217655274006e-05,1924093
Negativicoccus,4.2467993397037487e-05,909928
Beduini,4.100916919637589e-05,1922299
Anaerosporobacter,4.019871130711945e-05,653683
Lachnobacterium,3.987452815141687e-05,140625
Peptoniphilus,3.857779552860657e-05,162289
