Species,RA,TAX_ID
Halomonas,0.8988891838739977,2745
Marinobacter,0.037079301135388064,2742
Psychrobacter,0.01092447050573754,497
Muricauda,0.0068161519737629985,111500
Jannaschia,0.0026539353338133256,188905
Thalassobius,0.0023152379207205076,335927
Labrenzia,0.0017346158452213134,478070
Mycobacterium,0.0016567590146407201,1763
Helicobacter,0.0016301887119138554,209
Thauera,0.001625326267157432,33057
Mesorhizobium,0.001564552922011869,68287
Micromonospora,0.0015316412410344166,1873
Leucobacter,0.0015283370871791615,55968
Thioclava,0.0013844260367323793,285107
Tropicibacter,0.0013130115847385607,599653
Arenibacter,0.0009463515071414452,178469
Acinetobacter,0.0008988452775849954,469
Fusibacter,0.0008438361659118094,76008
Methanolacinia,0.000841751230400524,230355
Nereida,0.0008373072156083034,282198
Phaeobacter,0.0008305618360129684,302485
Aureispira,0.0008294796895538238,365032
Thalassobacter,0.0008257715343538215,266808
Dysgonomonas,0.000825115032168607,156973
Necropsobacter,0.0008250356747616032,908284
Bifidobacterium,0.0008157436438324144,1678
Sporanaerobacter,0.0008139977808783278,165812
Chondromyces,0.0008124755615257977,50
Flavobacterium,0.0008077141171055612,237
Cystobacter,0.0008034216028176208,42
Microbacterium,0.0007984365147958278,33882
Pseudoalteromonas,0.0007959187207008847,53246
Shimia,0.0007954137190199505,573139
Nautella,0.0007923476373857073,481445
Pseudomonas,0.0007845994687382317,286
Paenibacillus,0.0007761587263569034,44249
Saccharopolyspora,0.0007749827938712996,1835
Acetomicrobium,0.0007743767918541786,49894
Anaerosalibacter,0.0007684105577094278,1347386
Brachybacterium,0.0007648466887039781,43668
Leisingera,0.0006562568986836771,191028
Moraxella,0.0006373698358167392,475
Cohaesibacter,0.0004935742143255991,655352
Verrucosispora,0.0003231722185589561,84593
Maribacter,0.0003217509995426128,252356
Chromohalobacter,0.0003121703962243189,42054
Chlamydia,0.0002850229487192436,810
Xiangella,0.00023981808396590805,1398560
Salinispora,0.000215657360688072,168694
Croceitalea,0.00019028463337599394,574891
Spongiibacterium,0.0001865404066273535,1247519
Paracoccus,0.0001742400085417427,265
Flagellimonas,0.00017299193295886256,444459
Actinoplanes,0.00015569201823200355,1865
Polaribacter,0.00010284719947710683,52959
Rhodobacter,9.815068384441908e-05,1060
Pseudozobellia,8.135577079849423e-05,633413
Defluviimonas,7.103930788798196e-05,1097466
Cellulophaga,6.907701564206635e-05,104264
Salinicola,6.629950639692843e-05,404432
Marinimicrobium,6.277892324984454e-05,359337
Mesoflavibacter,5.091138374789162e-05,444051
Jejuia,4.987252314711276e-05,762551
Halotalea,4.956230782882463e-05,376488
Tropicimonas,4.808337433466029e-05,599652
Sulfitobacter,4.5919081416371e-05,60136
Aidingimonas,4.425257586928825e-05,1395977
Salinivibrio,3.879855771519925e-05,51366
Pseudovibrio,3.863262859146374e-05,258255
Alcanivorax,3.809155536189142e-05,59753
Pseudorhodobacter,3.688676563737705e-05,238783
Oceanicola,3.4924473391461434e-05,252301
Zobellia,3.298382407472871e-05,112040
Couchioplanes,3.050931583815129e-05,56433
Arsukibacterium,2.952816971519348e-05,336830
Rhizobium,2.5964300709743792e-05,379
Rhodovulum,2.581280020546354e-05,34008
Streptomyces,2.292707631441116e-05,1883
Carnimonas,2.156357177588891e-05,64322
Bartonella,2.094314113931265e-05,773
Gemmobacter,2.0524711175110056e-05,204456
Devosia,1.9543565052152243e-05,46913
Robiginitalea,1.92766355922299e-05,252306
Cobetia,1.867784788483653e-05,204286
Ahrensia,1.859849047783259e-05,152180
Marinomonas,1.7884273814797127e-05,28253
Celeribacter,1.76678445229682e-05,875170
Roseicitreum,1.714119991285114e-05,1209946
Hahella,1.7040199576664307e-05,158481
Kocuria,1.639091170117752e-05,57493
Pseudooceanicola,1.58498384716052e-05,1679449
Ensifer,1.5748838135418364e-05,106591
Puniceibacterium,1.5460265746313126e-05,1608404
Roseovarius,1.5099550259931579e-05,74030
Nesiotobacter,1.5092335950203949e-05,500577
Stappia,1.4659477366546091e-05,152161
Ketogulonicigenium,1.4435833764989533e-05,92944
Dermacoccus,1.4406976526079008e-05,57495
Marivirga,1.4147261375884293e-05,869806
Enhydrobacter,1.4140047066156663e-05,212791
Kushneria,1.395968932296589e-05,504090
Phyllobacterium,1.3930832084055365e-05,28100
Actibacterium,1.3750474340864592e-05,1433986
Sinorhizobium,1.3692759863043544e-05,28105
Paenirhodobacter,1.3685545553315914e-05,1470577
Ruegeria,1.3642259694950127e-05,97050
Nitrincola,1.244468428016339e-05,267849
Oleibacter,1.206232586459895e-05,759360
Dactylosporangium,1.1831467953314759e-05,35753
Falsirhodobacter,1.1788182094948974e-05,1434002
Sediminicola,1.1716038997672664e-05,389486
Pannonibacter,1.153568125448189e-05,227873
Terasakiispira,1.152846694475426e-05,1861843
Catenuloplanes,1.1521252635026628e-05,33874
Gillisia,1.1355323511291116e-05,244698
Neptunomonas,1.1312037652925331e-05,75687
Aliihoeflea,1.0944107856816152e-05,610116
Granulicoccus,1.046796341479251e-05,448176
Agrobacterium,1.0381391698060939e-05,357
Glaciecola,1.0107247928410962e-05,89404
Woodsholea,9.919675875492557e-06,240236
Oleispira,9.703246583663629e-06,188907
Polymorphum,9.688817964208367e-06,991903
Pricia,9.587817628021533e-06,1434034
Eudoraea,9.551746079383378e-06,446680
