Species,RA,TAX_ID
Halomonas,0.8988891838739977,2745
Marinobacter,0.037079301135388064,2742
Psychrobacter,0.01092447050573754,497
Muricauda,0.0068161519737629985,111500
Jannaschia,0.0026539353338133256,188905
Thalassobius,0.0023152379207205076,335927
Labrenzia,0.0017346158452213134,478070
Mycobacterium,0.0016567590146407201,1763
Helicobacter,0.0016301887119138554,209
Thauera,0.001625326267157432,33057
Mesorhizobium,0.001564552922011869,68287
Micromonospora,0.0015316412410344166,1873
Leucobacter,0.0015283370871791615,55968
Thioclava,0.0013844260367323793,285107
Tropicibacter,0.0013130115847385607,599653
Arenibacter,0.0009463515071414452,178469
Acinetobacter,0.0008988452775849954,469
Fusibacter,0.0008438361659118094,76008
Methanolacinia,0.000841751230400524,230355
Nereida,0.0008373072156083034,282198
Phaeobacter,0.0008305618360129684,302485
Aureispira,0.0008294796895538238,365032
Thalassobacter,0.0008257715343538215,266808
Dysgonomonas,0.000825115032168607,156973
Necropsobacter,0.0008250356747616032,908284
Bifidobacterium,0.0008157436438324144,1678
Sporanaerobacter,0.0008139977808783278,165812
Chondromyces,0.0008124755615257977,50
Flavobacterium,0.0008077141171055612,237
Cystobacter,0.0008034216028176208,42
Microbacterium,0.0007984365147958278,33882
Pseudoalteromonas,0.0007959187207008847,53246
Shimia,0.0007954137190199505,573139
Nautella,0.0007923476373857073,481445
Pseudomonas,0.0007845994687382317,286
Paenibacillus,0.0007761587263569034,44249
Saccharopolyspora,0.0007749827938712996,1835
Acetomicrobium,0.0007743767918541786,49894
Anaerosalibacter,0.0007684105577094278,1347386
Brachybacterium,0.0007648466887039781,43668
Leisingera,0.0006562568986836771,191028
Moraxella,0.0006373698358167392,475
Cohaesibacter,0.0004935742143255991,655352
Verrucosispora,0.0003231722185589561,84593
Maribacter,0.0003217509995426128,252356
Chromohalobacter,0.0003121703962243189,42054
Chlamydia,0.0002850229487192436,810
Xiangella,0.00023981808396590805,1398560
Salinispora,0.000215657360688072,168694
Croceitalea,0.00019028463337599394,574891
Spongiibacterium,0.0001865404066273535,1247519
Paracoccus,0.0001742400085417427,265
Flagellimonas,0.00017299193295886256,444459
Actinoplanes,0.00015569201823200355,1865
Polaribacter,0.00010284719947710683,52959
Rhodobacter,9.815068384441908e-05,1060
Pseudozobellia,8.135577079849423e-05,633413
Defluviimonas,7.103930788798196e-05,1097466
Cellulophaga,6.907701564206635e-05,104264
Salinicola,6.629950639692843e-05,404432
Marinimicrobium,6.277892324984454e-05,359337
Mesoflavibacter,5.091138374789162e-05,444051
