genus,SRR540381,tax_id
RUMINOCOCCUS,0.203349,1263.0
PHOCAEICOLA,0.108587,909656.0
BACTEROIDES,0.10781099999999999,816.0
ALISTIPES,0.07708899999999999,239759.0
CRASSPHAGE,0.075125,1211417.0
CRASSPHAGE,0.075125,1211417.0
CRASSPHAGE,0.045234,1211417.0
CRASSPHAGE,0.045234,1211417.0
OSCILLIBACTER,0.042731000000000005,459786.0
PREVOTELLA,0.040197000000000004,838.0
UNCLASSIFIED,0.025811,12908.0
FAECALIBACTERIUM,0.022318,216851.0
PSEUDOMONAS,0.017566,286.0
PHASCOLARCTOBACTERIUM,0.016247,33024.0
DIALISTER,0.004705,39948.0
VESCIMONAS,0.004407,2892396.0
PARABACTEROIDES,0.0029560000000000003,375288.0
CYCLOSPORA,0.002251,44417.0
CLOSTRIDIUM,0.002042,1485.0
FLAVONIFRACTOR,0.0019649999999999997,946234.0
DYSOSMOBACTER,0.001096,2591381.0
INTESTINIMONAS,0.001083,1392389.0
SUBDOLIGRANULUM,0.000983,292632.0
AGATHOBACULUM,0.000785,2048137.0
ANAEROTRUNCUS,0.000758,244127.0
GEMMIGER,0.000745,204475.0
PSEUDOFLAVONIFRACTOR,0.000701,1017280.0
ANAEROMASSILIBACILLUS,0.000659,1924093.0
CLOSTRIDIOIDES,0.000614,1870884.0
BUTYRICICOCCUS,0.000588,580596.0
COLIDEXTRIBACTER,0.000578,1980681.0
COPROCOCCUS,0.000559,33042.0
BLAUTIA,0.0005,572511.0
DOREA,0.000467,189330.0
PUSILLIMONAS,0.000415,305976.0
FUSICATENIBACTER,0.000396,1407607.0
RUTHENIBACTERIUM,0.000391,1905344.0
ROSEBURIA,0.00033600000000000004,841.0
RHIZOBIUM,0.000278,379.0
FAECALIMONAS,0.00025,2005355.0
DESULFOTOMACULUM,0.000216,1562.0
FLINTIBACTER,0.000213,1918454.0
ACUTALIBACTER,0.00020999999999999998,1918385.0
NEGLECTA,0.00020999999999999998,1924105.0
DEINOCOCCUS,0.000209,1298.0
STREPTOMYCES,0.000202,1883.0
BIFIDOBACTERIUM,0.00018999999999999998,1678.0
EVTEPIA,0.000187,2211178.0
ANAEROSTIPES,0.000179,207244.0
DRANCOURTELLA,0.000169,1903506.0
ENTEROCLOSTER,0.000127,2719313.0
HYDROGENIICLOSTIDIUM,0.000127,2764317.0
STREPTOCOCCUS,0.000125,1301.0
ZHIHENGLIUELLA,0.000125,370735.0
HUNGATELLA,0.000116,1649459.0
LACHNOTALEA,0.000114,1763508.0
KLEBSIELLA,0.000102,570.0
ANAEROTIGNUM,9.8e-05,2039240.0
PHOCEA,9.7e-05,1926663.0
PAENIBACILLUS,9.1e-05,44249.0
PONTIBACTER,8.7e-05,323449.0
COLLINSELLA,8.6e-05,102106.0
ENTEROCOCCUS,8.5e-05,1350.0
ROSEOVARIUS,7.9e-05,74030.0
BARIATRICUS,7.4e-05,1924081.0
HYDROGENOANAEROBACTERIUM,6.2e-05,596767.0
LAWSONIBACTER,5.9e-05,2172004.0
ANAEROFILUM,5.8e-05,52784.0
AQUASPIRILLUM,5.7e-05,187.0
GEODERMATOPHILUS,5.6e-05,1860.0
OLSENELLA,5e-05,133925.0
FUSOBACTERIUM,4.9e-05,848.0
CAPROICIPRODUCENS,4.7000000000000004e-05,1738645.0
MEDITERRANEIBACTER,4.7e-05,2316020.0
AKKERMANSIA,4.4999999999999996e-05,239934.0
CAMPYLOBACTER,4.4e-05,194.0
EUBACTERIUM,4.4e-05,1730.0
MURIBACULUM,4.1e-05,1918540.0
BURKHOLDERIA,4.1e-05,32008.0
TERRISPOROBACTER,4e-05,1505652.0
ETHANOLIGENENS,3.8e-05,253238.0
ABSIELLA,3.8e-05,2057233.0
CATENIBACILLUS,3.8e-05,2316203.0
INTESTINIBACILLUS,3.7e-05,1928820.0
ODORIBACTER,3.6e-05,283168.0
AUSTROPUCCINIA,3.4e-05,2234120.0
CHRISTENSENELLA,3.3e-05,990721.0
SPHINGOMONAS,3.1e-05,13687.0
PONTIBACILLUS,3.1e-05,289201.0
COHNELLA,3e-05,329857.0
PAPILLIBACTER,2.9e-05,100175.0
EGGERTHELLA,2.8e-05,84111.0
LEPTOSPIRA,2.7e-05,171.0
STREPTACIDIPHILUS,2.6e-05,228398.0
MICROBACTERIUM,2.5e-05,33882.0
PROTEUS,2.4e-05,583.0
SCHAEDLERELLA,2.4e-05,2676048.0
ANAEROCOLUMNA,2.4e-05,1843210.0
MEGASPHAERA,2.4e-05,906.0
ORIBACTERIUM,2.3e-05,265975.0
PIEDRAIA,2.2e-05,147572.0
NONOMURAEA,2.2e-05,83681.0
NIGROGRANA,2.2e-05,1234310.0
LACHNOCLOSTRIDIUM,2.1000000000000002e-05,1506553.0
CLAVIBACTER,2.1e-05,1573.0
FUSARIUM,2.1e-05,5506.0
ROSEOMONAS,2e-05,125216.0
CABALLERONIA,2e-05,1827195.0
SYNERGISTES,2e-05,2753.0
COPROBACILLUS,1.9e-05,100883.0
EMERGENCIA,1.8e-05,1926556.0
MICROMONOSPORA,1.8e-05,1873.0
LIGILACTOBACILLUS,1.8e-05,2767887.0
BILIFRACTOR,1.7e-05,2815776.0
MERDIMONAS,1.7e-05,2023266.0
LINNEMANNIA,1.6e-05,2779861.0
NITRATIREDUCTOR,1.6e-05,245876.0
TRICHODERMA,1.5e-05,5543.0
GORDONIBACTER,1.5e-05,644652.0
FAECALICATENA,1.5e-05,2005359.0
PYGMAIOBACTER,1.4e-05,1929305.0
THERMOANAEROBACTERIUM,1.4e-05,28895.0
MASSILIOCLOSTRIDIUM,1.4e-05,1935927.0
JEOTGALICOCCUS,1.4e-05,227979.0
MOGIBACTERIUM,1.4e-05,86331.0
NOVOSPHINGOBIUM,1.4e-05,165696.0
MASSILIIMALIA,1.4e-05,2895461.0
EISENBERGIELLA,1.4e-05,1432051.0
MARVINBRYANTIA,1.3e-05,248744.0
RHYNCHOSPORIUM,1.3e-05,38037.0
ROBINSONIELLA,1.3e-05,588605.0
PLANTACTINOSPORA,1.3e-05,673534.0
PSEUDORUMINOCOCCUS,1.3e-05,2696673.0
LACRIMISPORA,1.2e-05,2719231.0
BACILLICULTUROMICA,1.2e-05,2005387.0
SALINISPHAERA,1.2e-05,180541.0
HALOARCULA,1.2e-05,2237.0
NEISSERIA,1.1e-05,482.0
PHOENICIBACTER,1.1e-05,1981050.0
MAGEEIBACILLUS,1.1e-05,1637257.0
RHODOCOCCUS,1.1e-05,1827.0
PUCCINIA,1.1e-05,5296.0
LONGICATENA,1.1e-05,1918536.0
BRENNERIA,1.1e-05,71655.0
BITTARELLA,1.1e-05,1929297.0
RHODOCYCLUS,1e-05,1064.0
CHONDROMYCES,1e-05,50.0
RALSTONIA,1e-05,48736.0
SEGETIBACTER,1e-05,460073.0
POLARELLA,1e-05,89956.0
SOLIRUBROBACTER,1e-05,207599.0
SUTTERELLA,1e-05,40544.0
PARVIBACTER,1e-05,1427376.0
FONTIMONAS,1e-05,1434005.0
PHOTOBACTERIUM,9e-06,657.0
ACETOBACTERIUM,9e-06,33951.0
PEPTOCLOSTRIDIUM,9e-06,1481960.0
PSEUDOFLAVITALEA,9e-06,1884792.0
ILYOMONAS,9e-06,2675671.0
OTTOWIA,9e-06,219181.0
EDAPHOBACTER,8e-06,388463.0
SALMONELLA,8e-06,590.0
CLADOCOPIUM,8e-06,2486696.0
TERMITOMYCES,8e-06,71927.0
NEOBACILLUS,8e-06,2675232.0
CELLULOMONAS,8e-06,1707.0
PECTOBACTERIUM,8e-06,122277.0
WALTERA,8e-06,2815781.0
LACHNOANAEROBACULUM,8e-06,1164882.0
LEPTOMONAS,8e-06,5683.0
SPHINGOBACTERIUM,7e-06,28453.0
SULFURITORTUS,7e-06,1938335.0
MAGNETOSPIRILLUM,7e-06,13134.0
DUBOSIELLA,7e-06,1937008.0
BARNESIELLA,7e-06,397864.0
BUTYRIVIBRIO,7e-06,830.0
TERFEZIA,7e-06,74855.0
HALOFERAX,7e-06,2251.0
SALAQUIMONAS,7e-06,2712688.0
SYMBIODINIUM,7e-06,2949.0
DESULFACINUM,6e-06,35836.0
ALKALIHALOBACILLUS,6e-06,2675234.0
CRYPTOSPORANGIUM,6e-06,65502.0
GYNURINCOLA,6e-06,2590666.0
LACTICASEIBACILLUS,6e-06,2759736.0
HALLELLA,6e-06,52228.0
FOURNIERELLA,6e-06,1940255.0
EIMERIA,6e-06,5800.0
GRAMELLA,6e-06,292691.0
ACETANAEROBACTERIUM,6e-06,258514.0
PARAPREVOTELLA,5e-06,577309.0
EXTIBACTER,4e-06,1918452.0
METSCHNIKOWIA,4e-06,27320.0
POLYMORPHOSPORA,0.0,338583.0
PLASMOPARA,0.0,4780.0
PLECTOSPHAERELLA,0.0,40657.0
PLEOCHAETA,0.0,57461.0
PLEOMORPHOMONAS,0.0,261933.0
PLEUROTUS,0.0,5320.0
XANTHOMARINA,0.0,1868329.0
POLARIBACTER,0.0,52959.0
THIOMONAS,0.0,32012.0
ALBOPHOMA,0.0,1635094.0
WOLFIPORIA,0.0,81055.0
POLYPORUS,0.0,5637.0
AGROMYCES,0.0,33877.0
AGROBACTERIUM,0.0,357.0
PORCINCOLA,0.0,2815778.0
PORPHYROMONAS,0.0,836.0
