genus,SRR540637,tax_id
FAECALIBACTERIUM,0.24208542085420853,216851
UNCLASSIFIED,0.14673046730467304,12908
BACTEROIDES,0.13675436754367543,816
PHOCAEICOLA,0.12117021170211702,909656
ROSEBURIA,0.06163361633616336,841
VESCIMONAS,0.05794457944579446,2892396
PHASCOLARCTOBACTERIUM,0.05265652656526565,33024
BLAUTIA,0.025452254522545226,572511
PSEUDOFLAVONIFRACTOR,0.014700147001470014,1017280
FUSICATENIBACTER,0.012998129981299813,1407607
LACTICASEIBACILLUS,0.012968129681296812,2759736
MEDITERRANEIBACTER,0.01036910369103691,2316020
COPROCOCCUS,0.007469074690746908,33042
FLAVONIFRACTOR,0.006502065020650207,946234
CLOSTRIDIUM,0.006367063670636706,1485
OSCILLIBACTER,0.006015060150601506,459786
LACHNOSPIRA,0.005618056180561806,28050
DYSOSMOBACTER,0.0034320343203432034,2591381
ANAEROBUTYRICUM,0.002989029890298903,2569097
EUBACTERIUM,0.0026280262802628024,1730
DOREA,0.0024950249502495025,189330
ANAEROMASSILIBACILLUS,0.0024250242502425025,1924093
RUMINOCOCCUS,0.0023420234202342024,1263
PARABACTEROIDES,0.002268022680226802,375288
RUTHENIBACTERIUM,0.002133021330213302,1905344
CAMPYLOBACTER,0.0021320213202132023,194
CYCLOSPORA,0.002002020020200202,44417
BUTYRICICOCCUS,0.001883018830188302,580596
INTESTINIMONAS,0.0018690186901869018,1392389
GEMMIGER,0.0017930179301793017,204475
SUBDOLIGRANULUM,0.0017650176501765016,292632
LACHNOCLOSTRIDIUM,0.0014740147401474015,1506553
VIRGIBACILLUS,0.0013430134301343013,84406
BIFIDOBACTERIUM,0.0013410134101341014,1678
ALISTIPES,0.0013250132501325014,239759
PSEUDOBUTYRIVIBRIO,0.0013150131501315013,46205
LACRIMISPORA,0.0012270122701227013,2719231
ENTEROCLOSTER,0.000943009430094301,2719313
FAECALIMONAS,0.000941009410094101,2005355
STREPTOCOCCUS,0.000909009090090901,1301
PREVOTELLA,0.0009070090700907009,838
AGATHOBACULUM,0.0008970089700897009,2048137
HUNGATELLA,0.000878008780087801,1649459
BUTYRIVIBRIO,0.0008040080400804008,830
STREPTOMYCES,0.0007390073900739007,1883
ENTEROCOCCUS,0.0006000060000600005,1350
EISENBERGIELLA,0.0005710057100571005,1432051
CLOSTRIDIOIDES,0.0005620056200562006,1870884
INTESTINIBACILLUS,0.0005260052600526005,1928820
ANAEROTRUNCUS,0.0005150051500515005,244127
PSEUDOMONAS,0.0004950049500495005,286
STAPHYLOCOCCUS,0.00047600476004760046,1279
FOURNIERELLA,0.0004110041100411004,1940255
FLINTIBACTER,0.0004020040200402004,1918454
ACIDAMINOCOCCUS,0.00036800368003680036,904
ASPERGILLUS,0.0003230032300323003,5052
VIBRIO,0.0003180031800318003,662
PAENIBACILLUS,0.0003160031600316003,44249
HYDROGENOANAEROBACTERIUM,0.0002730027300273003,596767
MICROMONOSPORA,0.00027000270002700027,1873
VARIOVORAX,0.00023900239002390026,34072
AMYCOLATOPSIS,0.00022600226002260024,1813
ERYSIPELATOCLOSTRIDIUM,0.0002260022600226002,3025755
PHOCEA,0.00022100221002210023,1926663
RUBNERIBACTER,0.00021800218002180022,2126002
AGATHOBACTER,0.00021600216002160022,1766253
FUSARIUM,0.0002140021400214002,5506
BITTARELLA,0.0002110021100211002,1929297
LAWSONIBACTER,0.0002110021100211002,2172004
ANAEROFILUM,0.0002060020600206002,52784
NEOBACILLUS,0.0002030020300203002,2675232
PRIESTIA,0.00019600196001960018,2800373
PLEOCHAETA,0.0001920019200192002,57461
PSEUDORUMINOCOCCUS,0.00018200182001820017,2696673
LACHNOTALEA,0.00017800178001780017,1763508
ANGELAKISELLA,0.00017700177001770016,1935176
LYSINIBACILLUS,0.00017400174001740016,400634
METHANOLOBUS,0.00017000170001700018,2220
NEOBITTARELLA,0.00016800168001680017,2126544
PARAPHOMA,0.00016100161001610016,798070
QIPENGYUANIA,0.00016100161001610016,1855416
FAECALICATENA,0.00015800158001580015,2005359
MESORHIZOBIUM,0.00014300143001430012,68287
SPORISORIUM,0.00014200142001420015,63265
HOLDEMANIA,0.00013900139001390014,61170
ANAEROSTIPES,0.00013500135001350013,207244
DESULFOVIBRIO,0.00013400134001340013,872
PETROCELLA,0.00013400134001340013,2603323
MICROBACTERIUM,0.00012800128001280012,33882
SPOROFACIENS,0.0001230012300123001,2811390
CUPRIAVIDUS,0.00012100121001210012,106589
MASSILIIMALIA,0.00011900119001190012,2895461
ACTINOPLANES,0.00011800118001180013,1865
ANAEROTIGNUM,0.00011700117001170013,2039240
FLAVOBACTERIUM,0.00011700117001170011,237
ECTOTHIORHODOSPIRA,0.00011600116001160012,1051
LONGICATENA,0.00011600116001160011,1918536
CHRISTENSENELLA,0.0001070010700107001,990721
THALASSOCOCCUS,0.0001070010700107001,436357
ACETIVIBRIO,0.0001050010500105001,35829
NOCARDIOIDES,0.0001030010300103001,1839
RAMARIA,0.00010100101001010011,68779
OLSENELLA,0.0001000010000100001,133925
DYELLA,9.80009800098001e-05,231454
TERMITOMYCES,9.60009600096001e-05,71927
MARINIMICROBIUM,9.400094000940009e-05,359337
GIGASPORA,9.100091000910009e-05,4873
ACIDOVORAX,9.00009000090001e-05,12916
ACUTALIBACTER,8.700087000870009e-05,1918385
COLIDEXTRIBACTER,8.700087000870009e-05,1980681
CHELATOCOCCUS,8.600086000860009e-05,28209
EPICHLOE,8.400084000840009e-05,5112
CAENIMONAS,7.800078000780007e-05,763439
HWANGHAEICOLA,7.800078000780007e-05,1400058
ACTINOSYNNEMA,7.700077000770007e-05,40566
PAPILLIBACTER,7.600076000760007e-05,100175
SPIRIBACTER,7.300073000730008e-05,1335745
NOCARDIA,7.200072000720008e-05,1817
LIMIMARICOLA,7.200072000720008e-05,2211638
ANAEROSALIBACTER,6.900069000690007e-05,1347386
ACINETOBACTER,6.700067000670007e-05,469
HALOMONAS,6.700067000670007e-05,2745
LENTIMICROBIUM,6.600066000660006e-05,1840214
THALASSOBACULUM,6.500065000650006e-05,526215
MYXOCOCCUS,6.200062000620006e-05,32
ORNITHINIMICROBIUM,6.100061000610006e-05,125287
BRACHYBACTERIUM,6.100061000610006e-05,43668
ALTERINIOELLA,6.100061000610006e-05,2840314
METHYLOBACTERIUM,6.0000600006000066e-05,407
SULFITOBACTER,6.0000600006000066e-05,60136
MYCOLICIBACTERIUM,6.0000600006000066e-05,1866885
HYPOXYLON,6.000060000600006e-05,42308
SERRATIA,5.900059000590006e-05,613
MYCOBACTERIUM,5.800058000580006e-05,1763
LEPTOSPIRILLUM,5.8000580005800055e-05,179
BURKHOLDERIA,5.700057000570006e-05,32008
ACHROMOBACTER,5.600056000560006e-05,222
TRIBONEMA,5.600056000560006e-05,2980
PYRRHODERMA,5.5000550005500056e-05,175660
ANAEROVORAX,5.5000550005500056e-05,109326
CERATOBASIDIUM,5.4000540005400054e-05,5251
CORYNEBACTERIUM,5.300053000530005e-05,1716
SPOROBACTER,5.300053000530005e-05,44748
RHODOCOCCUS,5.200052000520005e-05,1827
TRICHODERMA,5.200052000520005e-05,5543
ACTINOSPICA,5.200052000520005e-05,414715
STENOTROPHOMONAS,5.200052000520005e-05,40323
PYRENOCHAETA,5.100051000510005e-05,285810
ROSEIBIUM,5.100051000510005e-05,150830
MOBILUNCUS,4.900049000490005e-05,2050
GRAPHILBUM,4.900049000490005e-05,1611036
FAECALITALEA,4.800048000480005e-05,1573534
ROSEATELES,4.6000460004600045e-05,93681
PALUDIBACTERIUM,4.6000460004600045e-05,400060
LENTZEA,4.6000460004600045e-05,165301
PAENISPOROSARCINA,4.6000460004600045e-05,651660
AZOHYDROMONAS,4.6000460004600045e-05,312063
NONOMURAEA,4.500045000450004e-05,83681
GEMMATIMONAS,4.500045000450004e-05,173479
ADLERCREUTZIA,4.3000430004300045e-05,447020
KOCURIA,4.200042000420004e-05,57493
PHIALOCEPHALA,4.100041000410004e-05,150173
