genus,SRR540399,tax_id
RUMINOCOCCUS,0.19202931158963774,1263
BACTEROIDES,0.12877719711924032,816
PHOCAEICOLA,0.10744449577705913,909656
UNCLASSIFIED,0.07854790032939539,12908
ALISTIPES,0.06993702088170765,239759
PREVOTELLA,0.04515136788084967,838
OSCILLIBACTER,0.04307239698644219,459786
FAECALIBACTERIUM,0.024045663360712947,216851
PHASCOLARCTOBACTERIUM,0.02070571012005832,33024
PSEUDOMONAS,0.016198773217174958,286
DIALISTER,0.006609907461295542,39948
VESCIMONAS,0.006458909575265946,2892396
PARABACTEROIDES,0.00619091332721342,375288
CYCLOSPORA,0.0038369462827520413,44417
FLAVONIFRACTOR,0.0024139662044731377,946234
CLOSTRIDIUM,0.0020139718043947386,1485
GEMMIGER,0.0012949818702538164,204475
INTESTINIMONAS,0.0012379826682426447,1392389
SUBDOLIGRANULUM,0.0011909833262334327,292632
AGATHOBACULUM,0.001092984698214225,2048137
DYSOSMOBACTER,0.001066985062209129,2591381
BUTYRICICOCCUS,0.001046985342205209,580596
BLAUTIA,0.0010259856362010932,572511
ERYSIPELATOCLOSTRIDIUM,0.0010079858881975653,3025755
PSEUDOFLAVONIFRACTOR,0.0007729891781515059,1017280
ANAEROMASSILIBACILLUS,0.0006919903121356301,1924093
ANAEROTRUNCUS,0.0005819918521140704,244127
RUTHENIBACTERIUM,0.0005439923841066225,1905344
NEGLECTA,0.0005119928321003506,1924105
EVTEPIA,0.0005049929300989786,2211178
ROSEBURIA,0.00044999370008819877,841
LACHNOCLOSTRIDIUM,0.00041499419008133887,1506553
COLIDEXTRIBACTER,0.000374994750073499,1980681
CAMPYLOBACTER,0.000363994904071343,194
COPROCOCCUS,0.00034799512806820706,33042
RHIZOBIUM,0.00031399560406154315,379
DOREA,0.0003079956880603672,189330
CLOSTRIDIOIDES,0.0002519964720493913,1870884
ENTEROCOCCUS,0.0002179969480427274,1350
BIFIDOBACTERIUM,0.00021099704604135542,1678
DESULFOTOMACULUM,0.00020499713004017945,1562
ACUTALIBACTER,0.00020499713004017945,1918385
FLINTIBACTER,0.00020499713004017942,1918454
MEDITERRANEIBACTER,0.00019799722803880745,2316020
HUNGATELLA,0.00019599725603841546,1649459
