species,SRR11487941,tax_id
BIFIDOBACTERIUM_LONGUM,0.17806028775884897,216816
PREVOTELLA_MELANINOGENICA,0.07392170431318275,28132
BACTEROIDES_THETAIOTAOMICRON,0.05689277242891028,818
COLLINSELLA_AEROFACIENS,0.052103791584833664,74426
ALISTIPES_FINEGOLDII,0.0510247959008164,214856
AKKERMANSIA_MUCINIPHILA,0.0494688021247915,239935
ROSEBURIA_HOMINIS,0.045911816352734586,301301
ESCHERICHIA_COLI,0.04581081675673297,562
RUMINOCOCCUS_GAUVREAUII,0.04559081763672945,438033
PARABACTEROIDES_DISTASONIS,0.04423482306070776,823
PREVOTELLA_COPRI,0.04416682333270667,165179
BLAUTIA_WEXLERAE,0.043119827520689914,418240
ROSEBURIA_INTESTINALIS,0.03743485026059896,166486
FAECALIBACTERIUM_PRAUSNITZII,0.03565785736857052,853
ANAEROBUTYRICUM_HALLII,0.034752860988556046,39488
ANAEROSTIPES_HADRUS,0.031749873000508,649756
BACTEROIDES_UNIFORMIS,0.021693913224347102,820
LACTOBACILLUS_PARAGASSERI,0.013261946952212191,2107999
LACTOBACILLUS_GASSERI,0.0048189807240771034,1596
CLOSTRIDIUM_BUTYRICUM,0.004470982116071536,1492
LACTOBACILLUS_TAIWANENSIS,0.001296994812020752,508451
LACTOBACILLUS_JOHNSONII,0.0008929964280142879,33959
BLAUTIA_PRODUCTA,0.000642997428010288,33035
BACTEROIDES_EGGERTHII,0.000513997944008224,28111
ANAEROTRUNCUS_RUBIINFANTIS,0.00046399814400742396,1720200
PARABACTEROIDES_SP._ZJ-118,0.00040999836000655995,2709398
BACTEROIDES_RODENTIUM,0.000392998428006288,691816
ROSEBURIA_INULINIVORANS,0.000336998652005392,360807
ROSEBURIA_FAECIS,0.00023699905200379198,301302
BACTEROIDES_SP._NM69-E16B,0.000208999164003344,2516960
ESCHERICHIA_SP._B1147,0.000203999184003264,754307
BACTEROIDES_SP._AM32-11AC,0.000203999184003264,2292950
BACTEROIDES_OVATUS,0.000193999224003104,28116
BACTEROIDES_SP._51,0.000191999232003072,2302938
BACTEROIDES_XYLANISOLVENS,0.000180999276002896,371601
BACTEROIDES_SP._L10-4,0.000175999296002816,2746063
ALISTIPES_ONDERDONKII,0.00015299938800244798,328813
BACTEROIDES_FAECIS,0.000150999396002416,674529
SHIGELLA_FLEXNERI,0.0001499994000024,623
RUMINOCOCCUS_SP._AM40-10AC,0.00013799944800220798,2293212
DOREA_SP._AM58-8,0.000135999456002176,2292346
ENTEROBACTER_ROGGENKAMPII,0.00013299946800212798,1812935
DOREA_FORMICIGENERANS,0.00011999952000192,39486
BLAUTIA_SP._MSJ-9,0.00011099955600177599,2841511
ESCHERICHIA_ALBERTII,0.000103999584001664,208962
DYSOSMOBACTER_SP._BX15,0.000103999584001664,2763042
ESCHERICHIA_SP._MOD1-EC7003,0.000101999592001632,2093900
SALMONELLA_ENTERICA,9.3999624001504e-05,28901
ESCHERICHIA_FERGUSONII,9.299962800148799e-05,564
ROSEBURIA_SP._1XD42-69,9.199963200147199e-05,2320088
BACTEROIDES_FAECALIS,8.7999648001408e-05,2447885
ROSEBURIA_SP._OM04-10AA,8.3999664001344e-05,2293141
KLEBSIELLA_PNEUMONIAE,8.199967200131199e-05,573
LACTOBACILLUS_AMYLOLYTICUS,8.0999676001296e-05,83683
RUMINOCOCCUS_GNAVUS,7.49997000012e-05,33038
BACTEROIDES_SP._MARSEILLE-P8574,7.2999708001168e-05,2697504
BACTEROIDES_CAECIMURIS,7.0999716001136e-05,1796613
PARABACTEROIDES_SP._52,6.399974400102399e-05,2302940
BLAUTIA_GLUCERASEA,5.999976000096e-05,536633
CLOSTRIDIUM_PUNICEUM,5.7999768000927995e-05,29367
BACTEROIDES_SP._4-1-36,5.499978000088e-05,457393
PHOCAEICOLA_PLEBEIUS,5.2999788000847996e-05,310297
ALISTIPES_SHAHII,5.0999796000816e-05,328814
CLOSTRIDIUM_SACCHAROBUTYLICUM,4.9999800000799994e-05,169679
NOVISYNTROPHOCOCCUS_FERMENTICELLAE,4.6999812000752e-05,2068655
BACTEROIDES_SP._AF29-11,4.3999824000704e-05,2292928
BACTEROIDES_RETICULOTERMITIS,4.2999828000688e-05,1133319
BLAUTIA_OBEUM,4.0999836000655995e-05,40520
BACTEROIDES_FLUXUS,3.8999844000624e-05,626930
ENTEROBACTER_CLOACAE,3.6999852000591995e-05,550
BLAUTIA_SP._1001283B150304-161114-C9,3.5999856000575996e-05,2787821
LACTOBACILLUS_RODENTIUM,3.499986000056e-05,947835
BACTEROIDES_BOUCHESDURHONENSIS,3.499986000056e-05,1841855
BLAUTIA_SP._AF19-10LB,3.499986000056e-05,2292961
RUMINOCOCCUS_SP._OM02-16LB,3.499986000056e-05,2302958
RUMINOCOCCUS_TORQUES,3.2999868000528e-05,33039
COPROCOCCUS_COMES,3.1999872000511996e-05,410072
BACTEROIDES_FRAGILIS,3.1999872000511996e-05,817
ANAEROMASSILIBACILLUS_SP._AN200,2.999988000048e-05,1965587
CLOSTRIDIUM_SP._SM-530-WT-3G,2.999988000048e-05,2725303
BACTEROIDES_SP._CBA7301,2.999988000048e-05,2715212
LACRIMISPORA_AMYGDALINA,2.999988000048e-05,253257
BLAUTIA_SP._MARSEILLE-P3201T,2.8999884000463997e-05,1907659
MASSILIIMALIA_TIMONENSIS,2.6999892000431997e-05,1987501
COPROCOCCUS_EUTACTUS,2.6999892000431997e-05,33043
BACTEROIDES_CELLULOSILYTICUS,2.5999896000416e-05,246787
PHOCAEICOLA_MASSILIENSIS,2.4999900000399997e-05,204516
BACTEROIDES_HEPARINOLYTICUS,2.3999904000384e-05,28113
RUMINOCOCCUS_SP._1001095IJ-161003-G2,2.0999916000336e-05,2787076
PHOCAEICOLA_VULGATUS,1.8999924000304e-05,821
FAECALIBACTERIUM_SP._CLA-AA-H254,1.8999924000304e-05,2881273
RUMINOCOCCUS_SP._OF03-6AA,1.7999928000287998e-05,2293229
LACTOBACILLUS_HELVETICUS,1.7999928000287998e-05,1587
BLAUTIA_SP._KLE-1732,1.7999928000287998e-05,1226324
CLOSTRIDIUM_SP._3-3,1.7999928000287998e-05,2070757
PARABACTEROIDES_JOHNSONII,1.7999928000287998e-05,387661
CLOSTRIDIUM_SARDINIENSE,1.499994000024e-05,29369
LACTOBACILLUS_HOMINIS,1.3999944000224e-05,1203033
BACTEROIDES_CACCAE,1.3999944000224e-05,47678
EUBACTERIUM_VENTRIOSUM,1.1999952000192e-05,39496
ROSEBURIA_SP._CLA-AA-H209,1.1999952000192e-05,2881261
DOREA_LONGICATENA,1.1999952000192e-05,88431
CLOSTRIDIUM_PARAPUTRIFICUM,1.1999952000192e-05,29363
PARABACTEROIDES_SP._CT06,1.0999956000176e-05,2025876
CLOSTRIDIUM_SP._C2-6-12,1.0999956000176e-05,2698832
PARABACTEROIDES_MERDAE,9.99996000016e-06,46503
HOLDEMANELLA_BIFORMIS,8.999964000143999e-06,1735
PARABACTEROIDES_SP._AM17-47,7.999968000127999e-06,2293118
RUMINOCOCCUS_SP._AF41-9,7.999968000127999e-06,2292069
RUMINOCOCCUS_SP._1001713B170214-170313-A12,6.999972000112e-06,2787089
CLOSTRIDIOIDES_DIFFICILE,6.999972000112e-06,1496
LACTOBACILLUS_ACETOTOLERANS,5.999976000096e-06,1600
CLOSTRIDIUM_FRIGIDICARNIS,4.99998000008e-06,84698
LACTOBACILLUS_CRISPATUS,4.99998000008e-06,47770
ENTEROCOCCUS_GALLINARUM,4.99998000008e-06,1353
CLOSTRIDIUM_BOTULINUM,4.99998000008e-06,1491
LACHNOCLOSTRIDIUM_SP._AN138,3.9999840000639995e-06,1965560
PARABACTEROIDES_SP._20-3,3.9999840000639995e-06,469591
CLOSTRIDIUM_SP._C5S11,3.9999840000639995e-06,704125
CLOSTRIDIUM_BEIJERINCKII,3.9999840000639995e-06,1520
SALINICOCCUS_CYPRINI,2.999988000048e-06,2493691
CAMPYLOBACTER_COLI,2.999988000048e-06,195
CLOSTRIDIUM_BARATII,2.999988000048e-06,1561
CLOSTRIDIUM_SP._AF36-18BH,2.999988000048e-06,2293014
STAPHYLOCOCCUS_AUREUS,2.999988000048e-06,1280
CLOSTRIDIUM_SP._NSJ-6,2.999988000048e-06,2763036
CLOSTRIDIUM_NIGERIENSE,2.999988000048e-06,1805470
CLOSTRIDIUM_GASIGENES,1.9999920000319997e-06,94869
CLOSTRIDIUM_SP._IBUN13A,1.9999920000319997e-06,1523156
EUBACTERIUM_SP._AM46-8,1.9999920000319997e-06,2292350
SHIGELLA_BOYDII,0.0,621
LIGILACTOBACILLUS_SALIVARIUS,0.0,1624
SHIGELLA_DYSENTERIAE,0.0,622
STREPTOCOCCUS_PNEUMONIAE,0.0,1313
LISTERIA_MONOCYTOGENES,0.0,1639
STAPHYLOCOCCUS_COHNII,0.0,29382
STREPTOMYCES_MUTABILIS,0.0,67332
SCHAALIA_GEORGIAE,0.0,52768
MASSOSPORA_PLATYPEDIAE,0.0,2213018
SHIGELLA_SONNEI,0.0,624
MYCOLICIBACTERIUM_MALMESBURYENSE,0.0,1566886
SATURNISPORA_MENDONCAE,0.0,324741
STAPHYLOCOCCUS_EPIDERMIDIS,0.0,1282
PARABACTEROIDES_SP._AF39-10AC,0.0,2293117
RUTHENIBACTERIUM_LACTATIFORMANS,0.0,1550024
ODORIBACTER_LANEUS,0.0,626933
PROSTHECOBACTER_DEBONTII,0.0,48467
PSEUDOFLAVONIFRACTOR_SP._AN176,0.0,1965572
PARACLOSTRIDIUM_BENZOELYTICUM,0.0,1629550
ROSEBURIA_SP._AM23-20,0.0,2292066
PARABACTEROIDES_ACIDIFACIENS,0.0,2290935
PARABACTEROIDES_SP._D26,0.0,658662
RUMINOCOCCUS_SP._5-1-39BFAA,0.0,457412
