genus,SRR11487937,tax_id
BIFIDOBACTERIUM,0.174989,1678
PREVOTELLA,0.11878899999999999,838
BACTEROIDES,0.108181,816
ROSEBURIA,0.084924,841
ALISTIPES,0.052953999999999994,239759
COLLINSELLA,0.051311,102106
PARABACTEROIDES,0.051005,375288
ESCHERICHIA,0.050627000000000005,561
AKKERMANSIA,0.049211,239934
RUMINOCOCCUS,0.047353,1263
BLAUTIA,0.045279,572511
FAECALIBACTERIUM,0.035266,216851
ANAEROBUTYRICUM,0.034991,2569097
LACTOBACILLUS,0.032697,1578
ANAEROSTIPES,0.031741000000000005,207244
CLOSTRIDIUM,0.00857,1485
ANAEROTRUNCUS,0.000429,244127
PHOCAEICOLA,0.000393,909656
SHIGELLA,0.000243,620
KLEBSIELLA,0.000198,570
ENTEROCOCCUS,0.000176,1350
SALMONELLA,0.000131,590
TRABULSIELLA,0.000117,158851
DOREA,6.1000000000000005e-05,189330
RUTHENIBACTERIUM,5.7e-05,1905344
COPROCOCCUS,5.4999999999999995e-05,33042
LACHNOANAEROBACULUM,3.7e-05,1164882
LACHNOSPIRA,3.4e-05,28050
ENTEROCLOSTER,3.3e-05,2719313
MASSILIIMALIA,2.9e-05,2895461
CLADONIA,2.8e-05,5199
BUTYRICICOCCUS,2.4e-05,580596
HUNGATELLA,2.3e-05,1649459
EUBACTERIUM,1.2e-05,1730
HOLDEMANELLA,1.1e-05,1573535
LACRIMISPORA,1e-05,2719231
ASPERGILLUS,6e-06,5052
SALINICOCCUS,5e-06,45669
ALIIDONGIA,3e-06,1914229
HERBASPIRILLUM,2e-06,963
FLAVOBACTERIUM,2e-06,237
STAPHYLOCOCCUS,1e-06,1279
STREPTOCOCCUS,1e-06,1301
SCHAALIA,0.0,2529408
SATURNISPORA,0.0,29834
BUTYRIVIBRIO,0.0,830
ANAEROMASSILIBACILLUS,0.0,1924093
STREPTOMYCES,0.0,1883
ANAPLASMA,0.0,768
ARCOBACTER,0.0,28196
RAOULTELLA,0.0,160674
PSEUDOFLAVONIFRACTOR,0.0,1017280
PROSTHECOBACTER,0.0,48463
ATLANTIBACTER,0.0,1903434
CAMPYLOBACTER,0.0,194
PARACLOSTRIDIUM,0.0,1849822
CLOSTRIDIOIDES,0.0,1870884
INTESTINIRHABDUS,0.0,2899543
FAECALICATENA,0.0,2005359
KLUYVERA,0.0,579
ENTEROBACTER,0.0,547
LACHNOCLOSTRIDIUM,0.0,1506553
DYSOSMOBACTER,0.0,2591381
LIGILACTOBACILLUS,0.0,2767887
FUSICATENIBACTER,0.0,1407607
LISTERIA,0.0,1637
CITROBACTER,0.0,544
MASSOSPORA,0.0,348616
MYCOLICIBACTERIUM,0.0,1866885
NOVISYNTROPHOCOCCUS,0.0,2888809
ODORIBACTER,0.0,283168
AEROMONAS,0.0,642
